reach_id,time,p_lat,p_lon,wse,wse_u,width,width_u,reach_q,reach_q_b,dark_frac,ice_clim_f,obs_frac_n,ice_dyn_f,slope2,slope2_r_u,xovr_cal_q,p_width,p_n_ch_max,p_n_ch_mod,p_length,slope,slope_r_u,date
81260600011,804996753.661,67.59776609,-139.7385934,243.7939,0.09348,106.449722,0.631234,1,12,0.04046114118,0,0.9756097561,-999,0.00054150383,2.0644e-06,0,84.0,2,1,16335.144451,0.00053488089,1.624532e-05,2025-07-05
72558200191,805064226.233,44.62321831,-83.846507,255.8253,0.10309,67.311614,0.43409,1,4,0.27096947884,0,1.0,-999,0.00095666103,7.55551e-06,0,54.0,3,1,10186.912251,0.00087182099,3.533285e-05,2025-07-05
73286000021,805064013.377,32.44793168,-86.1912214,40.8413,0.10024,85.863829,0.607932,0,0,0.00688709788,0,0.79245283019,-999,0.00014284156,1.90637e-06,0,84.0,1,1,10520.531977,0.00014396501,3.266797e-05,2025-07-05
82237000091,805022198.16,62.48894302,-123.4483302,108.678,0.09328,214.133752,0.961828,1,12,0.07750721282,0,1.0,-999,0.00059457922,1.59753e-06,0,152.0,2,1,10796.82855,0.00059925842,2.722479e-05,2025-07-05
82289800011,805022357.396,54.00570705,-116.9098551,847.3062,0.09478,86.306677,0.666307,1,4,0.00829268217,0,1.0,-999,0.00332760083,1.22612e-06,0,60.0,2,1,11182.664626,0.00344259509,2.070829e-05,2025-07-05
62491000021,805011171.336,-11.934519,-50.6583372,191.4748,0.09936,549.562429,1.053749,1,12,0.42341811983,0,0.73863636364,-999,0.00012147355,8.1243e-07,0,626.0,4,1,17548.739543,0.000111337,2.143356e-05,2025-07-05
66220000411,805017812.512,-38.52075907,-71.4075501,914.8742,0.1138,17.870968,0.281771,1,4,0.0,1,0.86,-999,0.00159690997,1.030229e-05,0,42.0,1,1,10035.103836,0.00143539963,3.646717e-05,2025-07-05
82241000021,804990463.899,61.73510375,-121.2370442,119.9753,0.09216,848.892527,1.261413,1,12,0.00958784552,0,1.0,-999,0.00037274937,5.4909e-07,0,776.0,4,1,10728.263084,0.00037868358,1.56765e-05,2025-07-05
82299700051,804990375.972,57.11845592,-125.2419062,697.5237,0.09465,208.659053,0.840237,1,12,0.03762832522,0,1.0,-999,0.0009542517,1.18009e-06,0,142.0,4,1,10578.193883,0.00096333837,2.360975e-05,2025-07-05
22738100021,805039535.126,44.56344749,21.1290014,69.2927,0.10343,54.282552,0.44958,1,12,0.04744465238,0,0.78846153846,-999,0.00017954849,2.80026e-06,0,84.0,2,1,10497.466594,0.0001481026,2.850515e-05,2025-07-05
22762100021,805039560.543,46.21241652,20.4223795,77.9331,0.09968,79.979906,0.574181,1,12,0.12559325272,0,0.92727272727,-999,0.00017568884,4.8387e-06,0,123.0,1,1,11066.903086,0.00018466519,2.941737e-05,2025-07-05
22762300091,805039562.465,46.10335017,21.6072167,114.0992,0.09474,60.295154,0.382903,1,4,0.10085955118,0,0.94897959184,-999,0.00061217375,1.27124e-06,0,63.0,2,1,19657.983668,0.00061281853,1.444935e-05,2025-07-05
78299700071,805022549.651,43.3921725,-112.148983,1400.5948,0.09451,125.414993,0.609979,1,12,0.07202398586,0,0.95588235294,-999,0.00073571849,1.24629e-06,0,105.0,2,1,13613.062397,0.00075315569,2.061292e-05,2025-07-05
71323000071,805016149.244,55.87939904,-92.1496305,71.2913,0.09195,542.86271,1.270729,1,12,0.01654771793,0,1.0,-999,0.00048866898,5.1498e-07,0,495.0,3,1,10651.230775,0.00039074307,1.501156e-05,2025-07-05
71325000011,805016150.731,55.79314793,-92.1525476,77.2776,0.10085,282.770933,0.79824,1,12,0.01008712992,0,0.79591836735,-999,0.00029982308,4.2957e-07,0,242.0,3,1,19530.909984,0.0003482883,2.37709e-05,2025-07-05
72582600061,805016341.81,45.13740405,-87.8189542,189.2236,0.10291,47.221872,0.403461,1,4,0.17956383522,0,0.73493975904,-999,0.00014175006,3.86007e-06,0,80.0,2,1,16701.732261,0.00011777333,2.31346e-05,2025-07-05
73260400211,805016580.187,31.72299582,-84.0184269,58.4919,0.14166,45.782293,0.431921,1,12,0.09464176153,0,0.60869565217,-999,0.00038116866,1.182936e-05,0,88.0,1,1,9130.944369,0.00036766551,5.792973e-05,2025-07-05
28281500201,744205822.246,50.87888686,51.1665338,17.5068,0.09308,168.736668,0.893527,1,12,0.02006763248,0,1.0,-999,0.00011010735,7.3482e-07,0,184.0,2,1,10126.06864,0.00011538863,2.001742e-05,2023-08-01
82264700061,744210888.204,60.43838321,-111.4522346,200.6175,0.15867,139.767925,0.53325,1,12,0.07076812326,0,0.79381443299,-999,0.00012218331,1.67881e-06,0,127.0,2,1,19310.960859,0.00016710021,5.719685e-05,2023-08-01
82289700031,744210771.363,54.2287486,-116.1334126,741.766,0.09246,201.568475,0.662119,1,12,0.01809948937,0,1.0,-999,0.00128078289,5.7551e-07,0,164.0,3,1,18983.854339,0.0012612698,1.156935e-05,2023-08-01
23282000071,744179872.814,52.60563777,12.3214818,26.1358,0.11516,50.474286,0.519261,1,12,0.02934446017,0,0.73076923077,-999,0.00015431947,1.82678e-06,0,80.0,3,1,10353.719229,0.0001539076,2.448353e-05,2023-08-01
24380100013,744180126.945,65.82028331,24.5768699,8.263,0.12167,791.543277,0.876198,1,12,0.09172916539,0,0.7972972973,-999,0.00106078553,7.0302e-07,0,772.0,3,1,14784.677647,0.00084887606,1.465071e-05,2023-08-01
74294100041,744204358.269,41.08045986,-96.3245893,322.063,0.09207,334.728059,1.105209,1,12,0.00842863538,0,1.0,-999,0.00069485671,5.8314e-07,0,289.0,4,1,11926.631994,0.00070914217,1.599859e-05,2023-08-01
82270000251,744242690.868,59.91599773,-111.6623197,189.4307,0.10281,1717.490636,1.598504,1,12,0.01077031155,0,0.8,-999,0.00122338505,6.1103e-07,0,1603.0,7,1,13005.395939,0.00124712694,1.605119e-05,2023-08-01
82270000261,744242692.248,59.84865027,-111.5814352,201.3556,0.09366,933.243482,1.374977,1,12,0.01743015618,0,0.94339622642,-999,0.00050205224,8.4882e-07,0,1029.0,4,1,10559.058903,0.00050392285,1.896922e-05,2023-08-01
14223000101,744218923.834,8.16343842,9.6990447,86.6321,0.09168,953.847016,2.00113,1,12,0.00327230948,0,1.0,-999,0.00012936348,3.5327e-07,0,900.0,4,2,11437.860166,0.00012237115,1.564752e-05,2023-08-01
71185400181,744242786.322,55.16741815,-106.2731485,402.4535,0.09854,52.576797,0.43441,1,12,0.00033983027,0,0.92,-999,0.00127307561,1.47555e-06,0,54.0,1,1,14916.397961,0.00140257544,1.786081e-05,2023-08-01
74227700031,744243163.806,34.10879635,-98.5321495,291.3984,0.10107,130.403558,0.981581,1,12,0.0,0,0.79245283019,-999,0.00071354215,2.77962e-06,0,136.0,3,1,10600.993074,0.00073673891,3.14578e-05,2023-08-01
74248300181,744243121.498,36.52178167,-98.9132709,421.6949,0.09422,79.157373,0.405281,1,12,0.0,0,1.0,-999,0.00099437572,1.09324e-06,0,150.0,2,1,19058.037771,0.0009878214,1.436864e-05,2023-08-01
75340200151,744243449.614,17.85867665,-95.1464426,21.1959,0.10134,127.532991,0.652151,1,12,0.12392623355,0,0.86,-999,0.00024248525,1.60394e-06,0,87.0,1,1,10044.081334,0.00023093489,2.467341e-05,2023-08-01
72150000051,744236678.665,51.538911,-78.5186993,18.466,0.09236,318.313189,1.000571,1,12,0.01395893465,0,1.0,-999,0.00113507309,7.1586e-07,0,292.0,4,1,11983.880933,0.00083918662,1.775069e-05,2023-08-01
72554000541,744236824.682,43.2523353,-76.1883238,111.3418,0.11765,95.736871,0.673297,1,12,0.00351904941,0,0.77192982456,-999,0.000253686,1.73601e-06,0,84.0,2,1,11454.272385,0.00025404085,4.574491e-05,2023-08-01
22720300041,744212092.3,45.54611031,27.5484757,10.352,0.0968,128.66867,0.386083,1,12,0.43580577614,0,0.81052631579,-999,0.00014759284,1.87437e-06,0,171.0,2,1,18982.43673,0.00015360218,1.40885e-05,2023-08-01
78210000351,756608752.643,46.5229757,-121.9635722,264.8089,0.10056,61.819271,0.495167,1,12,0.10604796018,1,1.0,-999,0.00047154565,3.35287e-06,1,45.0,1,1,10814.938934,0.00040469512,2.59451e-05,2023-12-23
78268500251,759404010.034,48.40895779,-115.5769523,621.5407,0.10136,123.876187,0.692615,1,12,0.20936905206,1,0.83018867925,-999,0.00100503702,3.74041e-06,0,108.0,3,1,10611.176098,0.00105413513,2.530449e-05,2024-01-24
62470900041,759384430.932,-11.64476175,-50.659492,187.8887,0.0914,1015.749991,1.995697,1,12,0.09059782749,0,1.0,-999,0.00010343746,3.5356e-07,0,990.0,4,2,10475.627661,0.00010409845,1.481826e-05,2024-01-24
64160900041,759384063.294,-32.45623172,-55.2275188,86.5738,0.10255,58.375532,0.433656,1,12,0.22220326469,0,0.79310344828,-999,0.00011867289,5.84234e-06,0,54.0,2,1,11611.370687,0.00011492969,4.290397e-05,2024-01-24
64252100191,759384184.784,-25.57290936,-53.7734043,219.7757,0.0947,486.296879,1.020899,1,12,0.05953637553,0,1.0,-999,0.0004341662,9.0382e-07,0,494.0,2,1,10072.369973,0.00049331048,1.996738e-05,2024-01-24
74242100031,759436488.478,35.27328184,-95.2388203,144.4868,0.09394,252.993814,1.404679,1,12,0.10713031135,0,1.0,-999,0.0001615931,1.10271e-06,0,245.0,3,1,8847.919738,0.00014660742,2.478767e-05,2024-01-24
75120500091,759436576.87,30.3180615,-93.7491058,3.0808,0.10115,43.917601,0.42994,1,4,0.07879624565,0,0.96,-999,0.00020029557,3.35183e-06,0,54.0,1,1,10080.100166,0.00021091398,3.28253e-05,2024-01-24
71343000071,755312128.809,55.40100234,-88.2743633,44.1684,0.09352,634.251364,1.626791,1,12,0.16517339551,2,1.0,-999,0.00064595337,1.35872e-06,0,467.5,7,1,10126.792538,0.00058155551,2.477689e-05,2023-12-08
24222100061,755373924.482,52.18931181,14.7014144,26.8395,0.09434,147.35072,0.773275,1,12,0.1054478931,0,1.0,-999,0.00025752334,1.87625e-06,0,160.0,1,1,10808.44714,0.0002661522,1.985064e-05,2023-12-08
74298600221,755318476.449,45.63894203,-110.5645003,1371.5096,0.09481,107.952624,0.4756,1,12,0.09881872745,1,1.0,-999,0.00272720772,3.18257e-06,0,105.0,4,1,18628.283383,0.00271493791,1.350204e-05,2023-12-08
75219500011,755318676.959,34.44998657,-106.80061,1443.6045,0.10311,100.477053,0.616291,1,12,0.00062061475,0,0.87628865979,-999,0.00073651275,7.7534e-07,0,152.0,2,1,19370.024935,0.000742708,1.171871e-05,2023-12-08
62284600191,755353289.192,2.72895523,-62.0042495,163.5887,0.09418,136.550124,0.89731,1,8,0.01534858446,0,1.0,-999,0.00037888578,1.02029e-06,0,150.0,3,1,10360.834196,0.00033650637,2.059403e-05,2023-12-08
73254400281,755360003.637,33.71258314,-83.2899838,133.2792,0.15996,14.457065,0.129982,1,2052,0.49088041377,0,0.54166666667,-999,0.0002274989,1.302062e-05,0,48.0,2,1,19262.345907,0.000217171,2.729301e-05,2023-12-08
74269400241,755360120.271,40.29011225,-81.5363947,241.5461,0.10268,42.205892,0.297705,1,12,0.01823648425,0,0.80612244898,-999,0.00036978529,2.62529e-06,0,67.0,2,1,19649.975458,0.00036828786,1.501405e-05,2023-12-08
71212000371,755366574.146,55.50424226,-99.2393904,254.5707,0.12304,56.463529,0.35569,1,12,0.21834487955,2,0.8,-999,0.00019157822,6.52935e-06,0,48.0,1,1,10922.034016,0.00014130379,3.810236e-05,2023-12-08
74294900331,755366334.856,42.58029573,-106.6551644,1612.8056,0.10317,56.580672,0.451275,1,12,0.1475349551,1,0.83018867925,-999,0.00077332537,5.99808e-06,0,92.0,2,1,10588.078814,0.00082344328,5.556835e-05,2023-12-08
74299100051,755366434.475,48.11883933,-104.4952167,574.7948,0.09298,237.175239,0.92515,1,12,0.09780216073,1,1.0,-999,0.00016104693,7.2166e-07,0,258.0,3,1,10602.503438,0.00016281909,2.052677e-05,2023-12-08
56298300051,755303574.417,-15.92570204,142.3300178,37.8864,0.092,184.84293,0.750896,1,12,0.00165172213,0,1.0,-999,0.00033785592,4.7268e-07,0,84.0,2,1,18906.257448,0.00033751267,1.092621e-05,2023-12-07
82298000301,755286308.978,55.06698958,-122.8596189,693.4223,0.10519,123.241547,0.504043,1,12,0.34682814096,2,0.98076923077,-999,0.00101617084,5.52681e-06,0,84.0,2,1,10410.852578,0.00104696226,3.402385e-05,2023-12-07
74294700281,755279894.369,41.98902551,-104.0684674,1227.7731,0.09414,63.907244,0.852877,1,12,0.02115175247,0,1.0,-999,0.00100580789,1.0213e-06,0,90.0,3,1,10442.819399,0.0010089562,1.922861e-05,2023-12-07
62296400331,755226820.356,-8.13427193,-70.3555519,152.2336,0.1078,81.853152,0.505799,1,4,0.16129950786,0,0.76470588235,-999,0.00015029918,5.15826e-06,0,170.0,1,1,10103.955708,0.00014690179,2.734269e-05,2023-12-07
64299000791,755307305.579,-21.13453502,-44.7134345,841.6245,0.12245,62.2132,0.509228,1,4,0.02105836706,0,0.65454545455,-999,0.00048346162,1.039804e-05,0,78.0,2,1,11066.434898,0.00045627944,4.351977e-05,2023-12-07
22720300041,755249092.646,45.54611031,27.5484757,10.1035,0.09312,145.457673,0.52554,1,12,0.08031525364,0,0.97894736842,-999,0.00014049357,1.09339e-06,0,171.0,2,1,18982.43673,0.0001408968,1.21481e-05,2023-12-07
74287600061,759177023.108,44.76665505,-91.6420742,226.126,0.09521,149.234637,0.554485,1,12,0.00648865111,2,0.91919191919,-999,0.00026630317,1.0766e-06,0,138.0,2,1,19785.914364,0.00027043519,1.478728e-05,2024-01-21
74287800181,759176999.142,46.07744226,-92.2247116,270.8002,0.10131,67.946959,0.4443,1,4,0.00260249547,2,1.0,-999,0.00063602405,3.0507e-06,0,54.0,1,1,13578.452643,0.00066648862,2.522216e-05,2024-01-21
62297201121,759131431.865,-4.74071644,-68.1326355,68.3552,0.09801,137.112357,0.845757,1,12,0.37908929074,0,0.92307692308,-999,0.00010535974,1.96758e-06,0,137.0,1,1,10460.84531,0.00010523236,3.184921e-05,2024-01-21
74298600221,759144662.638,45.63894203,-110.5645003,1371.3862,0.094,104.972478,0.461726,1,12,0.10818713317,2,1.0,-999,0.00273254183,1.8963e-06,0,105.0,4,1,18628.283383,0.00271432908,1.345806e-05,2024-01-21
63580900311,759124938.375,-22.9607287,-45.562385,532.0714,0.10008,67.900713,0.582896,1,12,0.09664947197,0,0.77777777778,-999,0.00019995305,1.17978e-06,0,87.0,2,1,19837.269443,0.00020096488,1.194332e-05,2024-01-21
72589000181,759138418.834,41.69818807,-85.899871,225.1675,0.1186,130.205771,0.589418,1,12,0.33239805431,1,0.71929824561,-999,0.00021361949,4.09415e-06,0,189.0,2,1,11445.306937,0.00016660845,3.657994e-05,2024-01-21
73290000161,759138228.365,30.9459303,-88.7307497,8.6549,0.09796,100.984321,0.482637,1,4,0.32128342599,0,0.94230769231,-999,0.00017460044,3.0836e-06,0,94.0,3,1,10350.769894,0.00016573381,3.723623e-05,2024-01-21
64294500051,757408688.553,-21.52560048,-48.0294479,503.578,0.10683,64.799216,0.294527,1,12,0.47304892511,0,0.68041237113,-999,0.00013740591,4.91312e-06,0,101.0,1,1,19392.857862,0.00012993025,2.024224e-05,2024-01-01
64249400701,757455657.831,-16.7189838,-55.3966921,153.6793,0.10987,89.006296,0.420629,1,4,0.39648034424,0,0.79245283019,-999,0.00019366009,3.92133e-06,0,127.5,2,1,10627.698341,0.00017247261,3.5184e-05,2024-01-01
72592000201,757422269.238,48.64284967,-85.7708162,318.4205,0.12157,74.557916,0.541564,1,12,0.03931724213,2,0.62068965517,-999,0.00139959688,4.8846e-06,0,80.0,2,1,11508.13215,0.00121593801,2.145764e-05,2024-01-01
31320100771,757417144.377,65.61592489,72.5887089,7.1944,0.106,229.547405,1.764944,1,8,0.02776553733,2,0.78723404255,-999,0.00014964795,2.88294e-06,0,108.0,5,1,9302.467697,0.00014458991,2.934318e-05,2024-01-01
82286100021,751248767.53,56.67650102,-111.2081215,244.0545,0.09251,145.839237,0.600986,1,12,0.00460961299,0,1.0,-999,0.00034443732,6.3542e-07,0,94.0,2,1,18886.753521,0.00035593203,1.227291e-05,2023-10-22
82286300011,751248768.071,56.66158771,-110.9565171,251.4689,0.092,135.918181,0.730637,1,8,0.00081394582,0,1.0,-999,0.0002705873,5.0925e-07,0,63.0,1,1,18891.347117,0.00026316614,1.131547e-05,2023-10-22
74293400031,751281012.437,40.19161409,-95.0639203,259.3218,0.11066,8.808077,0.116419,1,4,0.0,0,0.77083333333,-999,0.00035065313,4.58067e-06,0,54.0,1,1,19280.66704,0.00035070893,2.420634e-05,2023-10-22
74293400051,751281007.561,40.48742269,-95.0715979,275.2873,0.16373,5.749119,0.1026,1,4,0.0,0,0.51041666667,-999,0.00048030063,1.5613e-05,0,63.0,1,1,19207.670448,0.00049868172,3.64824e-05,2023-10-22
62224100041,751315556.051,-6.77936541,-51.7624953,181.3846,0.09345,211.474609,0.880833,1,12,0.01715045539,0,1.0,-999,0.0002440958,9.7995e-07,0,190.0,2,1,10127.282501,0.00025364905,1.962708e-05,2023-10-22
64182000041,751276072.29,-30.27631902,-57.3017791,42.7667,0.09725,97.24512,0.67885,1,8,0.00300060105,0,0.8,-999,0.00016456312,2.32319e-06,0,84.0,2,1,15064.961477,0.0001695205,2.19728e-05,2023-10-22
72316000071,751322829.241,55.22073917,-61.283323,77.1348,0.09219,245.92412,0.718932,1,12,0.0487863649,0,0.98780487805,-999,0.00158563037,5.0961e-07,0,203.0,4,1,16309.922351,0.00162026034,1.273525e-05,2023-10-22
72180600031,751274604.96,53.16421071,-74.4497157,325.587,0.10749,367.726878,1.103373,1,12,0.03350036707,0,0.78431372549,-999,0.00028284122,9.5847e-07,0,313.0,3,1,10261.306442,0.00055030928,5.328074e-05,2023-10-22
74244700401,751328690.598,38.16772236,-95.7247595,299.6293,0.11485,25.519859,0.329589,1,4,0.00324293728,0,0.74137931034,-999,0.00028327223,7.75894e-06,0,36.0,1,1,11523.100852,0.00032674473,2.891089e-05,2023-10-22
74284300021,751328754.5,41.562047,-93.5463416,233.2403,0.10379,102.293791,0.546767,1,12,0.19782864844,0,0.84507042254,-999,0.00025831156,1.56799e-06,0,150.0,1,1,14285.180409,0.00045129795,2.495925e-05,2023-10-22
74293400051,751328731.686,40.48742269,-95.0715979,275.2614,0.10376,28.457014,0.244583,1,12,0.0,0,0.875,-999,0.00049870988,2.98688e-06,0,63.0,1,1,19207.670448,0.00048829696,1.709033e-05,2023-10-22
74293400071,751328735.225,40.68927248,-95.0199463,289.4527,0.13922,7.102308,0.136433,1,4,0.0,0,0.6393442623,-999,0.00059728444,1.696828e-05,0,48.0,1,1,12200.736461,0.00061249257,6.250534e-05,2023-10-22
78220000261,751287111.258,44.22748836,-123.1628163,94.9511,0.09343,140.623046,1.277582,1,12,0.01373506817,0,0.95,-999,0.00103544387,1.02038e-06,0,67.0,2,1,12006.100775,0.00103330931,1.62747e-05,2023-10-22
41301801135,751273077.846,35.34254006,136.6483393,3.3066,0.10065,84.673705,0.649784,1,12,0.09332581995,0,0.94594594595,-999,0.00026599199,3.77842e-06,0,94.0,2,1,7395.604243,0.00025480905,5.82823e-05,2023-10-22
81160500011,751293007.365,59.30323529,-157.5676156,20.3363,0.09264,352.707814,0.826182,1,12,0.3350587632,0,1.0,-999,0.00032911292,6.2657e-07,0,290.0,6,1,16687.702209,0.00033108202,1.113845e-05,2023-10-22
22738100021,746408409.801,44.56344749,21.1290014,69.9114,0.13393,40.845277,0.276528,1,4,0.46172172583,0,0.65384615385,-999,0.00024338715,9.12424e-06,0,84.0,2,1,10497.466594,0.00018139353,4.27993e-05,2023-08-26
25290000105,746408779.685,64.24674825,35.4104546,9.1415,0.11927,35.405955,0.435133,1,12,0.06367594313,0,0.85714285714,-999,0.00247268524,1.615429e-05,0,48.0,2,1,11171.131419,0.00201745373,6.128595e-05,2023-08-26
14449100061,746367304.688,10.95127297,-0.3799135,166.447,0.09249,115.61519,0.517636,1,12,0.00307835705,0,0.9898989899,-999,0.00030938771,6.442e-07,0,105.0,2,1,19703.239274,0.00029822738,1.227253e-05,2023-08-26
74299100051,746352910.88,48.11883933,-104.4952167,574.9265,0.09626,214.840451,0.802281,1,12,0.2820999757,0,0.90566037736,-999,0.00015734096,7.5485e-07,0,258.0,3,1,10602.503438,0.0001440014,2.081531e-05,2023-08-26
24222100061,746360400.894,52.18931181,14.7014144,25.8473,0.09253,162.295914,0.982498,1,8,0.00115808326,0,1.0,-999,0.0002561357,7.9327e-07,0,160.0,1,1,10808.44714,0.00027378587,1.701341e-05,2023-08-26
71325000011,746385025.047,55.79314793,-92.1525476,77.2511,0.11628,293.242173,0.756346,1,8,0.0073521215,0,0.76530612245,-999,0.00031060712,5.5064e-07,0,242.0,3,1,19530.909984,0.00034913006,2.813025e-05,2023-08-26
72586000151,746385261.433,42.96652942,-85.0981203,190.2876,0.10787,35.117343,0.528492,1,12,0.02743342729,0,0.72222222222,-999,0.00011859133,2.69894e-06,0,67.0,1,1,10673.53381,0.00014064112,3.029759e-05,2023-08-26
78299700071,746391424.313,43.3921725,-112.148983,1400.2749,0.0944,127.905813,0.604495,1,12,0.00421903561,0,1.0,-999,0.00072831476,1.39254e-06,0,105.0,2,1,13613.062397,0.00074423175,2.067059e-05,2023-08-26
78299700161,746391418.769,43.734671,-112.0912154,1451.4481,0.09317,178.333945,0.895511,1,12,0.03250625826,0,1.0,-999,0.00017006726,7.618e-07,0,120.5,2,1,10601.646662,0.00018756449,1.808929e-05,2023-08-26
78299700171,746391418.524,43.76085539,-112.0174535,1457.9361,0.09244,127.917417,0.759046,1,12,0.04424551277,0,1.0,-999,0.00065752868,6.7494e-07,0,92.0,2,1,15978.483807,0.00068588201,1.331881e-05,2023-08-26
81350100361,746371812.869,67.89403425,-163.6186744,57.2385,0.09508,91.567278,0.659186,1,12,0.17881323421,0,1.0,-999,0.00183357295,2.86429e-06,0,48.0,2,1,10167.2609,0.00176548401,2.071888e-05,2023-08-26
78299700071,746391424.313,43.3921725,-112.148983,1400.2749,0.0944,127.905813,0.604495,1,12,0.00421903561,0,1.0,-999,0.00072831476,1.39254e-06,0,105.0,2,1,13613.062397,0.00074423175,2.067059e-05,2023-08-26
78299700161,746391418.769,43.734671,-112.0912154,1451.4481,0.09317,178.333945,0.895511,1,12,0.03250625826,0,1.0,-999,0.00017006726,7.618e-07,0,120.5,2,1,10601.646662,0.00018756449,1.808929e-05,2023-08-26
78299700171,746391418.524,43.76085539,-112.0174535,1457.9361,0.09244,127.917417,0.759046,1,12,0.04424551277,0,1.0,-999,0.00065752868,6.7494e-07,0,92.0,2,1,15978.483807,0.00068588201,1.331881e-05,2023-08-26
82241000021,746391091.964,61.73510375,-121.2370442,118.7676,0.09227,828.629014,1.396462,1,12,0.02735214554,0,0.96296296296,-999,0.00038741773,5.0077e-07,0,776.0,4,1,10728.263084,0.00039799935,1.5532e-05,2023-08-26
82254900081,746391152.492,58.57390448,-118.34769,352.1289,0.09515,58.313395,0.363614,1,12,0.07080884142,0,1.0,-999,0.00049548669,1.20309e-06,0,42.0,1,1,17464.033904,0.00049356136,1.603786e-05,2023-08-26
82289800011,746391231.767,54.00570705,-116.9098551,847.459,0.09515,93.635006,0.667637,1,12,0.00092662133,0,1.0,-999,0.00334191581,1.16336e-06,0,60.0,2,1,11182.664626,0.00346385736,2.11507e-05,2023-08-26
22738100021,746408409.801,44.56344749,21.1290014,69.9114,0.13393,40.845277,0.276528,1,4,0.46172172583,0,0.65384615385,-999,0.00024338715,9.12424e-06,0,84.0,2,1,10497.466594,0.00018139353,4.27993e-05,2023-08-26
25290000105,746408779.685,64.24674825,35.4104546,9.1415,0.11927,35.405955,0.435133,1,12,0.06367594313,0,0.85714285714,-999,0.00247268524,1.615429e-05,0,48.0,2,1,11171.131419,0.00201745373,6.128595e-05,2023-08-26
22720300041,800954072.381,45.54611031,27.5484757,10.8931,0.09453,134.09794,0.40381,1,12,0.17521100631,0,0.95789473684,-999,0.00013717627,1.2541e-06,0,171.0,2,1,18982.43673,0.00013721201,1.199925e-05,2025-05-19
23281000151,801008297.122,53.19240237,10.9829153,7.6353,0.09517,253.992899,1.538563,1,12,0.17764018954,0,1.0,-999,0.00012412562,1.31518e-06,0,271.088593,2,1,9116.336248,0.00012178544,2.30777e-05,2025-05-19
71185400181,800984766.175,55.16741815,-106.2731485,402.42,0.09584,63.902667,0.7016,1,12,0.00171928337,0,0.92,-999,0.00126183256,8.4864e-07,0,54.0,1,1,14916.397961,0.00137626586,1.706949e-05,2025-05-19
74226000251,800985136.538,34.77455383,-97.2589623,262.7957,0.10745,37.932534,0.381939,1,12,0.0,0,0.79661016949,-999,0.00050108572,4.45487e-06,0,84.0,1,1,11881.304624,0.00050794737,3.614898e-05,2025-05-19
74248300181,800985101.855,36.52178167,-98.9132709,421.8584,0.09394,72.428332,0.388873,1,12,0.0,0,1.0,-999,0.00099700105,9.3322e-07,0,150.0,2,1,19058.037771,0.00099694705,1.364108e-05,2025-05-19
74294400171,800985012.153,41.7612271,-99.3235375,678.9198,0.09387,120.412502,0.764601,1,8,0.02437466068,0,1.0,-999,0.00129116727,1.04637e-06,0,92.0,2,1,12153.784538,0.00129831974,1.800667e-05,2025-05-19
74294400401,800985018.432,41.42345371,-99.1382822,654.4202,0.09255,200.215277,0.634232,1,12,0.00238159161,0,1.0,-999,0.00130208464,6.3817e-07,0,148.5,3,1,19335.327337,0.0012949847,1.206524e-05,2025-05-19
81310100411,800965279.595,63.90794226,-160.363167,11.6469,0.09443,142.260193,0.628933,1,12,0.01382051312,0,0.94186046512,-999,0.00034140062,1.10361e-06,0,60.0,2,1,17241.664715,0.00034841856,1.288505e-05,2025-05-19
64247800351,800932948.334,-18.44536052,-54.8074484,190.6148,0.09583,240.766378,0.902269,1,12,0.14569367602,0,1.0,-999,0.00031370141,1.64681e-06,0,255.5,3,1,9252.402251,0.0003204148,2.339088e-05,2025-05-19
71185400181,800984766.175,55.16741815,-106.2731485,402.42,0.09584,63.902667,0.7016,1,12,0.00171928337,0,0.92,-999,0.00126183256,8.4864e-07,0,54.0,1,1,14916.397961,0.00137626586,1.706949e-05,2025-05-19
74226000251,800985136.538,34.77455383,-97.2589623,262.7957,0.10745,37.932534,0.381939,1,12,0.0,0,0.79661016949,-999,0.00050108572,4.45487e-06,0,84.0,1,1,11881.304624,0.00050794737,3.614898e-05,2025-05-19
74248300181,800985101.855,36.52178167,-98.9132709,421.8584,0.09394,72.428332,0.388873,1,12,0.0,0,1.0,-999,0.00099700105,9.3322e-07,0,150.0,2,1,19058.037771,0.00099694705,1.364108e-05,2025-05-19
74294400171,800985012.153,41.7612271,-99.3235375,678.9198,0.09387,120.412502,0.764601,1,8,0.02437466068,0,1.0,-999,0.00129116727,1.04637e-06,0,92.0,2,1,12153.784538,0.00129831974,1.800667e-05,2025-05-19
74294400401,800985018.432,41.42345371,-99.1382822,654.4202,0.09255,200.215277,0.634232,1,12,0.00238159161,0,1.0,-999,0.00130208464,6.3817e-07,0,148.5,3,1,19335.327337,0.0012949847,1.206524e-05,2025-05-19
71249000181,800952719.607,52.34670622,-116.2527077,1217.5882,0.1089,209.878336,0.952532,1,12,0.05494255725,0,0.88505747126,-999,0.0018908076,7.1089e-07,0,96.0,4,1,17442.992745,0.00185129732,4.982838e-05,2025-05-19
74249200041,800946260.526,36.64791301,-97.2804717,282.7973,0.09539,53.754873,0.455321,1,12,0.0,0,1.0,-999,0.00031766973,1.32491e-06,0,84.0,1,1,14009.337456,0.00034723602,1.875668e-05,2025-05-19
