stationid,date,width
humaqiao,2006-05-20,97.7488328763175
humaqiao,2006-06-05,82.03836600414496
humaqiao,2006-08-08,178.782823018796
humaqiao,2006-09-02,110.19849894585036
humaqiao,2006-10-04,93.3851067236895
humaqiao,2006-10-11,93.16920632038065
humaqiao,2006-10-20,93.3851067236895
humaqiao,2007-06-17,126.3462640984346
humaqiao,2007-08-04,139.2675163542331
humaqiao,2007-09-05,136.75885080499185
humaqiao,2007-09-28,82.301677450822
humaqiao,2008-06-10,100.0286895647686
humaqiao,2008-08-06,121.5179584146286
humaqiao,2008-09-07,160.4623805814175
humaqiao,2008-09-30,195.10801873571052
humaqiao,2009-04-19,254.113086264378
humaqiao,2009-05-05,244.033313092609
humaqiao,2009-05-21,188.654246054086
humaqiao,2009-07-24,244.033313092609
humaqiao,2009-08-09,234.0829030635195
humaqiao,2009-09-10,252.931243088323
humaqiao,2009-09-17,230.1567511280195
humaqiao,2009-09-26,255.21044328689
humaqiao,2009-10-12,191.1915240477445
humaqiao,2010-05-31,149.1376500879665
humaqiao,2010-06-09,81.3910739584692
humaqiao,2010-06-25,89.018202026128
humaqiao,2010-08-28,245.172913191892
humaqiao,2010-09-13,142.08389938214586
humaqiao,2010-09-20,90.163261447344
humaqiao,2010-09-29,92.2433841594498
humaqiao,2011-05-11,91.08581331748205
humaqiao,2011-06-12,232.01909193932948
humaqiao,2011-07-05,89.6615091564079
humaqiao,2011-07-21,241.773291712216
humaqiao,2011-08-06,151.6559476206765
humaqiao,2011-09-23,95.87314514178405
humaqiao,2011-10-18,84.189896342322
humaqiao,2013-06-24,223.23095370918
humaqiao,2013-08-20,270.505076198325
humaqiao,2013-09-05,242.86981961852052
humaqiao,2013-09-12,237.112530353867
humaqiao,2013-09-28,244.757891140898
humaqiao,2014-04-24,110.59617810857475
humaqiao,2014-06-20,224.84614436406451
humaqiao,2014-06-27,157.990541659852
humaqiao,2014-07-29,242.66526360890452
humaqiao,2014-08-23,147.46349442974264
humaqiao,2014-08-30,146.56747318981814
humaqiao,2014-10-01,214.7161205189185
humaqiao,2014-10-10,161.74828623532
humaqiao,2015-04-27,142.07020213862364
humaqiao,2015-05-22,245.3224647226305
humaqiao,2015-06-14,233.334822670864
humaqiao,2015-07-09,213.630080229012
humaqiao,2015-07-16,105.707585044713
humaqiao,2015-08-26,251.65024422128351
humaqiao,2015-09-02,244.757891140898
humaqiao,2015-10-04,234.56407675819048
humaqiao,2015-10-20,216.814847009476
humaqiao,2016-04-29,215.0623209309
humaqiao,2016-06-25,241.493945535727
humaqiao,2016-08-19,224.55015321753052
humaqiao,2016-08-28,209.55151145262948
humaqiao,2016-09-13,250.450665169406
humaqiao,2016-10-06,244.757891140898
humaqiao,2017-05-11,181.481361638701
humaqiao,2017-06-12,224.716385370639
humaqiao,2017-07-05,136.40381487007755
humaqiao,2017-07-21,215.49564750112552
humaqiao,2017-08-15,234.0829030635195
humaqiao,2017-08-31,251.65024422128351
humaqiao,2017-10-09,239.840874791592
humaqiao,2017-10-25,215.0623209309
humaqiao,2018-04-19,85.81679027511726
humaqiao,2018-08-02,235.222503162803
humaqiao,2018-09-10,211.650212031866
humaqiao,2018-09-19,178.7823087719775
humaqiao,2018-09-26,224.55015321753052
humaqiao,2018-10-05,237.67514826691303
humaqiao,2019-06-25,132.62610718707415
humaqiao,2019-08-12,224.55015321753052
humaqiao,2019-09-06,232.707028980726
humaqiao,2019-09-22,219.17813334394452
humaqiao,2019-09-29,180.237042459761
humaqiao,2019-10-08,127.6404505974707
humaqiao,2020-04-17,151.106866658087
humaqiao,2020-05-03,86.7784436909613
humaqiao,2020-05-26,124.9893622879458
humaqiao,2020-07-13,118.20485801624385
humaqiao,2020-07-22,80.4075484815053
humaqiao,2020-09-15,244.757891140898
jiamusi,1984-10-11,1122.90028194968
jiamusi,1985-10-05,1125.31854602993
jiamusi,1985-10-30,1125.31854602993
jiamusi,1986-06-11,1029.82660588514
jiamusi,1986-07-20,1120.95387427532
jiamusi,1986-09-22,1633.15400288395
jiamusi,1987-06-21,1075.47871315634
jiamusi,1987-09-18,1125.31854602993
jiamusi,1987-10-27,1134.16585364063
jiamusi,1988-06-07,1125.31854602993
jiamusi,1988-06-23,1125.31854602993
jiamusi,1988-08-03,1135.28651260465
jiamusi,1988-09-20,1159.17424315354
jiamusi,1988-09-27,1159.17424315354
jiamusi,1988-10-13,1134.16585364063
jiamusi,1988-10-22,1124.52228834497
jiamusi,1988-10-29,1107.0930923519
jiamusi,1988-11-07,1124.34534219276
jiamusi,1989-05-25,1060.79218252258
jiamusi,1989-06-19,1049.08424545109
jiamusi,1989-07-05,1091.43335788096
jiamusi,1989-08-13,1125.31854602993
jiamusi,1989-08-22,1125.31854602993
jiamusi,1989-09-14,1125.31854602993
jiamusi,1990-06-29,1125.31854602993
jiamusi,1990-08-16,1125.31854602993
jiamusi,1990-10-19,1107.44698465633
jiamusi,1991-06-25,1120.15761659036
jiamusi,1991-07-02,1120.95387427532
jiamusi,1992-05-01,1091.46284890633
jiamusi,1992-05-10,1076.54039006962
jiamusi,1992-05-26,1055.18888770248
jiamusi,1992-07-13,1054.33364796677
jiamusi,1992-07-20,996.678693370399
jiamusi,1992-10-17,1125.31854602993
jiamusi,1993-04-27,1073.82721573568
jiamusi,1993-05-13,683.366039850245
jiamusi,1993-05-20,936.45801956692
jiamusi,1993-05-29,823.949757784222
jiamusi,1993-06-30,1124.34534219276
jiamusi,1993-09-02,1151.65403168444
jiamusi,1993-09-09,1144.13382021535
jiamusi,1993-09-25,1144.13382021535
jiamusi,1993-10-27,1158.40747649394
jiamusi,1994-05-23,1108.56764362035
jiamusi,1994-07-03,1124.34534219276
jiamusi,1994-09-12,1144.13382021535
jiamusi,1994-09-28,1159.17424315354
jiamusi,1994-10-23,1134.72618312264
jiamusi,1995-05-26,1092.28859761667
jiamusi,1995-06-04,1116.94309482514
jiamusi,1995-09-08,1150.32693554284
jiamusi,1996-04-26,1077.77901313512
jiamusi,1996-07-08,1092.55401684499
jiamusi,1996-08-09,1176.57394812124
jiamusi,1996-09-17,1150.32693554284
jiamusi,1996-09-26,1140.35896896812
jiamusi,1996-10-03,1092.28859761667
jiamusi,1996-10-19,1092.28859761667
jiamusi,1997-04-13,1108.56764362035
jiamusi,1997-05-08,1059.19966715266
jiamusi,1997-06-25,1108.56764362035
jiamusi,1997-07-02,1082.43859514342
jiamusi,1997-07-18,1092.28859761667
jiamusi,1997-09-04,1140.35896896812
jiamusi,1998-05-18,1063.50535685653
jiamusi,1998-06-28,1079.1356003021
jiamusi,1998-07-05,1093.88111298659
jiamusi,1999-05-21,1123.37213835558
jiamusi,1999-08-02,1093.88111298659
jiamusi,1999-08-26,1125.31854602993
jiamusi,1999-10-12,1125.31854602993
jiamusi,1999-11-13,1080.19727721538
jiamusi,2000-04-29,1109.03950002625
jiamusi,2000-05-07,1125.31854602993
jiamusi,2000-05-31,1091.04997455117
jiamusi,2000-06-01,1093.29129247921
jiamusi,2000-06-08,1053.30146207886
jiamusi,2000-06-17,1017.91223163607
jiamusi,2000-06-24,992.490967768002
jiamusi,2000-07-03,900.773878870442
jiamusi,2000-07-11,992.490967768002
jiamusi,2000-08-03,1125.31854602993
jiamusi,2000-08-04,1125.31854602993
jiamusi,2000-08-12,1124.69923449719
jiamusi,2000-09-12,1125.31854602993
jiamusi,2000-09-13,1109.42288335605
jiamusi,2000-09-21,1125.31854602993
jiamusi,2000-09-28,1093.88111298659
jiamusi,2000-10-15,1125.31854602993
jiamusi,2000-10-22,1092.28859761667
jiamusi,2001-05-11,1125.31854602993
jiamusi,2001-06-03,1053.65535438329
jiamusi,2001-06-04,1047.10834675137
jiamusi,2001-06-20,857.923419009299
jiamusi,2001-08-30,1125.31854602993
jiamusi,2001-09-24,519.160010595706
jiamusi,2001-10-17,1038.32002119141
jiamusi,2001-10-18,1058.84577484823
jiamusi,2002-04-03,1092.05266941371
jiamusi,2002-06-22,1125.31854602993
jiamusi,2002-06-30,1125.31854602993
jiamusi,2002-07-01,1092.22961556593
jiamusi,2002-07-09,1077.8969772366
jiamusi,2002-08-10,1213.37874778174
jiamusi,2002-08-18,1219.01153362722
jiamusi,2002-09-03,1185.24430957972
jiamusi,2002-09-11,1125.31854602993
jiamusi,2002-10-13,1089.87033353641
jiamusi,2003-09-14,1261.86199348836
jiamusi,2003-09-21,1233.49162708339
jiamusi,2003-10-07,1185.24430957972
jiamusi,2003-10-16,972.289615390244
jiamusi,2004-05-11,1132.92723057513
jiamusi,2004-06-12,1162.68367517245
jiamusi,2004-07-21,1108.56764362035
jiamusi,2004-08-15,1136.79055489847
jiamusi,2004-08-22,1108.56764362035
jiamusi,2004-09-07,995.440070304901
jiamusi,2004-09-23,1039.32271605396
jiamusi,2004-10-09,1029.64965973293
jiamusi,2005-05-05,1133.39908698104
jiamusi,2005-06-22,1200.28473251791
jiamusi,2005-08-09,1261.86199348836
jiamusi,2005-10-05,1123.37213835558
jiamusi,2006-08-12,1200.28473251791
jiamusi,2006-09-29,1063.74128505948
jiamusi,2007-06-21,974.73737049587
jiamusi,2007-07-14,936.870893922086
jiamusi,2007-08-15,965.94904493591
jiamusi,2007-08-31,829.405597477485
jiamusi,2007-09-25,928.613406818768
jiamusi,2007-10-02,833.65230513062
jiamusi,2008-05-13,798.381038789307
jiamusi,2008-05-22,926.549035042939
jiamusi,2008-06-07,943.889757959905
jiamusi,2008-06-23,866.033450985771
jiamusi,2008-07-25,1060.43829021816
jiamusi,2008-09-27,913.219091576156
jiamusi,2008-10-04,911.567594155492
jiamusi,2008-10-20,989.89575753553
jiamusi,2008-10-29,911.567594155492
jiamusi,2009-04-23,964.327038540616
jiamusi,2009-07-28,1233.49162708339
jiamusi,2009-08-04,1213.37874778174
jiamusi,2009-08-13,1125.31854602993
jiamusi,2009-08-29,1125.31854602993
jiamusi,2009-10-07,1092.28859761667
jiamusi,2009-10-23,1004.81821637224
jiamusi,2009-11-01,970.372698741259
jiamusi,2010-08-16,1180.17185321626
jiamusi,2010-09-01,1220.89895925083
jiamusi,2010-09-08,1213.37874778174
jiamusi,2010-09-17,1195.21227615444
jiamusi,2010-10-19,1094.85431682377
jiamusi,2011-06-16,1190.81811337446
jiamusi,2011-07-25,1093.88111298659
jiamusi,2011-08-26,1125.31854602993
jiamusi,2011-09-04,1093.08485530163
jiamusi,2011-09-11,1071.11404140173
jiamusi,2011-09-20,1004.25788689023
jiamusi,2013-07-07,1241.01183855248
jiamusi,2013-07-14,1261.86199348836
jiamusi,2013-07-23,1248.53205002158
jiamusi,2014-04-12,1123.37213835558
jiamusi,2014-04-28,1093.88111298659
jiamusi,2014-06-24,1108.56764362035
jiamusi,2014-09-12,1109.54084745752
jiamusi,2014-09-19,1108.56764362035
jiamusi,2014-09-28,1093.88111298659
jiamusi,2014-10-05,1093.88111298659
jiamusi,2014-11-06,1029.70864178367
jiamusi,2015-05-10,962.203684714049
jiamusi,2015-05-17,1076.54039006962
jiamusi,2015-05-26,1108.68560772182
jiamusi,2015-08-05,1019.44576495526
jiamusi,2015-09-15,1108.56764362035
jiamusi,2016-04-26,854.178058787437
jiamusi,2016-05-19,1093.88111298659
jiamusi,2016-05-28,1091.46284890633
jiamusi,2016-06-04,1123.37213835558
jiamusi,2016-07-06,1125.31854602993
jiamusi,2016-07-31,1108.56764362035
jiamusi,2016-08-23,907.851724959
jiamusi,2016-10-10,1093.88111298659
jiamusi,2017-05-31,1060.79218252258
jiamusi,2017-06-16,1060.43829021816
jiamusi,2017-06-23,1091.22692070338
jiamusi,2017-07-02,1093.88111298659
jiamusi,2017-08-19,1125.31854602993
jiamusi,2017-10-13,940.114906712675
jiamusi,2018-04-16,999.804742059511
jiamusi,2018-05-09,893.81399688336
jiamusi,2018-06-03,663.725016954497
jiamusi,2018-06-10,660.42202211317
jiamusi,2018-08-13,1125.31854602993
jiamusi,2018-09-14,1158.40747649394
jiamusi,2018-09-30,1125.31854602993
jiamusi,2018-10-25,1094.85431682377
jiamusi,2018-11-01,1092.28859761667
jiamusi,2019-04-19,675.108552746928
jiamusi,2019-05-12,670.448970738627
jiamusi,2019-10-12,1125.31854602993
jiamusi,2019-11-04,1068.63679527074
jiamusi,2020-05-07,1093.88111298659
jiamusi,2020-05-30,1061.49996713144
jiamusi,2020-07-01,1125.31854602993
jiangjiaji,1987-05-14,207.225032823762
jiangjiaji,1987-05-30,143.341801918022
jiangjiaji,1987-08-18,178.203793640869
jiangjiaji,1987-09-19,166.948176767
jiangjiaji,1988-04-30,66.3812538043393
jiangjiaji,1988-06-01,167.799953179077
jiangjiaji,1988-08-04,125.676917829865
jiangjiaji,1988-09-21,152.285454244826
jiangjiaji,1988-11-08,125.676917829865
jiangjiaji,1989-01-27,125.6464926767495
jiangjiaji,1990-04-04,210.692979644359
jiangjiaji,1990-10-13,132.4008766683765
jiangjiaji,1990-11-14,149.547601491723
jiangjiaji,1991-04-07,152.285454244826
jiangjiaji,1991-05-09,114.29944963353
jiangjiaji,1991-07-28,182.280152184378
jiangjiaji,1991-08-29,195.178480710108
jiangjiaji,1991-09-14,182.280152184378
jiangjiaji,1991-09-30,146.09014043389197
jiangjiaji,1992-05-11,146.364186026484
jiangjiaji,1992-05-27,118.77042177357
jiangjiaji,1992-07-30,105.17241976649126
jiangjiaji,1992-10-18,111.89639230591246
jiangjiaji,1993-04-12,146.45546148583
jiangjiaji,1993-09-03,182.280152184378
jiangjiaji,1994-01-09,116.284935207199
jiangjiaji,1994-01-25,91.8839624086187
jiangjiaji,1994-04-15,130.2400057517035
jiangjiaji,1994-06-02,65.0436568409327
jiangjiaji,1994-07-04,61.4495840140927
jiangjiaji,1994-08-05,50.133125967933
jiangjiaji,1994-09-06,147.8243878623815
jiangjiaji,1994-10-24,120.2612999459255
jiangjiaji,1995-06-05,97.90189511072569
jiangjiaji,1995-10-11,77.42728786499545
jiangjiaji,1996-04-04,115.058553093487
jiangjiaji,1997-02-18,100.707256812095
jiangjiaji,1997-06-10,169.39054657105402
jiangjiaji,1997-07-28,65.4140791981888
jiangjiaji,1997-08-29,222.739531758013
jiangjiaji,1997-09-30,50.6274547840866
jiangjiaji,1997-11-17,140.482266820337
jiangjiaji,1998-05-28,238.071507175391
jiangjiaji,1999-07-02,238.071507175391
jiangjiaji,1999-09-28,34.8011505505555
jiangjiaji,1999-12-25,50.133125967933
jiangjiaji,2000-03-06,34.8011505505555
jiangjiaji,2000-09-14,83.4740883835001
jiangjiaji,2000-09-22,68.9381266763769
jiangjiaji,2000-10-08,253.160117903604
jiangjiaji,2001-04-18,17.157210586113
jiangjiaji,2001-05-12,34.8011505505555
jiangjiaji,2001-09-17,27.5610510479049
jiangjiaji,2001-10-19,27.5610510479049
jiangjiaji,2001-11-20,42.8930264652825
jiangjiaji,2002-01-23,27.5610510479049
jiangjiaji,2002-02-24,33.1584388986936
jiangjiaji,2002-05-31,39.364238472394
jiangjiaji,2002-07-10,54.6962138897716
jiangjiaji,2002-07-18,39.364238472394
jiangjiaji,2002-08-03,238.071507175391
jiangjiaji,2002-08-27,54.8787374066451
jiangjiaji,2002-09-28,54.6962138897716
jiangjiaji,2002-10-06,39.364238472394
jiangjiaji,2003-02-19,112.677851083267
jiangjiaji,2003-04-16,239.288330621214
jiangjiaji,2003-12-20,65.01226805717974
jiangjiaji,2004-03-09,56.249860495692744
jiangjiaji,2004-09-17,88.1319135278283
jiangjiaji,2005-03-28,62.6078954422467
jiangjiaji,2005-04-13,33.1584388986936
jiangjiaji,2005-11-07,88.92398594310549
jiangjiaji,2006-06-19,58.1033195380777
jiangjiaji,2006-10-09,88.92398594310549
jiangjiaji,2007-04-03,250.300582805918
jiangjiaji,2007-04-19,87.95063222675304
jiangjiaji,2007-05-05,54.64009039733155
jiangjiaji,2007-05-21,1.64271165186188
jiangjiaji,2008-03-04,44.4186684121067
jiangjiaji,2008-05-07,36.93406704479975
jiangjiaji,2009-04-08,48.12997992186875
jiangjiaji,2009-07-13,55.7959676305575
jiangjiaji,2009-10-17,42.6560646678422
jiangjiaji,2009-11-02,68.3301533825703
jiangjiaji,2010-03-10,122.065714299132
jiangjiaji,2010-03-26,111.1948006972285
jiangjiaji,2010-09-18,113.0210954029685
jiangjiaji,2010-10-04,155.3666563579365
jiangjiaji,2010-11-05,103.31547155914416
jiangjiaji,2011-03-29,47.398748678882896
jiangjiaji,2011-09-21,49.13272208918155
jiangjiaji,2011-10-07,56.52492452256
jiangjiaji,2013-07-24,136.02008609725
jiangjiaji,2013-08-09,13.0200108703127
jiangjiaji,2013-11-29,45.9350850798416
jiangjiaji,2013-12-31,31.8807742805788
jiangjiaji,2014-03-05,17.281486969568
jiangjiaji,2014-10-15,59.778648488581254
jiangjiaji,2015-01-03,31.0336561777454
jiangjiaji,2015-01-19,44.6881150660631
jiangjiaji,2015-04-25,127.411165258354
jiangjiaji,2015-07-30,222.739531758013
jiangjiaji,2015-10-02,141.892373563991
jiangjiaji,2015-10-18,127.5024407177005
jiangjiaji,2016-06-14,149.13247306664152
jiangjiaji,2016-09-18,125.5552309183125
jiangjiaji,2016-11-05,179.359775914401
jiangjiaji,2016-12-07,150.825266109837
jiangjiaji,2017-04-30,137.3292856421525
jiangjiaji,2017-06-17,89.23202805923245
jiangjiaji,2017-07-19,101.00609648398165
jiangjiaji,2017-10-07,249.083759360094
jiangjiaji,2017-11-08,140.91787810517752
jiangjiaji,2017-11-24,78.64079569071085
jiangjiaji,2017-12-10,60.9948462595357
jiangjiaji,2018-02-12,116.224084900968
jiangjiaji,2018-04-17,78.9718416339528
jiangjiaji,2018-05-03,182.280152184378
jiangjiaji,2018-07-22,61.12036942575895
jiangjiaji,2018-08-07,82.08198006800924
jiangjiaji,2018-09-08,79.34230052696765
jiangjiaji,2018-10-26,55.581886352046695
jiangjiaji,2018-11-27,56.9558866320974
jiangjiaji,2018-12-13,96.256466111805
jiangjiaji,2019-03-19,80.5267669914308
jiangjiaji,2019-05-22,53.0246526893912
jiangjiaji,2019-06-07,215.925320461401
jiangjiaji,2019-06-23,242.452071580356
jiangjiaji,2019-11-14,48.46232288454715
jiangjiaji,2020-02-18,122.3588361247711
jiangjiaji,2020-03-05,99.9692847216166
jiangjiaji,2020-08-28,234.968607388541
kuerbin,1984-05-18,102.505537423484
kuerbin,1984-05-25,92.977020376613
kuerbin,1984-06-19,92.977020376613
kuerbin,1985-07-15,102.505537423484
kuerbin,1985-08-16,101.854520730841
kuerbin,1986-05-08,117.005454668723
kuerbin,1986-06-09,101.203504038198
kuerbin,1987-06-28,101.203504038198
kuerbin,1987-09-07,101.203504038198
kuerbin,1987-09-16,117.005454668723
kuerbin,1988-05-13,117.005454668723
kuerbin,1988-05-20,102.505537423484
kuerbin,1988-05-29,117.005454668723
kuerbin,1988-06-05,77.8260864387309
kuerbin,1988-07-07,101.203504038198
kuerbin,1988-09-25,101.203504038198
kuerbin,1988-10-04,102.505537423484
kuerbin,1989-06-01,101.203504038198
kuerbin,1989-08-04,92.977020376613
kuerbin,1989-08-20,101.203504038198
kuerbin,1989-09-12,101.203504038198
kuerbin,1990-05-26,101.203504038198
kuerbin,1990-06-27,101.203504038198
kuerbin,1990-08-14,92.9770203766131
kuerbin,1991-05-13,102.505537423484
kuerbin,1991-06-07,102.505537423484
kuerbin,1991-07-25,117.005454668723
kuerbin,1991-08-26,101.203504038198
kuerbin,1991-10-04,102.505537423484
kuerbin,1991-10-13,117.005454668723
kuerbin,1992-06-25,101.203504038198
kuerbin,1992-10-06,101.203504038198
kuerbin,1992-10-15,117.005454668723
kuerbin,1993-05-02,202.880474761954
kuerbin,1993-05-27,102.505537423484
kuerbin,1993-06-28,102.505537423484
kuerbin,1993-08-06,97.0902622074053
kuerbin,1993-09-07,101.203504038198
kuerbin,1994-08-18,92.977020376613
kuerbin,1995-05-01,117.005454668723
kuerbin,1995-05-17,117.005454668723
kuerbin,1995-08-21,101.203504038198
kuerbin,1995-09-22,117.005454668723
kuerbin,1996-05-19,102.505537423484
kuerbin,1996-05-26,97.7412789000487
kuerbin,1996-06-20,102.505537423484
kuerbin,1996-07-06,117.005454668723
kuerbin,1996-07-13,103.955529148008
kuerbin,1996-08-23,102.505537423484
kuerbin,1996-08-30,102.505537423484
kuerbin,1996-10-01,101.203504038198
kuerbin,1996-10-17,102.505537423484
kuerbin,1997-06-14,101.203504038198
kuerbin,1997-06-23,102.505537423484
kuerbin,1997-07-16,97.0902622074053
kuerbin,1997-09-02,101.203504038198
kuerbin,1998-07-03,101.203504038198
kuerbin,1998-09-05,117.005454668723
kuerbin,1999-06-20,102.505537423484
kuerbin,1999-07-15,101.203504038198
kuerbin,1999-09-09,102.505537423484
kuerbin,1999-09-24,117.005454668723
kuerbin,1999-10-02,102.505537423484
kuerbin,1999-10-03,101.203504038198
kuerbin,2000-04-27,81.9985116052179
kuerbin,2000-05-05,102.505537423484
kuerbin,2000-05-30,92.977020376613
kuerbin,2000-06-06,101.203504038198
kuerbin,2000-06-07,101.203504038198
kuerbin,2000-06-14,101.203504038198
kuerbin,2000-06-15,101.203504038198
kuerbin,2000-07-08,101.203504038198
kuerbin,2000-07-09,92.977020376613
kuerbin,2000-07-16,101.203504038198
kuerbin,2000-08-01,98.0963789142178
kuerbin,2000-08-18,101.203504038198
kuerbin,2000-09-02,101.203504038198
kuerbin,2000-09-03,94.2790537618998
kuerbin,2000-09-18,86.1117534360102
kuerbin,2000-09-19,94.2790537618998
kuerbin,2000-09-26,101.203504038198
kuerbin,2000-09-27,77.8852697744257
kuerbin,2000-10-12,101.203504038198
kuerbin,2000-10-13,102.505537423484
kuerbin,2000-10-28,101.203504038198
kuerbin,2000-10-29,117.005454668723
kuerbin,2001-05-17,102.505537423484
kuerbin,2001-06-01,101.203504038198
kuerbin,2001-06-09,96.024962164898
kuerbin,2001-06-10,77.8852697744257
kuerbin,2001-06-17,87.7984785033135
kuerbin,2001-08-13,77.8852697744257
kuerbin,2001-08-28,86.7331784608061
kuerbin,2001-09-13,97.0902622074053
kuerbin,2001-09-14,77.8852697744257
kuerbin,2001-09-21,101.203504038198
kuerbin,2001-09-29,93.6576287371039
kuerbin,2001-09-30,92.977020376613
kuerbin,2002-04-26,103.807570808771
kuerbin,2002-05-19,101.203504038198
kuerbin,2002-06-04,101.203504038198
kuerbin,2002-07-06,102.505537423484
kuerbin,2002-07-07,101.203504038198
kuerbin,2002-09-08,101.203504038198
kuerbin,2002-09-09,67.4690026921317
kuerbin,2002-09-24,85.4311450755194
kuerbin,2002-10-18,96.0249621648979
kuerbin,2002-10-19,94.2790537618998
kuerbin,2003-04-20,101.203504038198
kuerbin,2003-04-21,92.977020376613
kuerbin,2003-05-15,77.8852697744257
kuerbin,2004-04-30,101.854520730841
kuerbin,2004-05-09,132.09720527091
kuerbin,2004-06-01,72.6771362332787
kuerbin,2004-06-26,77.8852697744257
kuerbin,2004-08-20,101.203504038198
kuerbin,2004-09-05,101.203504038198
kuerbin,2004-09-21,91.9117203341057
kuerbin,2005-05-19,117.005454668723
kuerbin,2005-06-04,133.517605327587
kuerbin,2005-06-29,101.203504038198
kuerbin,2005-07-15,92.977020376613
kuerbin,2005-08-23,101.203504038198
kuerbin,2005-09-24,101.203504038198
kuerbin,2005-10-03,102.505537423484
kuerbin,2005-10-19,68.7710360774184
kuerbin,2006-05-06,101.203504038198
kuerbin,2006-05-22,101.203504038198
kuerbin,2006-07-02,79.1873031597124
kuerbin,2006-07-25,117.005454668723
kuerbin,2006-08-19,44.091585092665
kuerbin,2006-08-26,86.1117534360102
kuerbin,2006-09-11,90.8464202915983
kuerbin,2006-09-20,101.203504038198
kuerbin,2006-09-27,72.6771362332787
kuerbin,2006-10-06,92.977020376613
kuerbin,2006-10-22,94.2790537618998
kuerbin,2006-10-29,101.203504038198
kuerbin,2007-06-10,71.6414278586188
kuerbin,2007-06-26,75.6954863537162
kuerbin,2007-07-12,101.203504038198
kuerbin,2007-07-21,67.4690026921317
kuerbin,2007-08-22,67.4690026921317
kuerbin,2007-08-29,89.5443869063116
kuerbin,2007-09-07,22.7855842425182
kuerbin,2007-09-30,80.2526032022198
kuerbin,2008-05-20,92.977020376613
kuerbin,2008-06-05,92.977020376613
kuerbin,2008-07-14,101.203504038198
kuerbin,2008-07-30,90.7872369559036
kuerbin,2008-08-08,67.4690026921317
kuerbin,2008-10-11,82.560753294319
kuerbin,2009-05-14,96.024962164898
kuerbin,2009-05-23,77.8852697744257
kuerbin,2009-09-03,101.203504038198
kuerbin,2009-09-12,101.203504038198
kuerbin,2009-10-14,77.8852697744257
kuerbin,2009-10-21,101.203504038198
kuerbin,2009-10-30,94.2790537618998
kuerbin,2010-05-01,102.653495762721
kuerbin,2010-05-17,52.9690854468929
kuerbin,2010-07-13,68.7710360774184
kuerbin,2010-07-29,94.2790537618998
kuerbin,2010-09-15,92.977020376613
kuerbin,2010-09-22,90.8464202915984
kuerbin,2011-05-04,89.5443869063116
kuerbin,2011-06-14,102.505537423484
kuerbin,2011-08-24,80.2526032022198
kuerbin,2011-09-18,92.977020376613
kuerbin,2011-09-25,102.505537423484
kuerbin,2011-10-04,92.977020376613
kuerbin,2011-10-11,101.203504038198
kuerbin,2011-11-05,94.2790537618998
kuerbin,2013-06-26,101.203504038198
kuerbin,2013-07-12,101.203504038198
kuerbin,2013-09-30,102.505537423484
kuerbin,2013-11-01,102.505537423484
kuerbin,2014-04-19,102.505537423484
kuerbin,2014-06-13,101.203504038198
kuerbin,2014-06-22,101.203504038198
kuerbin,2014-08-09,102.505537423484
kuerbin,2014-09-01,67.5281860278265
kuerbin,2014-09-17,101.203504038198
kuerbin,2014-10-03,97.0606705395578
kuerbin,2015-07-18,101.203504038198
kuerbin,2015-08-12,102.505537423484
kuerbin,2015-09-04,102.505537423484
kuerbin,2015-09-13,101.203504038198
kuerbin,2015-09-20,101.203504038198
kuerbin,2015-09-29,101.203504038198
kuerbin,2015-10-06,101.203504038198
kuerbin,2015-10-15,102.505537423484
kuerbin,2015-11-07,117.005454668723
kuerbin,2016-05-10,101.203504038198
kuerbin,2016-06-27,117.005454668723
kuerbin,2016-10-08,101.203504038198
kuerbin,2016-10-24,101.203504038198
kuerbin,2017-06-05,101.203504038198
kuerbin,2017-06-14,101.203504038198
kuerbin,2017-09-02,101.203504038198
kuerbin,2017-09-09,101.203504038198
kuerbin,2017-09-25,101.203504038198
kuerbin,2017-10-04,102.505537423484
kuerbin,2017-10-20,102.505537423484
kuerbin,2018-04-30,101.203504038198
kuerbin,2018-06-24,101.203504038198
kuerbin,2018-07-26,117.005454668723
kuerbin,2018-09-28,101.203504038198
kuerbin,2018-10-07,101.203504038198
kuerbin,2018-11-08,102.505537423484
kuerbin,2019-05-03,102.505537423484
kuerbin,2019-05-10,102.505537423484
kuerbin,2019-06-04,101.203504038198
kuerbin,2019-07-29,134.938005384263
kuerbin,2019-08-30,101.203504038198
kuerbin,2019-09-24,101.203504038198
kuerbin,2019-10-17,101.203504038198
kuerbin,2019-10-26,101.203504038198
kuerbin,2020-04-26,203.561083122445
kuerbin,2020-05-05,102.505537423484
kuerbin,2020-05-28,117.005454668723
kuerbin,2020-06-13,109.755496046104
kuerbin,2020-09-26,102.505537423484
kuerbin,2020-10-12,102.505537423484
kuerbin,2020-10-19,94.2790537618998
lianhua,1984-05-02,92.46217222877266
lianhua,1984-05-18,57.62666564948887
lianhua,1984-06-19,63.384568787444664
lianhua,1984-07-21,78.5167880925219
lianhua,1984-07-30,63.88754586872088
lianhua,1985-05-14,99.94401692709359
lianhua,1985-09-10,98.93127753478929
lianhua,1985-10-05,71.23315167962816
lianhua,1985-11-06,50.88525251390825
lianhua,1986-05-01,19.89163423962901
lianhua,1986-05-08,72.28902875252004
lianhua,1986-06-09,49.72818388902205
