COMID,Unnamed: 0,node_id,lat,lon,time,wse,wse_u,width,width_u,STCD,stationid,node_data_num,width_u_r
42026066,0,42257000070041,49.36823892,128.939914,768874388.193,107.6052,0.15889,43.063967,2.565658,10400241.0,kuerbin,31,0.059577836849076166
42026066,4,42257000070041,49.36827677,128.9394301,744494649.215,108.85323,0.1467,94.573389,3.441445,10400241.0,kuerbin,31,0.036389147479953365
42026066,9,42257000070041,49.36822682,128.9394397,770677093.73,108.25691,0.1068,110.783693,5.029697,10400241.0,kuerbin,31,0.045401059161297316
42026066,4,42257000070041,49.36821856,128.9392624,767929810.134,108.89167,0.10528,97.19762,4.393143,10400241.0,kuerbin,31,0.04519805114569678
42026066,0,42257000070041,49.36820015,128.9391095,752650044.784,107.9781,0.18121,104.929498,4.396741,10400241.0,kuerbin,31,0.04190185871279018
42026066,7,42257000070041,49.36849535,128.9401855,757113583.122,109.99248,0.20644,119.272491,4.218632,10400241.0,kuerbin,31,0.03536969811421144
42026066,4,42257000070041,49.36824144,128.9397001,775140629.432,108.61586,0.17632,34.03922,2.785812,10400241.0,kuerbin,31,0.08184124078048792
42026066,10,42257000070041,49.36817761,128.9397126,751705466.656,108.52415,0.14932,41.592308,3.010703,10400241.0,kuerbin,31,0.07238605272878822
42026066,5,42257000070041,49.36848973,128.9407207,760411654.48,108.9439,0.19801,348.74824,21.079486,10400241.0,kuerbin,31,0.06044327564205055
42026066,0,42257000070041,49.36839118,128.9395185,767071684.317,109.02209,0.11567,130.76303,5.488044,10400241.0,kuerbin,31,0.04196938538362105
42026066,5,42257000070041,49.3680328,128.9387296,771227882.087,108.92693,0.11182,480.990456,22.136155,10400241.0,kuerbin,31,0.046022025434949584
42026066,5,42257000070041,49.36829568,128.9385992,744187309.899,108.90227,0.09567,372.112026,29.404174,10400241.0,kuerbin,31,0.07901968209971263
42026066,5,42257000070041,49.36914546,128.9396711,765819766.534,109.01989,0.10319,314.863845,23.474376,10400241.0,kuerbin,31,0.07455405367358071
42026066,10,42257000070041,49.36846771,128.9394005,766127106.361,109.60007,0.14971,107.382087,3.825361,10400241.0,kuerbin,31,0.03562382802263845
42026066,0,42257000070041,49.36828906,128.940301,774282501.496,107.69006,0.18796,59.590636,3.766634,10400241.0,kuerbin,31,0.06320848799130117
42025887,9,42258000020311,49.36091729,128.9289385,753508171.732,108.07408,0.1307,131.147213,3.057818,10400171.0,shuanghetun,41,0.023315920560202832
42025887,15,42258000020311,49.36070575,128.929064,755310877.303,107.99637,0.12073,120.37971,4.489542,10400171.0,shuanghetun,41,0.037294839803152874
42025887,5,42258000020311,49.36122279,128.9292673,765268978.062,108.88976,0.29919,123.41131,2.950898,10400171.0,shuanghetun,41,0.023911082379726785
42025887,10,42258000020311,49.36062784,128.9294895,774833290.698,108.32627,0.09274,301.367817,24.728992,10400171.0,shuanghetun,41,0.0820558487172504
42025887,5,42258000020311,49.36102483,128.9288884,768874388.17,108.16579,0.12261,116.361019,2.929543,10400171.0,shuanghetun,41,0.025176326446574002
42025887,10,42258000020311,49.36066815,128.9291039,769425176.623,108.90916,0.09242,288.503177,19.073319,10400171.0,shuanghetun,41,0.06611129623712948
42025887,14,42258000020311,49.36074924,128.9290165,770677093.707,108.14554,0.09861,114.858469,5.274832,10400171.0,shuanghetun,41,0.0459246239822333
42025887,9,42258000020311,49.36124656,128.9302415,771535221.101,108.14059,0.17956,105.284013,1.002383,10400171.0,shuanghetun,41,0.009520752215248483
42025887,9,42258000020311,49.36075413,128.9290209,767929810.112,108.58695,0.09573,129.071853,4.287147,10400171.0,shuanghetun,41,0.033215196809795546
42025887,5,42258000020311,49.36084337,128.9292243,752650044.761,107.8548,0.11647,142.685039,5.781443,10400171.0,shuanghetun,41,0.04051891523118973
42025887,10,42258000020311,49.36043962,128.929321,751398128.107,108.42414,0.09382,261.559555,16.260622,10400171.0,shuanghetun,41,0.06216795253379293
42025887,12,42258000020311,49.3607952,128.9288556,757113583.098,108.47336,0.15453,141.203866,3.837837,10400171.0,shuanghetun,41,0.027179404563894873
42025887,9,42258000020311,49.3613055,128.9301718,775140629.409,108.2335,0.26521,110.809388,1.098503,10400171.0,shuanghetun,41,0.009913447044757617
42025887,15,42258000020311,49.36131871,128.9301312,751705466.633,107.97832,0.32068,106.41295,0.594568,10400171.0,shuanghetun,41,0.0055873650716383675
42025887,10,42258000020311,49.36072408,128.9293298,760411654.491,108.69119,0.11239,1225.053615,37.435552,10400171.0,shuanghetun,41,0.030558296830135064
42025887,10,42258000020311,49.36049771,128.9291807,764017061.987,109.20725,0.1058,1164.053975,36.589758,10400171.0,shuanghetun,41,0.03143304244118062
42025887,5,42258000020311,49.36073987,128.9289907,767071684.294,108.98252,0.13209,142.748921,5.387927,10400171.0,shuanghetun,41,0.037744082142659424
42025887,10,42258000020311,49.36074992,128.9286771,771227882.1,108.24682,0.09329,387.594054,27.271144,10400171.0,shuanghetun,41,0.07036006801074404
42025887,10,42258000020311,49.36065913,128.9286334,744187309.912,108.93769,0.09307,336.272775,14.379973,10400171.0,shuanghetun,41,0.04276282253298679
42025887,10,42258000020311,49.36075271,128.9289633,767622471.995,108.98831,0.09243,399.070035,23.849795,10400171.0,shuanghetun,41,0.059763432250682515
42025887,5,42258000020311,49.36156623,128.9292095,774282501.473,107.74732,0.21889,91.430235,1.234557,10400171.0,shuanghetun,41,0.013502721501262683
42025887,14,42258000020311,49.36115155,128.9298228,772479797.559,108.60051,0.24277,120.24672,2.337781,10400171.0,shuanghetun,41,0.01944153653421898
42060702,12,42440400830911,41.74377388,125.9562622,753508040.689,372.96693,0.12799,180.191797,4.404318,11605400.0,tonghua,40,0.02444238901729805
42060702,18,42440400830911,41.74370474,125.9562015,755310746.261,372.77847,0.127,192.812546,3.726664,11605400.0,tonghua,40,0.019327912406695777
42060702,8,42440400830911,41.74380505,125.9563906,765268838.408,372.89803,0.1044,221.989867,6.478259,11605400.0,tonghua,40,0.029182678865247485
42060702,15,42440400830911,41.74376626,125.9562972,769732383.902,372.78044,0.12362,176.676394,4.12592,11605400.0,tonghua,40,0.02335297832714426
42060702,12,42440400830911,41.74375454,125.9563083,748099929.088,372.77251,0.11908,201.513031,3.992133,11605400.0,tonghua,40,0.019810793278177627
42060702,8,42440400830911,41.74360971,125.9563065,761663431.202,372.66571,0.15299,195.314302,3.911748,11605400.0,tonghua,40,0.02002796497718841
42060702,15,42440400830911,41.74377848,125.9562507,773337792.512,372.84867,0.12232,192.96872,4.306314,11605400.0,tonghua,40,0.022316124602992655
42060702,8,42440400830911,41.7438196,125.9560656,754452610.528,372.49494,0.12025,194.20353,5.343746,11605400.0,tonghua,40,0.027516214561084447
42060702,12,42440400830911,41.74378114,125.9562153,744494518.144,373.23366,0.12175,221.682385,4.117323,11605400.0,tonghua,40,0.018573072461305393
42060702,17,42440400830911,41.7437332,125.956322,770676954.059,372.85037,0.10563,244.800733,5.698545,11605400.0,tonghua,40,0.02327830039626556
42060702,12,42440400830911,41.74381707,125.9563286,771535090.052,372.97229,0.13143,197.366149,4.022593,11605400.0,tonghua,40,0.020381372491591755
42060702,12,42440400830911,41.74380053,125.9562816,767929679.084,372.73799,0.11674,191.580555,4.685915,11605400.0,tonghua,40,0.024459241179252245
42060702,8,42440400830911,41.74377076,125.9562977,752649905.108,373.03745,0.1055,223.98369,6.43057,11605400.0,tonghua,40,0.02870999223202368
42060702,12,42440400830911,41.74349255,125.9563241,762521567.321,372.6292,0.17241,154.853648,3.34352,11605400.0,tonghua,40,0.021591483592301293
42060702,8,42440400830911,41.743701,125.9562986,767071544.654,372.94082,0.10552,213.374633,5.237594,11605400.0,tonghua,40,0.024546469870202425
42060702,18,42440400830911,41.74380925,125.9561641,766126975.298,373.03268,0.12817,184.360726,4.67399,11605400.0,tonghua,40,0.025352416978440408
42060702,8,42440400830911,41.74382057,125.9571773,763466134.204,372.8559,0.20019,77.665262,2.475973,11605400.0,tonghua,40,0.03188005726421164
42060702,8,42440400830911,41.7437336,125.9563474,774282361.813,372.88297,0.10714,210.513949,6.161386,11605400.0,tonghua,40,0.029268302785959332
42061735,13,42460000040281,41.18261215,122.7162181,753546705.682,3.21394,0.09688,109.871777,5.707645,21110800.0,tangmazhai,28,0.05194823598784609
42061735,0,42460000040281,41.18265947,122.7162126,755349411.206,2.98803,0.09975,125.46778,5.185163,21110800.0,tangmazhai,28,0.04132664975820884
42061735,0,42460000040281,41.18229096,122.7163288,761615665.487,2.36215,0.31895,87.666234,1.645117,21110800.0,tangmazhai,28,0.018765685771331295
42061735,9,42460000040281,41.1825786,122.7161734,767023778.696,2.85901,0.12934,108.56521,6.073657,21110800.0,tangmazhai,28,0.055944781942576266
42061735,6,42460000040281,41.18259986,122.7162817,773376457.459,3.26353,0.101,143.113943,7.601791,21110800.0,tangmazhai,28,0.05311705373109593
42061735,13,42460000040281,41.18266084,122.7162411,767968343.814,4.08981,0.09832,140.375059,6.865705,21110800.0,tangmazhai,28,0.04890972120624363
42061735,6,42460000040281,41.18257384,122.7163164,757152117.114,3.23942,0.1206,103.393615,3.611808,21110800.0,tangmazhai,28,0.03493260197933886
42061735,14,42460000040281,41.18276947,122.7161397,759947146.927,3.17144,0.1031,235.121008,21.494091,21110800.0,tangmazhai,28,0.09141714380537193
42061735,6,42460000040281,41.18264187,122.7161899,744533183.147,3.28483,0.0995,116.655574,6.284721,21110800.0,tangmazhai,28,0.053874159497942206
42061735,13,42460000040281,41.1826778,122.7163758,762560232.392,3.22612,0.12472,102.738759,4.084785,21110800.0,tangmazhai,28,0.039758948227124294
42061735,9,42460000040281,41.18243019,122.7160422,759812960.546,2.93833,0.38552,58.99174,1.512825,21110800.0,tangmazhai,28,0.025644691951788506
42061735,9,42460000040281,41.18267326,122.7160774,765221072.548,3.08113,0.18951,59.981864,3.223634,21110800.0,tangmazhai,28,0.05374347819534251
42061735,0,42460000040281,41.18261791,122.7162502,766165641.498,3.18865,0.09799,110.198227,5.382245,21110800.0,tangmazhai,28,0.04884148453677027
42061735,0,42460000040281,41.1825953,122.7162311,758954822.297,3.08295,0.11387,92.303802,4.138499,21110800.0,tangmazhai,28,0.04483562876424094
42061735,9,42460000040281,41.18263374,122.7162344,756207548.059,2.57702,0.29122,45.086045,2.427826,21110800.0,tangmazhai,28,0.05384872414513183
42061735,9,42460000040281,41.1825952,122.7155342,774234595.967,3.18679,0.19899,91.44913,4.314557,21110800.0,tangmazhai,28,0.04717985835403792
42061735,0,42460000040281,41.18270865,122.7161144,772431892.163,3.03402,0.15167,109.154176,5.605422,21110800.0,tangmazhai,28,0.05135325285218588
42061756,20,42460000150161,41.26291048,122.678691,752736325.996,4.28274,0.1555,216.966785,12.693007,21101000.0,xingjiawopeng,32,0.058502074407379916
42061756,3,42460000150161,41.26289951,122.6793398,755349410.997,3.46082,0.0958,150.440549,10.338621,21101000.0,xingjiawopeng,32,0.06872230305407885
42061756,3,42460000150161,41.26290677,122.6793657,764362936.335,3.49667,0.09896,147.416273,9.030758,21101000.0,xingjiawopeng,32,0.06126025177695275
42061756,17,42460000150161,41.26277587,122.6794863,767157965.488,3.67051,0.09449,164.86831,16.408879,21101000.0,xingjiawopeng,32,0.09952718627369928
42061756,3,42460000150161,41.26287656,122.679432,769771048.56,2.88129,0.10007,115.843953,7.161075,21101000.0,xingjiawopeng,32,0.0618165628377685
42061756,20,42460000150161,41.26286133,122.6793044,754539031.467,3.53443,0.09893,202.880905,10.477924,21101000.0,xingjiawopeng,32,0.051645688390437726
42061756,12,42460000150161,41.26289282,122.6793696,767023778.486,2.90065,0.16196,97.574708,5.59536,21101000.0,xingjiawopeng,32,0.057344368378740115
42061756,9,42460000150161,41.26287295,122.6794644,773376457.249,3.30868,0.09841,137.701665,9.098005,21101000.0,xingjiawopeng,32,0.06607040662870707
42061756,3,42460000150161,41.2629555,122.6792985,770629187.953,2.93718,0.16362,82.67484,4.349063,21101000.0,xingjiawopeng,32,0.05260443201341545
42061756,16,42460000150161,41.26290763,122.6792511,767968343.604,3.18355,0.09757,131.805844,9.015344,21101000.0,xingjiawopeng,32,0.06839866675410841
42061756,17,42460000150161,41.26304274,122.6790887,743722801.62,4.22501,0.09618,165.098405,15.651825,21101000.0,xingjiawopeng,32,0.09480300551661901
42061756,17,42460000150161,41.26309453,122.679121,759947147.105,3.85276,0.1214,166.536451,8.585622,21101000.0,xingjiawopeng,32,0.05155401083934472
42061756,17,42460000150161,41.26288793,122.6789482,763552554.897,3.37113,0.11415,76.052204,5.277288,21101000.0,xingjiawopeng,32,0.06939033614331545
42061756,9,42460000150161,41.26289078,122.6793049,744533182.937,3.80205,0.09607,150.222263,13.002217,21101000.0,xingjiawopeng,32,0.08655319617971671
42061756,3,42460000150161,41.26301509,122.6789106,751744000.399,3.20383,0.11791,96.406284,2.741345,21101000.0,xingjiawopeng,32,0.0284353351903907
42061756,17,42460000150161,41.26296183,122.6792195,774368782.824,3.02854,0.09513,129.617485,10.21332,21101000.0,xingjiawopeng,32,0.07879585072955242
42061756,17,42460000150161,41.26277287,122.6794159,756341735.107,3.72434,0.10885,172.557167,9.911981,21101000.0,xingjiawopeng,32,0.057441723066767786
42061756,3,42460000150161,41.26288335,122.6792931,766165641.289,2.88289,0.10147,106.0627,6.600715,21101000.0,xingjiawopeng,32,0.0622340841785095
42061756,3,42460000150161,41.26286352,122.6793121,771573754.881,2.85905,0.099,107.274777,7.71066,21101000.0,xingjiawopeng,32,0.07187766048677034
42061756,3,42460000150161,41.26300217,122.6793859,772431891.953,2.83516,0.30789,81.64715,2.603653,21101000.0,xingjiawopeng,32,0.03188908614691389
43044183,0,43428700010821,32.4357555,115.4171478,770116933.851,21.17364,0.1084,193.076142,5.47789,50100700.0,huaibin,28,0.028371656607888925
43044183,3,43428700010821,32.43579793,115.4170328,743934498.505,21.63564,0.1106,176.361357,5.109831,50100700.0,huaibin,28,0.028973643018634743
43044183,3,43428700010821,32.43583213,115.4171024,758356137.249,20.6732,0.10888,129.020883,3.372488,50100700.0,huaibin,28,0.02613908633689943
43044183,3,43428700010821,32.43583596,115.4170501,772777774.983,21.03184,0.11507,141.667856,3.658512,50100700.0,huaibin,28,0.02582457378334292
43044183,9,43428700010821,32.43574412,115.4172747,746681772.892,22.34733,0.11248,205.319579,5.333555,50100700.0,huaibin,28,0.02597684558860312
43044183,3,43428700010821,32.435818,115.4170677,760158843.701,20.90316,0.11314,136.656205,3.511878,50100700.0,huaibin,28,0.02569863549189003
43044183,3,43428700010821,32.43585567,115.4171113,769172365.86,21.20352,0.11073,135.85055,3.481913,50100700.0,huaibin,28,0.02563046671507771
43044183,9,43428700010821,32.43545353,115.4181711,769133372.008,21.47599,0.1058,273.092698,12.663988,50100700.0,huaibin,28,0.04637248850937787
43044183,0,43428700010821,32.43573777,115.4171131,744879068.039,21.35825,0.1069,199.877767,5.590667,50100700.0,huaibin,28,0.027970429547574442
43044183,6,43428700010821,32.43583707,115.4170875,770975072.128,20.95725,0.11183,138.123113,3.493266,50100700.0,huaibin,28,0.025290959088070948
43044183,3,43428700010821,32.43593969,115.4170681,763764250.876,21.6165,0.11538,133.059628,2.805621,50100700.0,huaibin,28,0.021085441483422753
43044183,0,43428700010821,32.43571812,115.4172322,762906116.65,22.22529,0.11202,233.021593,5.626942,50100700.0,huaibin,28,0.02414772780306244
43044183,0,43428700010821,32.4356746,115.4169656,755695295.284,21.97132,0.10911,182.129372,5.380115,50100700.0,huaibin,28,0.029540073305693935
43044183,0,43428700010821,32.43578382,115.4172128,773722342.187,21.86377,0.11124,204.747658,6.09106,50100700.0,huaibin,28,0.02974910706915143
43044183,3,43428700010821,32.4356445,115.4169531,747539910.1,21.61597,0.10972,156.217987,2.906647,50100700.0,huaibin,28,0.01860635292912845
43044183,0,43428700010821,32.43578048,115.4171811,752089885.933,22.23474,0.10789,216.434496,6.068804,50100700.0,huaibin,28,0.02803991097611353
43004870,0,43120100160181,39.73004416,118.760144,761788557.201,19.01819,0.25317,205.973911,5.25744,30101400.0,luanxian,21,0.025524786000689186
43004870,23,43120100160181,39.73021723,118.76091,767196670.172,20.60683,0.10952,248.057296,7.452238,30101400.0,luanxian,21,0.03004240600929553
43004870,0,43120100160181,39.72984649,118.7585968,759985852.145,20.64952,0.38374,206.761099,6.239671,30101400.0,luanxian,21,0.030178167122239953
43004870,0,43120100160181,39.73035761,118.7589133,773597052.321,20.01051,0.09919,105.241401,8.898694,30101400.0,luanxian,21,0.08455506972963997
43004870,0,43120100160181,39.72959704,118.7586567,748359189.099,19.98963,0.16751,80.060135,7.022664,30101400.0,luanxian,21,0.08771736395398283
43004870,0,43120100160181,39.73026019,118.7606843,743761506.558,20.95508,0.11417,207.101378,7.171641,30101400.0,luanxian,21,0.03462864935645189
42047860,5,42246100030151,45.19243673,124.7597233,752736396.385,128.56621,0.0953,343.61424,5.25229,10959200.0,fuyu,38,0.015285425889218097
42047860,2,42246100030151,45.19188249,124.7595945,765355329.58,128.63518,0.09505,348.389286,5.960204,10959200.0,fuyu,38,0.017107885458911613
42047860,2,42246100030151,45.19209066,124.7602225,768016170.084,128.91034,0.0998,341.427442,4.335531,10959200.0,fuyu,38,0.012698249954964077
42047860,2,42246100030151,45.19187814,124.7596065,766213466.777,128.31984,0.0977,364.677054,5.560777,10959200.0,fuyu,38,0.015248497099025045
42047860,2,42246100030151,45.19244612,124.7596505,752515638.418,128.52221,0.10446,297.245869,10.131635,10959200.0,fuyu,38,0.03408503214556027
42047860,2,42246100030151,45.19189934,124.7595924,767158035.872,129.09463,0.09389,379.129477,6.368234,10959200.0,fuyu,38,0.016796989910652607
42047860,2,42246100030151,45.19196351,124.759081,751791826.971,128.44465,0.17589,297.563257,2.159895,10959200.0,fuyu,38,0.007258607873081588
42047860,2,42246100030151,45.1920338,124.7598047,766937277.868,129.28263,0.09815,346.35709,10.959543,10959200.0,fuyu,38,0.031642323245064795
42047860,2,42246100030151,45.19234628,124.7599089,754318343.738,128.80319,0.10431,367.957013,11.243915,10959200.0,fuyu,38,0.030557686367564896
42047860,5,42246100030151,45.191247,124.7595498,754539101.855,128.4841,0.09785,346.357406,4.495323,10959200.0,fuyu,38,0.01297885629735892
42047860,5,42246100030151,45.19193728,124.7595612,768960739.836,128.69741,0.09614,348.457657,6.017335,10959200.0,fuyu,38,0.017268482638049764
42047860,2,42246100030151,45.19228565,124.7597912,772566149.105,131.00856,0.10527,373.08427,4.472756,10959200.0,fuyu,38,0.011988594426669342
42047860,2,42246100030151,45.19192958,124.7595995,763331867.882,129.59989,0.09891,401.467948,11.377718,10959200.0,fuyu,38,0.02834028982059609
42047860,2,42246100030151,45.19268828,124.760117,773424283.563,130.07242,0.1025,368.452183,4.565304,10959200.0,fuyu,38,0.012390492472669106
42047860,2,42246100030151,45.19228715,124.7599941,759726459.665,129.25086,0.13081,402.119808,12.039884,10959200.0,fuyu,38,0.02994103687625356
42047860,2,42246100030151,45.19206486,124.7599414,765134571.799,129.0312,0.10905,304.886655,10.166214,10959200.0,fuyu,38,0.0333442406654368
42047860,2,42246100030151,45.19200016,124.7595914,753594532.08,128.21166,0.09756,364.3049,6.185995,10959200.0,fuyu,38,0.016980268450959624
42047860,2,42246100030151,45.19245314,124.7597094,743722872.01,130.52709,0.09745,376.774721,5.218272,10959200.0,fuyu,38,0.013849846364825521
42047860,2,42246100030151,45.19186384,124.7595917,759947217.5,128.12985,0.10469,361.317895,7.329389,10959200.0,fuyu,38,0.020285153604141303
42047860,2,42246100030151,45.19204339,124.7596663,761529164.561,129.75363,0.09892,381.715388,11.51361,10959200.0,fuyu,38,0.030162813347205168
42047860,2,42246100030151,45.19081062,124.7597256,762608058.537,128.55209,0.22238,328.885082,2.951611,10959200.0,fuyu,38,0.008974596786363209
42047860,2,42246100030151,45.19097435,124.7595459,770763445.533,130.24324,0.12022,352.833396,3.714328,10959200.0,fuyu,38,0.01052714409154172
42047860,2,42246100030151,45.19160951,124.7594459,764410761.657,129.28005,0.09934,358.573318,5.319949,10959200.0,fuyu,38,0.014836432977425276
42047860,2,42246100030151,45.19231842,124.7599923,774368853.218,131.16776,0.09538,381.717586,5.559358,10959200.0,fuyu,38,0.014564060456989268
42047860,2,42246100030151,45.19185378,124.7596445,756341805.494,128.31421,0.10466,316.159897,5.653227,10959200.0,fuyu,38,0.017880911063176366
42047860,8,42246100030151,45.19154271,124.7596973,759002648.521,128.06396,0.12695,347.418924,6.732478,10959200.0,fuyu,38,0.0193785586648124
42047860,2,42246100030151,45.19188536,124.7593376,748186420.339,128.35994,0.18433,287.656588,1.930454,10959200.0,fuyu,38,0.006710967454011517
42047860,2,42246100030151,45.19121233,124.7596612,755397237.421,128.62522,0.09936,369.449816,5.598685,10959200.0,fuyu,38,0.015154115004350143
42012937,15,42272100010491,51.66938355,126.6106569,752736515.593,169.71726,0.09393,242.682232,7.389871,10400070.0,humaqiao,30,0.030450811907812025
42012937,12,42272100010491,51.66926723,126.6107569,765355448.784,170.05503,0.09886,290.283988,6.959715,10400070.0,humaqiao,30,0.02397553874035932
42012937,6,42272100010491,51.66885446,126.6125683,762694609.535,169.85269,0.22982,230.150815,3.361274,10400070.0,humaqiao,30,0.014604658254197362
42012937,6,42272100010491,51.66920915,126.6122382,757286494.435,169.65924,0.13905,242.256905,4.058518,10400070.0,humaqiao,30,0.01675295075696604
42012937,6,42272100010491,51.6698987,126.6099815,769905425.804,169.06364,0.12644,216.901079,2.138919,10400070.0,humaqiao,30,0.009861264913301792
42012937,12,42272100010491,51.66926733,126.6109183,767158155.067,170.1674,0.09184,319.46648,7.960664,10400070.0,humaqiao,30,0.024918620570145576
42012937,6,42272100010491,51.66917758,126.6115164,766300018.012,169.91938,0.10709,264.269348,4.667062,10400070.0,humaqiao,30,0.017660247150570033
42012937,15,42272100010491,51.66927356,126.6110049,754539221.06,169.88039,0.09539,299.196406,9.419458,10400070.0,humaqiao,30,0.03148252389101225
42012937,6,42272100010491,51.66905696,126.612408,759089199.694,169.70837,0.16973,251.574914,5.300554,10400070.0,humaqiao,30,0.02106948548932029
42012937,15,42272100010491,51.66928894,126.6107178,768960859.029,170.26309,0.09294,306.080169,7.766002,10400070.0,humaqiao,30,0.025372444171644457
42012937,12,42272100010491,51.66932838,126.6109241,772566268.318,170.32325,0.09174,313.080186,7.569585,10400070.0,humaqiao,30,0.024177783642941875
42012937,6,42272100010491,51.66923335,126.6116944,753681083.326,169.53804,0.10398,253.300028,4.787428,10400070.0,humaqiao,30,0.018900226888249695
42012937,6,42272100010491,51.66952471,126.6112527,751878378.208,169.91807,0.10235,260.398418,3.906196,10400070.0,humaqiao,30,0.015000843822330748
42012937,6,42272100010491,51.66928562,126.6108035,748272971.342,170.18527,0.10095,254.282686,5.118195,10400070.0,humaqiao,30,0.020127972849869925
42012937,6,42272100010491,51.66949663,126.6112219,744667560.644,169.89516,0.10954,263.621946,3.785194,10400070.0,humaqiao,30,0.014358417640995642
42012937,6,42272100010491,51.66942505,126.6112477,773510834.348,169.69385,0.10648,237.524913,3.40048,10400070.0,humaqiao,30,0.014316308790733038
42012937,12,42272100010491,51.66933669,126.6106438,743722991.22,170.20321,0.09298,257.517671,6.700485,10400070.0,humaqiao,30,0.026019515375315737
42012937,12,42272100010491,51.66962067,126.6099322,759947336.719,170.68184,0.0967,371.149784,11.990978,10400070.0,humaqiao,30,0.03230765183471048
42012937,12,42272100010491,51.66931015,126.6107764,763552744.512,170.08648,0.10594,293.212711,8.429305,10400070.0,humaqiao,30,0.02874808861884572
42012937,12,42272100010491,51.669404,126.610882,770763564.737,170.05372,0.09235,249.931636,5.9889,10400070.0,humaqiao,30,0.023962152594399856
42012937,6,42272100010491,51.66918242,126.6119665,755483788.327,169.83106,0.10488,248.653794,5.353197,10400070.0,humaqiao,30,0.0215287163484825
42012937,12,42272100010491,51.66923734,126.6115009,774368972.431,169.73682,0.09451,247.973927,5.167826,10400070.0,humaqiao,30,0.020840199058508275
42012937,6,42272100010491,51.66960291,126.6113926,771708132.404,170.04367,0.10564,247.565797,3.791791,10400070.0,humaqiao,30,0.01531629589365287
42012937,6,42272100010491,51.66898891,126.6124172,760891904.159,169.33119,0.20649,236.417665,4.142428,10400070.0,humaqiao,30,0.017521651776740116
42047856,4,42247700040361,45.54276356,124.3523287,752515628.817,126.42649,0.10055,387.373526,21.432266,11420330.0,dalai,11,0.05532713146741989
42047856,4,42247700040361,45.54301262,124.352167,754318341.944,126.06213,0.09637,463.390145,22.257371,11420330.0,dalai,11,0.04803160196684804
42047856,4,42247700040361,45.54324569,124.3525733,763331858.281,125.53359,0.0962,384.408847,25.360358,11420330.0,dalai,11,0.06597235781100533
42047856,13,42247700040361,45.54319311,124.3527714,756121037.369,123.72322,0.10354,258.551722,16.900204,11420330.0,dalai,11,0.06536488664345465
42047856,4,42247700040361,45.54305227,124.3521951,761529154.96,125.74798,0.0942,369.567017,18.751215,11420330.0,dalai,11,0.05073833469289278
42047856,4,42247700040361,45.54353165,124.3524683,757923744.028,125.65758,0.09883,384.003754,24.937741,11420330.0,dalai,11,0.0649413989843443
42037498,3,42241500150101,46.83501263,130.3401987,753421700.025,75.85815,0.09911,1019.116015,5.656612,11121820.0,jiamusi,39,0.005550508398202338
42037498,0,42241500150101,46.83240576,130.3387935,774833340.26,75.33529,0.09074,1032.518476,15.380715,11121820.0,jiamusi,39,0.014896309710200286
42037498,0,42241500150101,46.83258378,130.3389586,753200882.805,75.82513,0.09154,1025.671269,17.39963,11121820.0,jiamusi,39,0.016964139023767467
42037498,0,42241500150101,46.83247675,130.3387777,769646043.308,75.20021,0.09254,1039.075692,9.069956,11121820.0,jiamusi,39,0.008728869388275518
42037498,9,42241500150101,46.8356014,130.3409738,761577090.399,74.25595,0.11919,986.965968,12.604772,11121820.0,jiamusi,39,0.012771232655106098
42037498,0,42241500150101,46.83263851,130.3388819,744408177.259,77.85625,0.09192,1056.343875,9.95076,11121820.0,jiamusi,39,0.009420000660296345
42037498,9,42241500150101,46.83295419,130.3390691,772393317.234,77.97934,0.0916,1117.02395,11.231423,11121820.0,jiamusi,39,0.010054773668908352
42037498,0,42241500150101,46.83273193,130.3389206,766985203.936,75.03866,0.09142,978.498406,10.097241,11121820.0,jiamusi,39,0.010319118496346329
42037498,6,42241500150101,46.83647863,130.3412021,758829816.163,73.65938,0.13553,984.362698,10.484444,11121820.0,jiamusi,39,0.010650996854413513
42037498,9,42241500150101,46.83645437,130.3419459,759774385.462,73.25302,0.18797,962.821659,10.304573,11121820.0,jiamusi,39,0.010702473198102412
42037498,0,42241500150101,46.83543057,130.3402528,756168973.021,74.70322,0.09712,990.259569,11.981554,11121820.0,jiamusi,39,0.012099407443342765
42037498,0,42241500150101,46.83256259,130.3389118,771448749.243,76.47181,0.09235,1046.004589,9.952229,11121820.0,jiamusi,39,0.009514517531433127
42037498,3,42241500150101,46.83273057,130.338955,775054157.633,75.4265,0.09187,1038.852308,9.479099,11121820.0,jiamusi,39,0.009124587707995927
42037498,0,42241500150101,46.83255985,130.3388514,762214409.385,73.9939,0.0922,1029.866929,18.341989,11121820.0,jiamusi,39,0.01781005728362407
42037498,0,42241500150101,46.8326605,130.3389117,751398177.671,74.24162,0.09081,1063.112338,15.711445,11121820.0,jiamusi,39,0.014778725105906918
42037498,0,42241500150101,46.83250029,130.3388782,763379793.665,74.2029,0.09432,954.15815,18.667325,11121820.0,jiamusi,39,0.01956418335891173
42037498,3,42241500150101,46.83257565,130.3388448,767843338.548,74.16778,0.09189,1011.152326,9.316181,11121820.0,jiamusi,39,0.00921342982699127
42037498,9,42241500150101,46.83572969,130.3407581,757971679.442,74.08393,0.10649,1011.490763,13.901799,11121820.0,jiamusi,39,0.013743871430687499
