node_id,reach_id,time,lat,lon,wse,wse_u,width,width_u,node_q_b,node_q,ice_clim_f,dark_frac,p_width,p_n_ch_max,p_n_ch_mod,xovr_cal_q,xtrk_dist,wse_r_u,p_length,file_name,stationid,COMID,date
42249900150191,42249900151,752429133.374,50.05004193,125.3229738,271.07891,0.10457,146.21371,8.317863,0,0,1,0.0,159.0,1,1,0,-22241.52344,0.05325,196.11324572,SWOT_L2_HR_RiverSP_Node_006_060_AS_20231104T160354_20231104T161108_PGD0_01.zip,shihuiyao,42020496,2023-11-04
43210800030561,43210800031,752995514.305,34.72075982,112.930525,109.22966,0.12156,155.661752,4.322824,0,0,0,0.0,101.0,1,1,0,-58832.66406,0.08172,196.54360743,SWOT_L2_HR_RiverSP_Node_006_243_AS_20231111T051829_20231111T053127_PGD0_01.zip,heishiguan,43027816,2023-11-11
42481500090731,42481500091,744446745.415,42.32859543,123.8360042,54.89588,0.09949,110.426126,5.652288,0,0,0,0.0,75.0,1,1,0,42126.96875,0.0424,189.30001422,SWOT_L2_HR_RiverSP_Node_001_394_AS_20230804T064150_20230804T064808_PGD0_01.zip,tieling,42059330,2023-08-04
42481500090751,42481500091,744446745.378,42.33138786,123.8389334,55.07968,0.10157,125.379939,5.111805,0,0,0,0.0,165.0,1,1,0,41798.42969,0.04707,218.73534274,SWOT_L2_HR_RiverSP_Node_001_394_AS_20230804T064150_20230804T064808_PGD0_01.zip,tieling,42059330,2023-08-04
42243200030021,42243200031,744494605.459,45.80676154,128.7239665,113.53835,0.09159,936.683587,13.174401,0,0,0,0.00155835894,127.0,1,1,0,44392.67969,0.01701,200.1879859,SWOT_L2_HR_RiverSP_Node_001_409_AS_20230804T200058_20230804T200637_PGD0_01.zip,lianhua,42045708,2023-08-04
42257000080041,42257000081,744494665.712,49.36830556,128.939381,108.894,0.14592,85.782854,3.847776,0,0,0,0.0,80.0,1,1,0,-47851.26562,0.11486,215.89651995,SWOT_L2_HR_RiverSP_Node_001_409_AS_20230804T200058_20230804T200637_PGD0_01.zip,kuerbin,42026066,2023-08-04
42257000080051,42257000081,744494665.678,49.36676417,128.9377792,109.60071,0.14853,59.330265,3.596705,0,0,0,0.04712366322,90.5,1,1,0,-47923.03906,0.11816,193.18413776,SWOT_L2_HR_RiverSP_Node_001_409_AS_20230804T200058_20230804T200637_PGD0_01.zip,kuerbin,42026066,2023-08-04
42257000080061,42257000081,744494665.646,49.36508486,128.9371665,109.4123,0.2078,41.791896,2.628474,0,0,0,0.0,80.0,1,1,0,-47928.72656,0.18729,217.67957961,SWOT_L2_HR_RiverSP_Node_001_409_AS_20230804T200058_20230804T200637_PGD0_01.zip,kuerbin,42026066,2023-08-04
42258000020301,42258000021,744494665.579,49.36220914,128.9301451,108.90397,0.13164,103.300904,3.0757,0,0,0,0.12462887169,161.0,1,1,0,-48335.875,0.09607,187.07321602,SWOT_L2_HR_RiverSP_Node_001_409_AS_20230804T200058_20230804T200637_PGD0_01.zip,shuanghetun,42025887,2023-08-04
42258000020311,42258000021,744494665.55,49.36070429,128.9291584,108.91013,0.12726,99.252245,3.571131,1,1,0,0.05412195438,150.0,1,1,0,-48356.69922,0.08997,199.29503135,SWOT_L2_HR_RiverSP_Node_001_409_AS_20230804T200058_20230804T200637_PGD0_01.zip,shuanghetun,42025887,2023-08-04
42243200030021,42243200031,744494605.459,45.80676154,128.7239665,113.53835,0.09159,936.683587,13.174401,0,0,0,0.00155835894,127.0,1,1,0,44392.67969,0.01701,200.1879859,SWOT_L2_HR_RiverSP_Node_001_409_AS_20230804T200058_20230804T200637_PGD0_02.zip,lianhua,42045708,2023-08-04
42257000080041,42257000081,744494665.712,49.36830556,128.939381,108.894,0.14592,85.782854,3.847776,0,0,0,0.0,80.0,1,1,0,-47851.26562,0.11486,215.89651995,SWOT_L2_HR_RiverSP_Node_001_409_AS_20230804T200058_20230804T200637_PGD0_02.zip,kuerbin,42026066,2023-08-04
42257000080051,42257000081,744494665.678,49.36676417,128.9377792,109.60071,0.14853,59.330265,3.596705,0,0,0,0.04712366322,90.5,1,1,0,-47923.03906,0.11816,193.18413776,SWOT_L2_HR_RiverSP_Node_001_409_AS_20230804T200058_20230804T200637_PGD0_02.zip,kuerbin,42026066,2023-08-04
42257000080061,42257000081,744494665.646,49.36508486,128.9371665,109.4123,0.2078,41.791896,2.628474,0,0,0,0.0,80.0,1,1,0,-47928.72656,0.18729,217.67957961,SWOT_L2_HR_RiverSP_Node_001_409_AS_20230804T200058_20230804T200637_PGD0_02.zip,kuerbin,42026066,2023-08-04
42258000020301,42258000021,744494665.579,49.36220914,128.9301451,108.90397,0.13164,103.300904,3.0757,0,0,0,0.12462887169,161.0,1,1,0,-48335.875,0.09607,187.07321602,SWOT_L2_HR_RiverSP_Node_001_409_AS_20230804T200058_20230804T200637_PGD0_02.zip,shuanghetun,42025887,2023-08-04
42258000020311,42258000021,744494665.55,49.36070429,128.9291584,108.91013,0.12726,99.252245,3.571131,1,1,0,0.05412195438,150.0,1,1,0,-48356.69922,0.08997,199.29503135,SWOT_L2_HR_RiverSP_Node_001_409_AS_20230804T200058_20230804T200637_PGD0_02.zip,shuanghetun,42025887,2023-08-04
42481500090741,42481500091,753460268.099,42.3304882,123.8376141,52.81871,0.12963,48.332317,2.759516,0,0,0,0.28270788565,144.0,1,1,0,42040.61719,0.0933,201.89216108,SWOT_L2_HR_RiverSP_Node_006_394_AS_20231116T142713_20231116T143331_PGD0_01.zip,tieling,42059330,2023-11-16
42481500090751,42481500091,753460268.084,42.33148589,123.8387932,52.63878,0.09986,105.328198,4.912446,0,0,0,0.02678852916,165.0,1,1,0,41886.09375,0.04326,218.73534274,SWOT_L2_HR_RiverSP_Node_006_394_AS_20231116T142713_20231116T143331_PGD0_01.zip,tieling,42059330,2023-11-16
42241500050101,42241500051,753200896.738,46.83271722,130.3390014,75.02901,0.09161,1024.663469,16.207382,0,0,1,0.00339681647,914.0,2,1,0,-17012.59766,0.01708,221.08645893,SWOT_L2_HR_RiverSP_Node_006_310_AS_20231113T142520_20231113T143214_PGD0_01.zip,jiamusi,42037498,2023-11-13
42246100030131,42246100031,752736411.681,45.19316493,124.7549644,128.45642,0.09305,345.750955,6.581622,0,0,0,0.16711915522,342.0,1,1,0,42146.94531,0.02364,211.81772299,SWOT_L2_HR_RiverSP_Node_006_159_AS_20231108T052049_20231108T053015_PGD0_01.zip,fuyu,42047860,2023-11-08
42249800030261,42249800031,752736480.586,49.24812571,125.0789578,223.7206,0.15882,171.433824,5.043835,0,0,1,0.0,108.0,1,1,0,-55561.90625,0.13086,197.87720681,SWOT_L2_HR_RiverSP_Node_006_159_AS_20231108T052049_20231108T053015_PGD0_01.zip,liujiatun,42025877,2023-11-08
42249800030271,42249800031,752736480.616,49.24962485,125.0801533,223.4323,0.13721,152.39084,4.339055,0,0,1,0.0,137.0,1,1,0,-55506.33984,0.10357,224.09129223,SWOT_L2_HR_RiverSP_Node_006_159_AS_20231108T052049_20231108T053015_PGD0_01.zip,liujiatun,42025877,2023-11-08
42249800030281,42249800031,752736480.646,49.25122243,125.0808931,223.72523,0.13568,157.706988,4.956171,0,0,1,0.01544289528,146.5,1,1,0,-55500.64062,0.10154,191.57757288,SWOT_L2_HR_RiverSP_Node_006_159_AS_20231108T052049_20231108T053015_PGD0_01.zip,liujiatun,42025877,2023-11-08
42272100010491,42272100011,752736525.772,51.66928027,126.6109053,169.71592,0.0931,262.873906,8.445662,0,0,1,0.04607415508,123.0,1,1,0,-28542.48242,0.02382,186.41649411,SWOT_L2_HR_RiverSP_Node_006_159_AS_20231108T052049_20231108T053015_PGD0_01.zip,humaqiao,42012937,2023-11-08
42481500090741,42481500091,752736360.631,42.33029716,123.8375554,52.78521,0.14805,76.397796,2.509242,0,0,0,0.33749171656,144.0,1,1,0,52000.29297,0.11755,201.89216108,SWOT_L2_HR_RiverSP_Node_006_159_AS_20231108T052049_20231108T053015_PGD0_01.zip,tieling,42059330,2023-11-08
42481500090751,42481500091,752736360.656,42.33143828,123.8388906,52.85396,0.10725,115.196253,4.209465,0,0,0,0.0,165.0,1,1,0,52083.40625,0.05834,218.73534274,SWOT_L2_HR_RiverSP_Node_006_159_AS_20231108T052049_20231108T053015_PGD0_01.zip,tieling,42059330,2023-11-08
42481500090751,42481500091,752602135.703,42.33146775,123.838846,52.42115,0.11965,93.90215,4.185437,1,1,0,0.01096399111,165.0,1,1,0,-57236.92578,0.07884,218.73534274,SWOT_L2_HR_RiverSP_Node_006_116_AS_20231106T160507_20231106T160938_PGD0_01.zip,tieling,42059330,2023-11-06
43210800030551,43210800031,753940086.062,34.72231557,112.931613,109.30667,0.11542,144.090219,4.811611,0,0,0,0.0,87.0,1,1,0,51638.69531,0.07226,201.89307021,SWOT_L2_HR_RiverSP_Node_006_549_AS_20231122T034057_20231122T035406_PGD0_01.zip,heishiguan,43027816,2023-11-22
43210800030561,43210800031,753940086.033,34.72082613,112.9304346,109.22385,0.11018,169.275508,4.981187,0,0,0,0.0,101.0,1,1,0,51574.45703,0.06355,196.54360743,SWOT_L2_HR_RiverSP_Node_006_549_AS_20231122T034057_20231122T035406_PGD0_01.zip,heishiguan,43027816,2023-11-22
43210800030571,43210800031,753940086.002,34.71912184,112.9295659,109.38051,0.11242,147.828332,4.394099,0,0,0,0.0,108.0,1,1,0,51536.10156,0.06737,221.02968111,SWOT_L2_HR_RiverSP_Node_006_549_AS_20231122T034057_20231122T035406_PGD0_01.zip,heishiguan,43027816,2023-11-22
43210800530011,43210800531,753940084.875,34.71014942,112.6035888,113.10663,0.0966,349.198663,12.060036,0,0,0,0.0,87.0,1,1,0,22509.17578,0.0351,154.11416728,SWOT_L2_HR_RiverSP_Node_006_549_AS_20231122T034057_20231122T035406_PGD0_01.zip,baimasi,43030084,2023-11-22
43210800530021,43210800531,753940084.872,34.7102009,112.6013614,113.0907,0.09536,289.142857,9.047383,0,0,0,0.0,155.0,1,1,0,22327.41797,0.03153,214.71661345,SWOT_L2_HR_RiverSP_Node_006_549_AS_20231122T034057_20231122T035406_PGD0_01.zip,baimasi,43030084,2023-11-22
43210800200021,43210800201,753978996.858,34.55430892,112.4717008,148.75923,0.14004,148.283458,3.970264,1,1,0,0.0,189.0,1,1,0,-59316.875,0.10729,213.60212559,SWOT_L2_HR_RiverSP_Node_006_562_AS_20231122T143220_20231122T144015_PGD0_01.zip,longmenzhen,43027970,2023-11-22
42249800030261,42249800031,753681051.992,49.24802846,125.0788798,222.76302,0.10652,186.656836,7.039963,0,0,1,0.0,108.0,1,1,0,30295.0,0.05698,197.87720681,SWOT_L2_HR_RiverSP_Node_006_465_AS_20231119T034317_20231119T035302_PGD0_01.zip,liujiatun,42025877,2023-11-19
42249800030281,42249800031,753681052.052,49.25116485,125.0814457,222.89353,0.11386,178.199964,6.860465,0,0,1,0.0,146.5,1,1,0,30344.69531,0.06974,191.57757288,SWOT_L2_HR_RiverSP_Node_006_465_AS_20231119T034317_20231119T035302_PGD0_01.zip,liujiatun,42025877,2023-11-19
42246100030131,42246100031,753594544.063,45.19306999,124.7548859,128.22494,0.09651,324.821827,6.146254,0,0,1,0.0904446236,342.0,1,1,0,-51831.28125,0.03486,211.81772299,SWOT_L2_HR_RiverSP_Node_006_437_AS_20231118T034345_20231118T035231_PGD0_01.zip,fuyu,42047860,2023-11-18
42246100030141,42246100031,753594544.065,45.19254606,124.7572909,128.19221,0.09844,351.742945,5.899306,0,0,1,0.14570380427,344.0,1,1,0,-51638.4375,0.03988,185.31239364,SWOT_L2_HR_RiverSP_Node_006_437_AS_20231118T034345_20231118T035231_PGD0_01.zip,fuyu,42047860,2023-11-18
42246100030151,42246100031,753594544.06,45.19199092,124.7596095,128.21985,0.09783,354.822295,6.217,0,0,1,0.16703717882,359.0,1,1,0,-51446.63281,0.03834,190.46374527,SWOT_L2_HR_RiverSP_Node_006_437_AS_20231118T034345_20231118T035231_PGD0_01.zip,fuyu,42047860,2023-11-18
42481500090731,42481500091,753594493.041,42.3285702,123.8360433,52.70921,0.10625,111.799968,4.858396,0,0,0,0.0,75.0,1,1,0,-47078.89844,0.05647,189.30001422,SWOT_L2_HR_RiverSP_Node_006_437_AS_20231118T034345_20231118T035231_PGD0_01.zip,tieling,42059330,2023-11-18
42481500090751,42481500091,753594493.099,42.3314593,123.8387624,52.88381,0.10301,121.178735,4.715071,0,0,0,0.0,165.0,1,1,0,-46928.30859,0.05012,218.73534274,SWOT_L2_HR_RiverSP_Node_006_437_AS_20231118T034345_20231118T035231_PGD0_01.zip,tieling,42059330,2023-11-18
42242100060571,42242100061,754145481.047,45.98944137,129.5886723,113.53402,0.1092,287.995731,8.787937,0,0,1,0.00885863947,213.0,1,1,0,-28491.85938,0.06185,178.42839861,SWOT_L2_HR_RiverSP_Node_007_032_AS_20231124T124819_20231124T125510_PGD0_01.zip,changjiangtun,42043227,2023-11-24
42481500090751,42481500091,754539066.134,42.33138431,123.8390443,52.79774,0.1294,79.356488,3.690499,0,0,1,0.0,165.0,1,1,0,51944.91406,0.09298,218.73534274,SWOT_L2_HR_RiverSP_Node_007_159_AS_20231129T020554_20231129T021520_PGD0_01.zip,tieling,42059330,2023-11-29
43120100180183,43120100183,754577746.575,39.73030266,118.7610588,20.26311,0.14421,282.947383,8.265684,0,0,0,0.0,137.0,1,1,0,21582.51758,0.11268,212.99621047,SWOT_L2_HR_RiverSP_Node_007_172_AS_20231129T125144_20231129T125854_PGD0_01.zip,luanxian,43004870,2023-11-29
43120100180193,43120100183,754577746.544,39.73195772,118.760571,20.46078,0.13143,300.445168,9.377689,0,0,0,0.0,107.0,1,1,0,21551.51758,0.09578,183.52129303,SWOT_L2_HR_RiverSP_Node_007_172_AS_20231129T125144_20231129T125854_PGD0_01.zip,luanxian,43004870,2023-11-29
43120100180203,43120100183,754577746.515,39.73328833,118.7605623,20.52854,0.14071,216.025045,7.694428,0,0,0,0.0,78.0,1,1,0,21521.6875,0.10817,214.7132664,SWOT_L2_HR_RiverSP_Node_007_172_AS_20231129T125144_20231129T125854_PGD0_01.zip,luanxian,43004870,2023-11-29
43210800030561,43210800031,754798219.87,34.72079506,112.9304944,108.43881,0.11236,152.635588,4.299412,0,0,0,0.0,101.0,1,1,0,-59108.75,0.06727,196.54360743,SWOT_L2_HR_RiverSP_Node_007_243_AS_20231202T020334_20231202T021633_PGD0_01.zip,heishiguan,43027816,2023-12-02
43210800030571,43210800031,754798219.839,34.7191902,112.929485,108.56361,0.109,117.484472,3.81449,0,0,0,0.0,108.0,1,1,0,-59157.30469,0.06149,221.02968111,SWOT_L2_HR_RiverSP_Node_007_243_AS_20231202T020334_20231202T021633_PGD0_01.zip,heishiguan,43027816,2023-12-02
43428400030531,43428400031,754750740.184,32.30200645,115.7451309,25.42285,0.11084,135.752294,5.963014,0,0,0,0.01776039059,166.5,2,2,0,28811.75391,0.06469,184.13540818,SWOT_L2_HR_RiverSP_Node_007_228_AS_20231201T125336_20231201T130128_PGD0_01.zip,jiangjiaji,43044098,2023-12-01
43428400030541,43428400031,754750740.198,32.30091161,115.7430049,25.48135,0.13215,93.159911,4.511133,0,0,0,0.16465601513,185.0,2,2,0,29003.82227,0.09676,201.93611162,SWOT_L2_HR_RiverSP_Node_007_228_AS_20231201T125336_20231201T130128_PGD0_01.zip,jiangjiaji,43044098,2023-12-01
43428700030011,43428700031,757498013.696,32.43565813,115.4120192,26.71087,0.11777,161.74977,4.955234,1,1,0,0.3415295895,94.0,1,1,0,-57113.89062,0.07596,154.70692375,SWOT_L2_HR_RiverSP_Node_008_534_AS_20240102T080139_20240102T080934_PGD0_01.zip,huaibin,43044183,2024-01-02
43210800030571,43210800031,755742790.008,34.71914694,112.9292891,105.85942,0.13678,124.262676,3.973639,0,0,0,0.0,108.0,1,1,0,50757.14062,0.10299,221.02968111,SWOT_L2_HR_RiverSP_Node_007_549_AS_20231213T002601_20231213T003910_PGD0_01.zip,heishiguan,43027816,2023-12-13
43210800530021,43210800531,755742788.88,34.71025341,112.6012688,113.05328,0.0939,283.568461,9.744571,0,0,0,0.0,155.0,1,1,0,21573.47852,0.02676,214.71661345,SWOT_L2_HR_RiverSP_Node_007_549_AS_20231213T002601_20231213T003910_PGD0_01.zip,baimasi,43030084,2023-12-13
42481500090751,42481500091,755262973.641,42.33149984,123.8388765,52.72992,0.10045,109.932813,4.98728,0,0,1,0.06420411708,165.0,1,1,0,41868.94531,0.04461,218.73534274,SWOT_L2_HR_RiverSP_Node_007_394_AS_20231207T111218_20231207T111837_PGD0_01.zip,tieling,42059330,2023-12-07
43428400030521,43428400031,756553444.298,32.30290474,115.7464947,25.57708,0.09524,170.636238,7.421586,0,0,0,0.0,171.0,2,2,0,28987.11133,0.03116,213.76200273,SWOT_L2_HR_RiverSP_Node_008_228_AS_20231222T093840_20231222T094632_PGD0_01.zip,jiangjiaji,43044098,2023-12-22
43428400030541,43428400031,756553444.317,32.30115954,115.7430357,25.73953,0.10668,125.49979,6.398462,1,1,0,0.0,185.0,2,2,0,29352.9375,0.05728,201.93611162,SWOT_L2_HR_RiverSP_Node_008_228_AS_20231222T093840_20231222T094632_PGD0_01.zip,jiangjiaji,43044098,2023-12-22
43428400030541,43428400031,756514452.782,32.30123075,115.7430516,25.67435,0.10422,170.970745,7.622808,0,0,0,0.0,185.0,2,2,0,25193.7832,0.05256,201.93611162,SWOT_L2_HR_RiverSP_Node_008_215_AS_20231221T225109_20231221T230126_PGD0_01.zip,jiangjiaji,43044098,2023-12-21
43210800200011,43210800201,758442539.896,34.55610373,112.4720069,148.80135,0.10905,231.313778,6.065032,1,1,1,0.0,284.0,1,1,0,51730.80078,0.06157,154.71454696,SWOT_L2_HR_RiverSP_Node_009_256_AS_20240113T062436_20240113T063231_PGD0_01.zip,longmenzhen,43027970,2024-01-13
43210800200021,43210800201,758442539.926,34.55432285,112.4717514,148.61438,0.10697,131.910059,4.18483,0,0,1,0.0,189.0,1,1,0,51799.91406,0.05782,213.60212559,SWOT_L2_HR_RiverSP_Node_009_256_AS_20240113T062436_20240113T063231_PGD0_01.zip,longmenzhen,43027970,2024-01-13
42481500090731,42481500091,756341769.71,42.32853406,123.8359976,52.39131,0.14836,80.784739,4.106998,0,0,1,0.0,75.0,1,1,0,51152.64062,0.11794,189.30001422,SWOT_L2_HR_RiverSP_Node_008_159_AS_20231219T225058_20231219T230024_PGD0_01.zip,tieling,42059330,2023-12-19
42481500090751,42481500091,756341769.768,42.33145466,123.8389016,52.36465,0.1416,99.73691,4.056843,0,0,1,0.0,165.0,1,1,0,51304.34375,0.10932,218.73534274,SWOT_L2_HR_RiverSP_Node_008_159_AS_20231219T225058_20231219T230024_PGD0_01.zip,tieling,42059330,2023-12-19
42460000140161,42460000141,757152132.482,41.26291229,122.6792753,3.54645,0.11641,77.162199,5.296172,0,0,1,0.0,110.0,1,1,0,-35742.51172,0.07383,192.22424543,SWOT_L2_HR_RiverSP_Node_008_422_AS_20231229T075805_20231229T080242_PGD0_01.zip,xingjiawopeng,42061756,2023-12-29
42460000140171,42460000141,757152132.475,41.26369634,122.6813928,3.57121,0.11804,59.08566,4.035419,1,1,1,0.029721874,97.0,1,1,0,-35921.49609,0.07638,204.6448888,SWOT_L2_HR_RiverSP_Node_008_422_AS_20231229T075805_20231229T080242_PGD0_01.zip,xingjiawopeng,42061756,2023-12-29
42460001470281,42460001471,757152133.95,41.18257679,122.716319,3.18029,0.1207,68.830222,4.287117,0,0,1,0.0,105.0,1,1,0,-36721.61719,0.08042,208.20620129,SWOT_L2_HR_RiverSP_Node_008_422_AS_20231229T075805_20231229T080242_PGD0_01.zip,tangmazhai,42061735,2023-12-29
42460001470291,42460001471,757152133.927,41.18413128,122.7177905,3.32839,0.10583,82.465303,4.108678,0,0,1,0.01892087932,112.5,1,1,0,-36893.66016,0.05567,224.30920723,SWOT_L2_HR_RiverSP_Node_008_422_AS_20231229T075805_20231229T080242_PGD0_01.zip,tangmazhai,42061735,2023-12-29
43428700010821,43428700011,765566964.195,32.43582834,115.4169528,22.62029,0.11277,152.664398,3.006141,1,1,0,0.37042436666,122.0,1,1,0,56503.85156,0.06795,229.15779104,SWOT_L2_HR_RiverSP_Node_013_228_AS_20240404T172423_20240404T173205_PGD0_01.zip,huaibin,43044183,2024-04-04
42243200030031,42243200031,765182490.35,45.80534509,128.722019,110.86417,0.09536,299.543081,7.176475,0,0,1,0.01284878684,241.5,1,1,0,-48293.0625,0.03151,208.83850155,SWOT_L2_HR_RiverSP_Node_013_103_AS_20240331T063834_20240331T064446_PGD0_01.zip,lianhua,42045708,2024-03-31
42481500090751,42481500091,765221068.957,42.33146236,123.8388597,52.60341,0.11182,86.230365,4.159096,1,1,0,0.01200672579,165.0,1,1,0,-56844.82031,0.06635,218.73534274,SWOT_L2_HR_RiverSP_Node_013_116_AS_20240331T172100_20240331T172521_PGD0_01.zip,tieling,42059330,2024-03-31
43210800200021,43210800201,759387113.087,34.55432105,112.4717681,148.84571,0.1251,149.95384,4.046875,0,0,1,0.0,189.0,1,1,0,-59305.9375,0.0869,213.60212559,SWOT_L2_HR_RiverSP_Node_009_562_AS_20240124T044736_20240124T045531_PGD0_01.zip,longmenzhen,43027970,2024-01-24
43210800030551,43210800031,760206335.441,34.7223992,112.9315124,107.08204,0.20613,127.143234,3.704615,0,0,1,0.0,87.0,1,1,0,-59170.85938,0.18544,201.89307021,SWOT_L2_HR_RiverSP_Node_010_243_AS_20240202T161850_20240202T163149_PGD0_01.zip,heishiguan,43027816,2024-02-02
43210800030561,43210800031,760206335.411,34.7207405,112.9304798,106.97984,0.13928,131.983894,4.082584,0,0,1,0.0,101.0,1,1,0,-59228.28125,0.10629,196.54360743,SWOT_L2_HR_RiverSP_Node_010_243_AS_20240202T161850_20240202T163149_PGD0_01.zip,heishiguan,43027816,2024-02-02
43210800030571,43210800031,760206335.38,34.71916775,112.9295185,107.09428,0.14813,104.743786,3.607054,1,1,1,0.0,108.0,1,1,0,-59271.33984,0.11765,221.02968111,SWOT_L2_HR_RiverSP_Node_010_243_AS_20240202T161850_20240202T163149_PGD0_01.zip,heishiguan,43027816,2024-02-02
43428400030521,43428400031,760158855.911,32.30288891,115.7465021,25.40683,0.09364,246.315727,8.086823,0,0,0,0.0,171.0,2,2,0,28807.52344,0.02587,213.76200273,SWOT_L2_HR_RiverSP_Node_010_228_AS_20240202T030852_20240202T031643_PGD0_01.zip,jiangjiaji,43044098,2024-02-02
43428400030531,43428400031,760158855.926,32.30178833,115.7451012,25.44458,0.09566,253.99472,10.083774,0,0,0,0.0,166.5,2,2,0,28943.32227,0.03242,184.13540818,SWOT_L2_HR_RiverSP_Node_010_228_AS_20240202T030852_20240202T031643_PGD0_01.zip,jiangjiaji,43044098,2024-02-02
43428400030541,43428400031,760158855.934,32.30102426,115.7431253,25.56749,0.09664,160.927985,7.859577,0,0,0,0.01348754325,185.0,2,2,0,29163.93555,0.03522,201.93611162,SWOT_L2_HR_RiverSP_Node_010_228_AS_20240202T030852_20240202T031643_PGD0_01.zip,jiangjiaji,43044098,2024-02-02
43428700010821,43428700011,759300719.273,32.43578442,115.4171156,21.31352,0.10561,160.125171,4.381244,0,0,0,0.12174621768,122.0,1,1,0,-57572.98438,0.05525,229.15779104,SWOT_L2_HR_RiverSP_Node_009_534_AS_20240123T044645_20240123T045439_PGD0_01.zip,huaibin,43044183,2024-01-23
43210800530011,43210800531,759348200.976,34.71012109,112.603543,113.10514,0.0942,357.407386,11.733932,0,0,1,0.0,87.0,1,1,0,22491.06641,0.02782,154.11416728,SWOT_L2_HR_RiverSP_Node_009_549_AS_20240123T175613_20240123T180922_PGD0_01.zip,baimasi,43030084,2024-01-23
42242100060571,42242100061,764961709.477,45.98966653,129.5889033,113.56919,0.10553,246.347879,7.907573,0,0,1,0.01025990714,213.0,1,1,0,-28485.75586,0.0551,178.42839861,SWOT_L2_HR_RiverSP_Node_013_032_AS_20240328T171857_20240328T172548_PGD0_01.zip,changjiangtun,42043227,2024-03-28
42242100060581,42242100061,764961709.508,45.98801969,129.5901548,113.4466,0.10136,160.406881,5.93249,0,0,1,0.02552192476,213.0,1,1,0,-28539.72266,0.04663,220.29582668,SWOT_L2_HR_RiverSP_Node_013_032_AS_20240328T171857_20240328T172548_PGD0_01.zip,changjiangtun,42043227,2024-03-28
42242100060591,42242100061,764961709.538,45.98653678,129.5916584,113.58768,0.09835,194.977902,6.364988,0,0,1,0.17445496976,202.0,1,1,0,-28598.92773,0.03967,185.29699159,SWOT_L2_HR_RiverSP_Node_013_032_AS_20240328T171857_20240328T172548_PGD0_01.zip,changjiangtun,42043227,2024-03-28
42243200030021,42243200031,764961709.778,45.80687394,128.7225699,111.8112,0.14551,76.391658,3.275733,0,0,1,0.38394342331,127.0,1,1,0,41753.50781,0.11434,200.1879859,SWOT_L2_HR_RiverSP_Node_013_032_AS_20240328T171857_20240328T172548_PGD0_01.zip,lianhua,42045708,2024-03-28
42257000080051,42257000081,765268989.378,49.36657646,128.9375957,109.66285,0.19538,104.55987,4.737052,0,0,1,0.0,90.5,1,1,0,37800.58984,0.17341,193.18413776,SWOT_L2_HR_RiverSP_Node_013_131_AS_20240401T063456_20240401T064517_PGD0_01.zip,kuerbin,42026066,2024-04-01
42257000080061,42257000081,765268989.347,49.36476144,128.93711,109.91109,0.13998,88.079512,3.962452,0,0,1,0.0,80.0,1,1,0,37809.22656,0.10722,217.67957961,SWOT_L2_HR_RiverSP_Node_013_131_AS_20240401T063456_20240401T064517_PGD0_01.zip,kuerbin,42026066,2024-04-01
42258000020291,42258000021,765268989.312,49.36385406,128.9309483,108.48898,0.1515,98.421889,2.792181,0,0,1,0.25174551499,142.0,1,1,0,37394.35938,0.12187,223.19612151,SWOT_L2_HR_RiverSP_Node_013_131_AS_20240401T063456_20240401T064517_PGD0_01.zip,shuanghetun,42025887,2024-04-01
42258000020301,42258000021,765268989.28,49.36225479,128.9303378,108.33256,0.15802,135.892818,4.180562,0,0,1,0.09513270637,161.0,1,1,0,37384.19141,0.12989,187.07321602,SWOT_L2_HR_RiverSP_Node_013_131_AS_20240401T063456_20240401T064517_PGD0_01.zip,shuanghetun,42025887,2024-04-01
42246100030141,42246100031,765355344.876,45.19257083,124.7573362,128.70925,0.09479,378.35173,6.992976,0,0,1,0.0,344.0,1,1,0,42202.32422,0.02976,185.31239364,SWOT_L2_HR_RiverSP_Node_013_159_AS_20240402T063616_20240402T064548_PGD0_01.zip,fuyu,42047860,2024-04-02
42272100010481,42272100011,765355458.993,51.6708926,126.6121988,169.70356,0.10735,198.061202,5.509992,0,0,1,0.46942833515,127.0,1,1,0,-28683.67578,0.05852,212.98450737,SWOT_L2_HR_RiverSP_Node_013_159_AS_20240402T063616_20240402T064548_PGD0_01.zip,humaqiao,42012937,2024-04-02
42481500090741,42481500091,765355293.82,42.33008129,123.8374614,52.86037,0.10291,97.787221,4.202859,0,0,0,0.0,144.0,1,1,0,51836.57031,0.0499,201.89216108,SWOT_L2_HR_RiverSP_Node_013_159_AS_20240402T063616_20240402T064548_PGD0_01.zip,tieling,42059330,2024-04-02
42481500090751,42481500091,765355293.848,42.33141749,123.8389265,52.81526,0.10058,112.699129,4.370807,0,0,0,0.0,165.0,1,1,0,51914.28125,0.04491,218.73534274,SWOT_L2_HR_RiverSP_Node_013_159_AS_20240402T063616_20240402T064548_PGD0_01.zip,tieling,42059330,2024-04-02
43210800200021,43210800201,766597931.266,34.55446186,112.4715366,148.98112,0.13149,122.038814,4.265002,1,1,0,0.0,189.0,1,1,0,-59391.20312,0.09586,213.60212559,SWOT_L2_HR_RiverSP_Node_013_562_AS_20240416T154824_20240416T155555_PGD0_01.zip,longmenzhen,43027970,2024-04-16
