stationid,w50,w_low,w_high,num
Canada_08MH024,488.7925951671,444.5924189179929,508.46770378454266,263
Canada_08NA002,98.05447695492784,67.81833066886861,114.24704555882488,189
Canada_08NE049,186.67990501492528,149.36320861049717,210.37252555772957,348
Canada_08NG065,66.4851026400097,33.2575441001554,152.65439521565708,241
Canada_08NH126,1770.727407581435,1510.2197788554133,2315.8175545461527,240
Canada_08NJ158,200.752969507082,117.62709773501302,271.8087678724157,313
Canada_09AB001,117.256787998971,87.65106859812616,130.3605726949892,145
Canada_09AC001,91.7921457291194,64.33323872054265,102.17978667596915,97
Canada_09BA001,64.3922738,41.437075643823,104.60801516095576,95
Canada_09BC001,180.219035186062,165.041245042636,211.3389600097675,114
Canada_09DB001,138.130423000204,132.075361968387,204.5708464593095,97
Canada_09DD003,224.281753830874,149.95541437452,271.26238494468805,131
Canada_10AB001,81.6172010962153,49.00555110424547,101.14661194844632,133
Canada_10EB001,119.951223565243,111.90280849990906,120.90719489400645,87
Canada_10ED001,403.819237996911,399.9600643198325,422.17599187533153,134
Canada_10GB006,120.294172847067,105.1474297277324,157.55252160430678,176
Canada_10HA004,90.5726429426451,73.91668678591974,121.23795205322637,111
Canada_10HB005,199.146591348418,168.31080110814955,228.10750929590944,61
Canada_10KB001,113.570405455624,98.90235979744975,136.3489485931899,119
Canada_10LA002,236.565450638794,190.692853064849,241.318159089249,137
Canada_10LD004,87.9664772719115,70.60073195065921,117.11051109704499,195
Canada_10NC001,199.027694323758,137.580537221441,290.30550761781296,171
Canada_10OB001,60.1030075873067,45.176769925356226,93.03857717296827,142
Canada_10QA001,153.922380131387,141.6651614991786,173.2216065835422,102
Canada_10QD001,229.305530086842,181.78339092291668,327.0459185805585,82
Canada_10TA001,60.6985449721325,30.3492724860662,102.81182946246923,89
Chile_05748001,90.43476040180268,30.8180747846563,139.98133512869953,369
Chile_06028001,50.03802806828255,30.5891604827522,73.41143147411034,212
Chile_07123001,103.565669841363,60.06211613332036,131.8925714219357,302
Chile_07317005,81.09748491491005,30.5772717369287,219.81909025934675,185
Chile_07359001,104.73611754229474,87.32539025347796,148.0229880082452,181
Chile_07383001,176.327039097116,34.5453036602721,330.60838350986734,240
Chile_08140002,252.733458753705,150.21528185020816,360.55984981411945,317
Chile_08317001,99.1016081129976,69.14920890832491,128.06705655983757,167
Chile_08319001,142.2838939021675,40.466940411729475,197.10794677244508,58
Chile_08334001,229.4841028777845,161.27305952291624,263.91801670784514,289
Chile_08383001,49.51020518915144,40.94796050934719,71.93262839037361,217
Chile_10122003,74.1677241367171,46.28825033888961,96.79776552745659,62
Chile_10503001,75.49866061098562,31.752412384257447,113.04287895449488,47
Chile_10514001,113.401679280345,85.9244455617698,129.94382672947194,100
Chile_10702002,54.473697456998096,33.87986846595647,68.38885595851964,128
Chile_10704002,104.9891847742564,78.49192112377753,131.26377253229617,60
Chile_11342001,185.820768607284,132.12287703272762,243.78216273282686,81
Chile_11500002,77.32541156236161,46.93833520770585,118.0749778245501,60
Chile_11536004,104.15656787635068,81.49150831580016,117.36485594335508,78
China_61304300,73.7598462886968,50.207890804204006,124.38423511679899,85
China_62310250,125.88226980472899,46.08517600146159,213.9135244776232,264
China_62401800,695.508856828474,117.0066717892575,777.4919871963408,131
EWA_9110230,110.56322394269924,75.58805460262695,160.95269383562953,258
EWA_9110278,322.516496624269,279.15792525489144,359.9949329723186,275
EWA_9110302,150.636091037443,118.01858201405457,185.3019606256998,308
EWA_9114020,56.6143005576111,39.119701212449016,74.25298720005665,107
EWA_9114021,151.25486254860886,75.2106279426702,385.7313096328541,225
EWA_9114022,167.0000644509335,33.0032620936818,305.74470358464134,122
EWA_9114023,86.65892111488625,61.64981589752036,112.36285972241208,220
EWA_9114035,121.235096967207,87.46795385342202,145.4276660783966,218
EWA_9114045,132.33318387500725,108.32093452593232,177.65212547545548,168
EWA_9114227,96.04385265818776,53.847783095480395,137.56338126276245,230
EWA_9114242,59.42094770692504,50.6786103136473,80.94435071044852,198
EWA_9114560,133.395572860199,112.25584640140745,150.90757607444226,249
EWA_9114584,65.66435613534875,32.1534757078458,100.08178550695972,159
EWA_9115193,342.5084354181895,308.07757236246374,393.532224221454,191
EWA_9116064,62.0206449651935,30.3493041132402,92.32102383428833,233
EWA_9116084,97.83234773879045,71.57098955947819,135.747180924458,231
GRDC_1112100,282.4894676186249,190.03645374337466,322.86370804110396,112
GRDC_1112300,122.83414065546152,82.33690013044233,140.4717999510775,101
GRDC_1134030,291.2334484148064,86.70325965272285,962.2607671747522,138
GRDC_1134040,213.0938076447745,91.68578024625556,250.42138243413316,104
GRDC_1134200,77.41372508390481,43.84270628587104,106.09808073138848,99
GRDC_1134300,388.284842527821,236.3829528184348,471.51281227431207,135
GRDC_1134400,723.5055338100788,120.31611816711234,1073.1086540770937,142
GRDC_1134450,273.91407115513,42.0766245124391,416.7012152986126,130
GRDC_1134460,578.782719163582,109.03329236246483,998.1523892139768,109
GRDC_1134480,287.654407137249,31.9549642480125,374.7033134831439,145
GRDC_1134630,826.1689970859668,429.18785468359556,1152.9949324680194,184
GRDC_1134700,1166.5169882075468,372.4174815974706,1562.608415826514,179
GRDC_1159100,80.18438013570757,31.84814075641037,151.80081979314423,541
GRDC_1159300,129.683838086449,101.3072732463517,160.47789301855704,181
GRDC_1159500,91.0410059520183,60.75566307590993,111.64369669162829,285
GRDC_1159800,63.6898489085642,48.29223821409562,67.29599174260018,217
GRDC_1160880,188.1395866231325,101.85112277734652,231.54764288965092,289
GRDC_1234090,307.5142531621468,71.3067996632189,441.78847474535235,155
GRDC_1234150,400.0646397520683,207.0589755968066,585.4739681753769,168
GRDC_1234201,182.87576250565095,109.06678562868424,215.71094933628143,132
GRDC_1257100,73.5154541472547,41.0596398980946,97.69754749994873,247
GRDC_1291100,415.34256261447,387.85346715896276,444.59826216213924,246
GRDC_1309720,53.93430905487405,30.3516774355281,95.27838259974436,295
GRDC_1496500,107.31335506372004,31.301586072957164,142.5135762410556,199
GRDC_1531450,71.67254155524469,62.02179701000776,99.38014591924276,84
GRDC_1531600,77.19516913494367,40.26120941803921,101.33813822161582,96
GRDC_1537100,542.439219994692,124.33613869547645,621.3233748186692,107
GRDC_1591002,489.94424223245113,262.19684666441634,609.700881133778,198
GRDC_1591231,102.7543485418206,84.48514475242595,119.34755693739544,223
GRDC_1591401,390.96220571243236,320.79988835061226,524.4853597631322,232
GRDC_1734500,269.31036824085083,202.77478026466576,914.0963060319375,102
GRDC_1737100,107.7271304084669,36.0215468810995,129.74507081892443,57
GRDC_1737150,132.02436987314,43.51357181891184,150.33600424542266,74
GRDC_1748500,213.7138480009693,96.91330718948493,232.19601262497403,36
GRDC_1749100,681.6773823432254,122.889806329167,858.3428093965321,56
GRDC_1749500,348.61785045619763,263.7663357715168,368.3729158732986,65
GRDC_1813200,75.69382898891342,46.540882251278674,88.5148360046399,102
GRDC_1813450,62.5700957184187,31.2850478592093,75.98561929169875,89
GRDC_1834110,567.182216275858,112.172965396663,1143.129586670655,85
GRDC_1835900,639.6448756422234,206.85673488051896,847.688810016902,37
GRDC_2180712,60.1449242158465,30.2420990242462,205.67494510726107,57
GRDC_2181500,126.45734260097348,91.06842078535887,157.75653158275716,209
GRDC_2182250,118.35933263915123,31.49887868502979,211.4598802440186,163
GRDC_2260100,496.8698593010695,327.74077150388456,563.6247193612841,219
GRDC_2261500,114.88278539297984,49.68756629516188,144.86321357890876,445
GRDC_2369800,77.24500243662663,45.17650409642053,168.86471251865783,118
GRDC_2369905,139.01787778027082,101.48089070492851,163.60851452970394,116
GRDC_2469050,389.44541171606244,271.24102318146123,421.3331215639257,138
GRDC_2469058,229.28906794183098,195.14153508436675,247.21817459228203,296
GRDC_2469060,138.0990087205145,102.8547337813264,199.8340511767502,107
GRDC_2469072,452.526606494665,355.724028824135,550.0063626613869,164
GRDC_2469111,58.5291872682478,35.11534650871173,74.27086538471319,123
GRDC_2469112,156.87045771346013,135.20753126297055,177.29670540372132,84
GRDC_2469120,109.994390655366,57.60865952595577,165.3766866943149,178
GRDC_2469140,143.71330252892724,97.89603947225712,180.5530664132258,224
GRDC_2469141,186.121929012364,174.43598645164033,206.6206304935032,348
GRDC_2469265,153.01567649315766,136.52699112094933,177.22769440354696,211
GRDC_2469267,79.79448323767333,51.88068725317133,121.07552642960076,211
GRDC_2469300,152.906377544534,132.86352335524208,172.51031652535505,194
GRDC_2548400,226.971037565008,168.62601976529464,312.2686783259719,167
GRDC_2587080,103.60540086790424,78.98093996491073,124.29489305440757,88
GRDC_2587081,75.30272510859544,54.71490874822146,122.40009314593772,93
GRDC_2587100,385.7675807611684,265.7211789588253,409.0705720104852,101
GRDC_2587101,148.58179986305325,130.8600955875512,165.7710069777944,104
GRDC_2587102,98.25725697991064,65.79724866433934,120.08437065158864,113
GRDC_2587103,71.7548160493484,43.0161237119066,95.79666240029789,120
GRDC_2587104,127.7184407661617,99.89668403202833,152.81177644470108,57
GRDC_2587220,63.9199573369937,46.48171802547543,80.56831124415744,51
GRDC_2588200,230.0843819924045,211.4485382985256,249.5528409624678,136
GRDC_2588204,121.046822903316,83.74373491835522,135.14434922925108,80
GRDC_2588250,102.23862521891348,58.783905864640495,155.42793339524061,105
GRDC_2588300,200.889553718258,156.60636101007012,248.05577735749205,115
GRDC_2588304,135.6862990516645,111.99658081007263,161.86326517568412,160
GRDC_2588320,98.41853851482855,43.125639145822845,140.4130518373141,116
GRDC_2588480,68.0440955024775,34.3361429212111,104.34685456411404,100
GRDC_2588481,69.68684070409515,32.6958292438302,102.90732032714035,164
GRDC_2588550,204.803191015674,112.44543529229911,264.1518649487139,158
GRDC_2588551,151.30181183883934,128.52445392408748,162.03483953475893,124
GRDC_2588552,134.620523854872,90.62071201833248,469.9118091628138,240
GRDC_2588554,150.18816208196,39.31673748673665,216.60841120368883,196
GRDC_2588651,62.502297421764496,30.3479413868007,118.08795884302512,77
GRDC_2588652,64.95817960916011,39.606631971801406,87.45587002463542,70
GRDC_2588700,196.525706672164,183.02817277277939,214.72849634328327,79
GRDC_2588701,137.00733031554552,104.70475175816183,159.81874837552527,69
GRDC_2588702,115.610333754697,76.36753190898989,159.8373783389651,61
GRDC_2588703,108.58792525334768,72.62645952909827,140.31891068051203,59
GRDC_2588705,83.8008499289122,30.7832198644293,140.8416589812992,56
GRDC_2588920,66.23993247773964,37.4740921352757,105.6333567255956,80
GRDC_2589100,59.9911718271467,32.0496876636016,105.86627968552295,213
GRDC_2589101,136.666869290514,96.66985192878421,185.24143795817497,218
GRDC_2589200,61.73070578130673,31.2057878754908,87.76734090497128,127
GRDC_2589201,67.77660993897857,40.988146800876265,97.75307865144715,231
GRDC_2589202,76.4183278040037,32.40058037559697,93.23585652322373,218
GRDC_2589350,78.7065846862352,30.0171895836067,121.65484176757255,111
GRDC_2589370,203.1905183300333,176.7928649809674,229.87737694207755,117
GRDC_2589380,84.16439903762803,41.7035233754467,113.93268087992456,191
GRDC_2589390,78.9893864048795,51.20465269238332,98.67443174842091,212
GRDC_2589400,94.61815574308889,41.4394060067146,154.46268365042107,144
GRDC_2589500,154.69650452691087,114.02612095285431,187.288193994295,87
GRDC_2589502,94.21830587742326,56.92646498594072,119.55548047797224,162
GRDC_2589550,180.92844532538248,148.553025661294,210.12516676844461,88
GRDC_2589700,147.901568645943,99.4684653501989,177.94133342087525,123
GRDC_2589701,161.19258404307448,66.44182900879325,189.27095646418184,120
GRDC_2589750,185.915197052699,156.8114804933281,216.39842139895734,152
GRDC_2589751,124.87347916362133,95.93378261792873,154.23906598607277,145
GRDC_2590100,183.17857962318664,168.23229037677015,213.35446468051546,147
GRDC_2590101,59.72784365339389,37.01289625050305,77.56324092193995,292
GRDC_2590230,78.47950094964524,60.933574435555705,98.49916837468946,300
GRDC_2590301,110.71333496331584,84.34205410994625,138.61354583014207,189
GRDC_2590400,145.784416489235,117.14776789839563,184.65626352745846,148
GRDC_2591100,97.85408501077816,79.57143118099897,113.29229018371768,161
GRDC_2591201,131.23588551747122,97.83419471121428,177.9894726574754,130
GRDC_2591230,65.9215990992823,55.102124748972685,101.28400337447385,92
GRDC_2591800,234.99523659558682,183.8277228297676,302.8566267135931,234
GRDC_2591801,206.16924574066076,95.6629391011289,351.6033112702814,158
GRDC_2677300,272.4697339173681,199.0213412092635,319.4946480853952,192
GRDC_2694100,367.613078438066,304.207907412058,453.1449775048981,329
GRDC_2694200,89.30058564614538,45.37348602315103,146.84636119691856,288
GRDC_2694450,255.89933224640652,111.56036587813296,403.30248633109073,294
GRDC_2903428,1326.93867875275,1263.5027139089011,1329.2349484938056,86
GRDC_2906201,248.708265944298,198.33309865560398,290.43803862741447,192
GRDC_2906300,446.55199975562624,300.13343695721267,479.67286300603115,216
GRDC_2906880,86.7977901602437,54.10897446767042,109.36071727858435,140
GRDC_2907400,390.15945838333,285.621591884485,503.19785446848493,185
GRDC_2909160,361.165841015561,260.56191064144923,522.0006685214587,166
GRDC_2910606,663.1823,547.86734,724.402325,71
GRDC_2911097,566.1257,504.06199,622.29034,87
GRDC_2911300,54.42561,44.861525,82.81677100000002,95
GRDC_2919200,149.215197695131,127.06991041355755,180.9541762157275,148
GRDC_2964122,224.910585537357,194.22398998452212,253.1885001205809,212
GRDC_2969010,461.219505474026,274.8969302479925,619.9977333491454,163
GRDC_2969013,105.45353359652644,58.974116284789076,134.6297327174064,225
GRDC_2969090,568.132582042334,426.5998764690232,597.8687823387431,147
GRDC_2969095,950.923860473525,934.2144305906729,975.0827875155188,161
GRDC_2969101,420.9668057325777,391.92171002156937,444.8258588945938,183
GRDC_2969124,67.8005465646691,31.644613753167476,135.51025810382566,191
GRDC_2969150,125.3429577736265,85.61809211115495,161.72482442967495,207
GRDC_2969200,183.56633525670733,136.14343769310028,218.09241115932386,365
GRDC_2969220,406.5304164272947,346.432119597476,490.67921147821716,223
GRDC_2969430,544.9269705936426,399.68268990020283,562.0774692119102,168
GRDC_3106300,81.6964192692637,35.6627604222194,123.81188958314976,35
GRDC_3206800,267.93041118215103,252.02055489762276,270.3788919742976,85
GRDC_3265601,1087.29216245645,1033.045632268962,1212.36928178433,368
GRDC_3269300,70.4693459617327,36.04869087938884,98.4733240740625,230
GRDC_3275450,46.53313762583521,30.264611227144098,118.50604847362361,222
GRDC_3275700,60.0631195478659,44.28614557593501,72.42557298111483,372
GRDC_3276800,138.017410638105,91.85407308210604,196.7087735797374,49
GRDC_3469150,76.40246600483123,57.013986885937435,99.33303445762613,239
GRDC_3512400,623.0326029769865,418.22198187361903,717.8880127609148,31
GRDC_3618600,49.749779239756506,30.3365785621323,75.630473762549,70
GRDC_3618950,541.4310836332587,172.96333367538287,570.285304647479,29
GRDC_3624120,293.380854690869,233.21685850244214,352.839769841181,89
GRDC_3624300,146.89627531802734,105.59178295682332,204.87023963809298,195
GRDC_3625200,107.81896552803576,93.06101140967496,135.5528741961009,136
GRDC_3625340,266.08705051086883,192.17691916848068,415.6011568744755,140
GRDC_3625370,120.09320137167951,67.75433232662205,256.32964778926254,148
GRDC_3627030,1017.5986967040758,682.2901841007765,1213.1785543450696,106
GRDC_3627402,186.81822555478368,164.8773510158056,234.59259158220033,173
GRDC_3627610,182.69298973463532,156.3926206633136,197.93239160908024,157
GRDC_3627650,387.12345285047786,227.8976452871033,727.9314667838917,196
GRDC_3629000,1833.7812497570249,1749.451394386624,1893.9339772815101,89
GRDC_3629210,94.6570816791616,73.07799646249488,116.760249096049,142
GRDC_3629380,116.04439046811106,59.85465815108857,146.72875498732282,192
GRDC_3629390,1205.31727931729,1151.6903477186963,1244.979049300815,130
GRDC_3629900,111.46271763716109,96.15406528137501,124.17856623627456,206
GRDC_3630120,611.5290961525519,51.48787629729125,1471.5135045285122,138
GRDC_3630150,344.50767210270425,327.47923074943577,359.4434142682496,240
GRDC_3630210,288.08367601331594,234.8305661326782,307.086460730689,131
GRDC_3631100,255.6497007086241,118.478766847857,277.232348449617,24
GRDC_3631215,63.42739045153248,31.70841198662249,72.36896933734756,25
GRDC_3649255,232.576481700178,211.33005082208402,251.4429637717579,263
GRDC_3649449,55.81903040368992,34.23165639265527,77.088564911518,278
GRDC_3649459,87.96814501050974,54.82596134669812,134.37637073686776,436
GRDC_3649614,66.28931747276339,51.16779040104758,83.10805228550409,249
GRDC_3650475,91.4453770789239,81.45213912711785,99.40486879608952,234
GRDC_3651309,90.65795344067216,66.66335682834367,110.78226230164302,316
GRDC_3651805,456.15792148122415,383.6655288476537,516.7277653374039,514
GRDC_3666050,129.3825718450238,107.30970972424498,147.54696738761135,199
GRDC_3666400,122.65033308892052,98.60664750322461,137.01343504023083,330
GRDC_3666401,83.08699470091797,58.298255303927476,103.44455730098682,252
GRDC_3666500,109.090401846552,81.79958929779443,127.17500435633943,461
GRDC_3667020,259.78253387526865,206.19201088317337,290.29575007233746,286
GRDC_3669310,103.99623235917235,57.074123189378,129.34936520898628,471
GRDC_3844400,104.2775430817513,81.34290060520833,114.55730490023066,12
GRDC_4102700,244.132486555199,150.466846691509,332.1234349181071,21
GRDC_4102740,256.33226937975996,166.8414500811781,266.2091130563143,48
GRDC_4102800,697.864237460263,677.973976277971,708.979643900505,45
GRDC_4102810,265.057978208676,181.393355256245,331.86669335192425,35
GRDC_4103750,90.7108001495824,55.63831283173552,97.85912104850561,69
GRDC_4114615,150.54159759140035,125.38465233761048,207.31315019188514,79
GRDC_4115200,746.1399682210291,702.4484664762393,772.4689617680898,259
GRDC_4115202,390.1316580607565,345.39391428743727,467.33519086100705,522
GRDC_4115203,401.741420318394,371.03909169999065,427.51332352913647,378
GRDC_4115204,268.555694139095,236.01853398654396,295.941086805058,237
GRDC_4115205,864.2783506337751,785.7779727423383,941.6734711562713,226
GRDC_4115206,207.469279404896,147.44201441827792,229.89466997041794,199
GRDC_4115320,128.99061055990825,116.37572962674824,136.32415637457638,268
GRDC_4115347,173.06802303139,158.0268816192031,190.78110222204242,420
GRDC_4116181,177.0114621971005,151.50618241486086,225.91566919636188,488
GRDC_4116182,657.1430038197865,632.8910593824219,710.4908395820476,501
GRDC_4119080,90.26077299888117,55.149033620715585,108.13154960579683,359
GRDC_4119100,149.222527658132,105.14836671690155,175.70312180853676,216
GRDC_4119261,134.460745708261,88.38331773483598,165.94944898250952,278
GRDC_4119400,168.0894631467305,139.43923813980376,223.48056402406144,296
GRDC_4119401,183.12523593961,128.4204659307899,214.2156060070397,420
GRDC_4119441,75.63685290930519,50.28064021155975,98.19986214134475,307
GRDC_4119450,355.707980148886,296.64189198056147,384.0995332776946,355
GRDC_4119460,63.579352918769274,30.56636076874245,92.81066737257407,166
GRDC_4119800,1382.0731335869873,767.133398394516,1670.9903138356071,190
GRDC_4120120,62.813071257867,44.31128981024011,79.16566278454577,502
GRDC_4120900,202.85675584487876,120.09640214975505,279.9138108354358,222
GRDC_4120902,173.54172319932252,162.6154996700188,196.00563132466885,477
GRDC_4120950,155.040717804093,103.93123979366024,172.66252037697416,371
GRDC_4121801,190.7009908419,159.54673577941935,223.77276385904514,225
GRDC_4121802,333.1131277140705,299.5546848168012,371.3105540924791,299
GRDC_4122152,46.3103564509829,30.8334232807584,61.66684656151685,139
GRDC_4122600,445.6799129774282,128.6258184883775,662.9064143373694,190
GRDC_4122601,440.077831107533,250.1452680946885,561.7831020834429,205
GRDC_4122602,292.73386811520277,223.3030391529589,326.82541038261553,184
GRDC_4122603,239.776853335836,30.581227627263104,279.74460149531535,261
GRDC_4122650,187.347288125354,157.83539810960406,225.87660522223067,428
GRDC_4122700,152.66510881677,117.87882114671605,170.09384199890962,359
GRDC_4122701,183.3496673525485,86.02454817583465,205.55235337787116,540
GRDC_4122901,300.51218243369203,277.1359853541666,329.5156908903733,322
GRDC_4122902,250.999114302104,225.89570008116067,277.43652738074485,309
GRDC_4122903,188.985457204248,165.50559507695468,225.17545121875355,239
GRDC_4123050,912.205486570685,807.7584594729717,1148.2658490587437,326
GRDC_4123061,456.7499875899265,405.2963195212212,514.8336103946726,462
GRDC_4123062,256.1014974711515,204.06021328936902,312.7225774029757,499
GRDC_4123063,370.223956066152,346.86693084775914,401.7608002474191,206
GRDC_4123230,137.530180767079,102.66768599072121,157.5737960178168,230
GRDC_4123268,117.1194585016959,71.35706152017107,204.24177530551515,340
GRDC_4123300,632.7439442025859,594.2941147183326,686.7965278107346,381
GRDC_4123301,381.932550099892,355.75308596817,423.37665589765317,318
GRDC_4125500,204.845646321123,151.75596412361216,273.27577393860065,270
GRDC_4125550,175.0115645802073,32.2713714189244,464.43577676607,263
GRDC_4125801,90.9017356210883,39.719028735020956,136.0079513508036,472
GRDC_4125804,537.9398977945145,476.5559021834752,625.323949593764,261
GRDC_4125900,153.378744541892,129.40955642426664,229.48467609830558,538
GRDC_4125901,137.60013617651236,102.54424603537619,166.51697451406005,386
GRDC_4126702,96.04591643692845,71.5352422158283,140.01831662343358,314
GRDC_4126801,228.971051852742,150.48549506663633,278.2623507994059,273
GRDC_4126802,120.32287174519352,88.37928753905175,157.36463852521524,323
GRDC_4126806,185.102051851036,64.20819444535789,299.96006798571045,266
GRDC_4127501,658.0668407960687,518.8850843437698,803.7364965417335,248
GRDC_4127502,514.070011853457,464.9468610990194,559.619967925452,163
GRDC_4127503,483.875223805824,432.9657871876126,559.220331774931,353
GRDC_4127800,781.121395064288,637.4523319302856,859.2838264345104,152
GRDC_4133750,63.17951042457396,42.61325955138077,96.69470508674311,317
GRDC_4134400,117.144366324977,104.38241789232771,135.3883932033907,342
GRDC_4135200,220.04982432499,104.31500989991667,300.6266347871777,155
GRDC_4145080,184.1729715648,151.8165556700252,205.86105094623218,283
GRDC_4145081,77.1099211405098,32.2182257903519,104.28709512456598,307
GRDC_4146110,116.7486618412344,61.7852243101928,221.92982802648103,233
GRDC_4146281,135.77160381047,120.38254480205916,155.76892499447658,469
GRDC_4147011,186.831707779104,156.9588389812178,220.44239922944223,125
GRDC_4147380,100.2564050011229,84.28296476640534,124.52039214455166,191
GRDC_4147460,266.716273188075,238.98106455070837,293.8623046685022,200
GRDC_4147461,109.1809789984116,78.4671285002886,136.37200160057537,154
GRDC_4147600,320.5236942865155,255.2838015829553,357.5093868157278,201
GRDC_4147703,1468.857957563985,1401.7699847572771,1531.868697329358,370
GRDC_4147720,138.697842686272,117.18236893665184,164.1785977010092,372
GRDC_4148050,226.495737961012,205.90716916179795,253.44301939571633,275
GRDC_4148100,374.7576495630826,340.9871754815787,461.44978399106225,452
GRDC_4148530,192.663719061925,171.65310924390758,205.48301988221647,253
GRDC_4148541,87.22967299569434,54.23665730182222,130.12990476639973,615
GRDC_4148851,400.05308499585726,310.08010686152943,478.12103475347203,313
GRDC_4149401,181.3588518007585,147.6072494460799,220.5765447735925,547
GRDC_4149411,91.1630577309911,69.81220383247648,110.93640137184849,598
GRDC_4149441,55.6971713614727,33.863490878050506,67.75184321902486,513
GRDC_4150451,77.4757430642621,57.196604422418204,90.20103922674095,35
GRDC_4150500,84.98213727484486,63.97168662933575,112.17862558088459,404
GRDC_4150601,65.36695454526685,31.5135657617417,126.28232174655837,178
GRDC_4151804,63.2893602069587,45.83256387061091,76.85549749779453,520
GRDC_4152050,34.0321806070934,30.4092085005791,61.72416002778682,251
GRDC_4152101,100.58991776118972,75.62509883308736,132.3124449773372,496
GRDC_4152103,349.7809146196555,283.2672630095588,400.474194973026,370
GRDC_4152450,122.86851433070336,98.23182190347364,139.7794588927971,488
GRDC_4152460,117.44364422142353,99.82398028252518,136.84165556682254,388
GRDC_4152550,84.1756361266731,73.75448199750986,103.39203594634145,699
GRDC_4202601,213.203712625518,198.02405559168778,222.24586078056421,71
GRDC_4203400,149.354730797867,134.065507050996,164.80499791313198,94
GRDC_4203503,83.3221024186558,70.6640249125768,108.0760175804223,17
GRDC_4203520,107.105689185206,78.3169959867686,126.82300640438012,81
GRDC_4203820,94.9819274589064,67.8588555013522,109.1531842466481,89
GRDC_4203900,93.0780534729968,63.54335732728144,136.9033901264964,82
GRDC_4204050,210.520805648957,160.06280113003538,228.1185499682437,62
GRDC_4204100,119.5857311597665,102.99615482679627,145.4858253810999,108
GRDC_4204500,92.5648694425711,55.388251866460706,104.90775668182852,67
GRDC_4206100,215.4926238888055,177.33699700701035,224.08301550340505,100
GRDC_4206250,192.425988966417,141.2102818483084,294.31474623785783,97
GRDC_4206920,120.184125127326,62.038364185158,130.280564788832,92
GRDC_4207190,221.257408065544,175.8829136901156,239.57207364677942,143
GRDC_4207320,109.78512564571275,83.45724696943566,113.31618070715353,186
GRDC_4208005,1132.46941797768,1117.8294075630824,1150.7667844771256,92
GRDC_4208040,353.929989975428,287.00611359566267,405.4992916657112,125
GRDC_4208041,177.7639958904835,115.30542762545997,262.2435505235878,74
GRDC_4208120,120.744778785435,60.3723893927175,126.72328971946087,45
GRDC_4208220,152.304071395,144.941630274882,178.417959359966,150
GRDC_4208225,90.1656222807655,60.4738551964927,122.48752666697607,134
GRDC_4208240,111.622789670309,90.5204865571749,128.3102494664023,115
GRDC_4208251,68.5152842150466,51.76547138014172,97.43155468007596,81
GRDC_4208255,163.046035519773,147.19744307399472,164.15517221033488,89
GRDC_4208256,68.617588249006,59.73143402464933,90.66231256982731,78
GRDC_4208258,91.2317754474172,57.807609813841324,98.75589379048247,79
GRDC_4208260,82.1204513842904,44.81035459933407,101.45820243269813,88
GRDC_4208271,684.475081385746,663.7805564532069,727.6488505641559,121
GRDC_4208274,238.878095877095,233.4669114728935,255.21443136329862,89
GRDC_4208275,164.327631515516,119.514244737003,216.62176877441743,84
GRDC_4208365,103.072323637021,52.54454193851874,150.88071288360413,196
GRDC_4208400,1613.68311590162,1539.5944111880601,1686.49442915461,93
GRDC_4208456,345.931336690285,303.1337663120688,393.8437747516608,198
GRDC_4208458,259.013562700272,222.43478592937686,291.2826621923807,224
GRDC_4208491,133.303994738885,117.1993675085257,151.61860001253393,80
GRDC_4208540,96.542522491173,79.46072285107681,109.62269879239909,199
GRDC_4208550,191.404120970222,167.66789695294008,234.5566231895748,137
GRDC_4208870,193.293388673975,165.44728005349106,214.15228184725194,220
GRDC_4209010,60.474566606098506,32.0089991215873,77.94211267863861,26
GRDC_4213031,75.0286230072389,53.14745443594652,100.08661900778729,218
GRDC_4213250,179.3304034342,122.806366361153,217.71875398728952,310
GRDC_4213300,296.027511420381,259.8263339854502,299.8945133746364,237
GRDC_4213550,411.7517937989405,383.1413715139855,437.75488609165325,62
GRDC_4213562,54.815972964459725,41.27583172414121,70.85863650353242,314
GRDC_4213683,101.26903520624924,78.26893616852098,122.2544151411592,324
GRDC_4213710,260.58175123353067,197.3726293895615,294.467876196365,156
GRDC_4213801,2800.7277888999,767.745689386608,2774.2090937645,33
GRDC_4213803,341.26043286829724,287.8384616743345,386.27266648624413,214
GRDC_4214025,357.5975813659355,341.0394339568926,390.6383981392047,120
GRDC_4214035,249.0636380884315,118.83424297233177,319.48501305426015,63
GRDC_4214040,405.92983656758975,197.849143547184,505.7638913427587,52
GRDC_4214080,460.376479669274,417.82903848873895,493.8301037868504,156
GRDC_4214106,136.025341728016,105.94028029085919,162.40030891026024,164
GRDC_4214262,886.4195911209947,749.512894161558,1012.2568697739073,163
GRDC_4214300,61.657975401313,30.8035572370807,77.05975401985336,188
GRDC_4214350,80.53092673058154,63.323872993083555,108.82491165587892,146
GRDC_4214430,91.91305652804722,56.83545290134032,132.8163791859567,165
GRDC_4214440,347.6173693889715,303.41307439622847,393.573886626495,134
GRDC_4214450,165.8204718463875,148.22818166002705,177.10534559763505,156
GRDC_4214480,174.1436686716575,133.94370476223804,192.5355629053871,174
GRDC_4214515,444.898999765984,387.250975414716,499.4231517435927,169
GRDC_4214520,397.3798584926655,343.0006313599621,464.5959638884093,153
GRDC_4214531,233.95875903453725,204.46829618227022,287.3892155342051,134
