stationid,date,width,area_hypso,qobs,Q_est,kge,nse,nrmse
shihuiyao,2014-09-24,120.671338152458,96.67673247863243,88.3,48.048563872535546,-0.23868760340092687,-0.44919412242897594,1.1751100471169786
shihuiyao,2014-10-01,121.16438548961924,97.87420174524331,72.5,48.91142214282301,-0.23868760340092687,-0.44919412242897594,1.1751100471169786
shihuiyao,2015-05-22,113.88567963596977,80.43499203780867,320.0,36.75435887488026,-0.23868760340092687,-0.44919412242897594,1.1751100471169786
shihuiyao,2015-06-14,109.95524185140664,71.90131310347417,121.0,31.21025394909474,-0.23868760340092687,-0.44919412242897594,1.1751100471169786
shihuiyao,2015-07-16,117.14379918199262,87.99339799865743,55.4,41.89387216927342,-0.23868760340092687,-0.44919412242897594,1.1751100471169786
shihuiyao,2015-08-26,120.671338152458,96.67673247863243,159.0,48.048563872535546,-0.23868760340092687,-0.44919412242897594,1.1751100471169786
shihuiyao,2015-09-02,121.16438548961924,97.87420174524331,96.2,48.91142214282301,-0.23868760340092687,-0.44919412242897594,1.1751100471169786
shihuiyao,2015-10-04,121.16438548961924,97.87420174524331,102.0,48.91142214282301,-0.23868760340092687,-0.44919412242897594,1.1751100471169786
shihuiyao,2016-04-29,100.838808994392,54.44353600633378,53.7,20.79881665525694,-0.23868760340092687,-0.44919412242897594,1.1751100471169786
shihuiyao,2016-08-19,121.71040971311812,99.18823282799022,40.47083333333333,49.861077941370645,-0.23868760340092687,-0.44919412242897594,1.1751100471169786
shihuiyao,2016-09-20,129.34162959138123,120.4568241351344,335.5833333333333,66.18710015420882,-0.23868760340092687,-0.44919412242897594,1.1751100471169786
shihuiyao,2016-10-06,123.81126288543577,104.38846589887444,203.95238095238096,53.67771019091668,-0.23868760340092687,-0.44919412242897594,1.1751100471169786
shihuiyao,2017-04-16,102.298799095409,57.02875198601328,34.0,22.256454452088942,-0.23868760340092687,-0.44919412242897594,1.1751100471169786
shihuiyao,2017-05-11,106.2593995323663,64.4412006461439,62.2,26.601595926918126,-0.23868760340092687,-0.44919412242897594,1.1751100471169786
shihuiyao,2017-06-12,102.04179991560513,56.567018608670146,103.19090909090907,21.993784592071822,-0.23868760340092687,-0.44919412242897594,1.1751100471169786
shihuiyao,2017-07-05,113.51842088469284,79.60997023280109,21.82857142857143,36.20607388061877,-0.23868760340092687,-0.44919412242897594,1.1751100471169786
shihuiyao,2017-07-21,105.37181871245426,62.72832042770103,16.82207792207792,25.5762188643332,-0.23868760340092687,-0.44919412242897594,1.1751100471169786
shihuiyao,2017-08-22,129.69290732454473,121.49267834717539,437.0,67.01714432372182,-0.23868760340092687,-0.44919412242897594,1.1751100471169786
shihuiyao,2018-08-18,122.367765189532,100.79049878263899,118.0,51.02713636522658,-0.23868760340092687,-0.44919412242897594,1.1751100471169786
shihuiyao,2018-09-10,120.843653646296,97.09678046144946,136.0,48.35099059885827,-0.23868760340092687,-0.44919412242897594,1.1751100471169786
shihuiyao,2018-09-26,125.4470286367425,109.0154820446043,245.0,57.19875878297142,-0.23868760340092687,-0.44919412242897594,1.1751100471169786
shihuiyao,2018-10-05,120.671338152458,96.67673247863243,201.0,48.048563872535546,-0.23868760340092687,-0.44919412242897594,1.1751100471169786
shihuiyao,2018-10-21,120.671338152458,96.67673247863243,82.1,48.048563872535546,-0.23868760340092687,-0.44919412242897594,1.1751100471169786
shuanghetun,2007-06-10,79.3184445074545,37.41653654931757,59.36,13.963287778605173,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2007-06-26,99.5107924232241,67.74038230850275,38.18,32.282249471283855,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2007-07-12,114.685281425794,99.70334490008156,36.5,55.92967098873349,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2007-07-21,84.3363034206547,44.25617167938657,36.5,17.731461681006827,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2007-08-22,95.399775482289,60.70497963759879,66.17999999999999,27.657110277303318,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2007-08-29,91.6817233960021,54.82683851186019,83.53999999999999,23.966134976828794,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2007-09-07,79.5602690333918,37.732566666511765,36.78,14.131695084034261,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2007-09-30,99.3898801602555,67.52621873071409,29.1,32.138365151840226,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2008-05-20,99.5107924232241,67.74038230850275,55.6,32.282249471283855,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2008-06-05,99.5107924232241,67.74038230850275,109.8,32.282249471283855,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2008-07-14,99.5107924232241,67.74038230850275,87.02222222222223,32.282249471283855,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2008-07-30,99.5107924232241,67.74038230850275,44.66363636363637,32.282249471283855,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2008-08-08,84.3363034206547,44.25617167938657,37.0,17.731461681006827,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2008-10-11,99.5107924232241,67.74038230850275,29.1,32.282249471283855,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2009-05-14,91.6817233960021,54.82683851186019,45.6,23.966134976828794,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2009-09-03,99.9339853436145,68.49928576013492,177.0,32.794356024843516,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2009-09-12,99.5107924232241,67.74038230850275,123.33333333333331,32.282249471283855,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2009-10-21,107.430545647673,83.70557900320182,76.2,43.64856736319344,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2010-04-24,127.260156774536,131.64073177213356,176.0,82.91886533570113,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2010-05-01,118.645158038018,108.78435483156545,221.0,63.227871413620655,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2010-07-13,99.5107924232241,67.74038230850275,63.8,32.282249471283855,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2010-07-29,99.5107924232241,67.74038230850275,115.5,32.282249471283855,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2010-09-15,99.5107924232241,67.74038230850275,74.30000000000001,32.282249471283855,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2010-09-22,94.4929335100239,59.22833511509454,69.9,26.714527297582247,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2011-04-18,114.685281425794,99.70334490008156,102.0,55.92967098873349,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2011-05-04,106.97712466154,82.39359099089835,73.7,42.6343466307013,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2011-06-14,99.5107924232241,67.74038230850275,240.0909090909091,32.282249471283855,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2011-08-24,89.4146184653393,51.461133832502924,77.5,21.927598614590444,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2011-09-18,84.0944788947174,43.912953003252035,53.6,17.53640590551015,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2011-09-25,115.350298872121,101.1965994827024,48.2,57.11215609608109,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2011-10-11,99.5107924232241,67.74038230850275,48.2,32.282249471283855,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2013-05-18,115.350298872121,101.1965994827024,392.0,57.11215609608109,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2013-06-26,115.350298872121,101.1965994827024,102.0,57.11215609608109,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2013-07-12,126.232402539303,128.71138036922753,255.0,80.2993792504452,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2013-09-30,111.057913536733,91.77917504648076,187.0,49.774291056933855,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2013-11-01,120.791350705712,113.96585236490547,94.4,67.51472764612174,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2014-04-10,126.564911262466,129.65505015757643,98.0,81.1405642345233,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2014-04-19,114.685281425794,99.70334490008156,77.5,55.92967098873349,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2014-06-13,114.685281425794,99.70334490008156,117.0,55.92967098873349,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2014-06-22,114.685281425794,99.70334490008156,74.2,55.92967098873349,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2014-08-09,115.350298872121,101.1965994827024,165.5,57.11215609608109,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2014-09-01,84.0944788947174,43.912953003252035,75.9,17.53640590551015,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2014-09-17,114.685281425794,99.70334490008156,145.0,55.92967098873349,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2015-07-18,107.098036924509,82.72935792092697,53.4,42.891995923245084,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2015-08-12,115.350298872121,101.1965994827024,113.66666666666669,57.11215609608109,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2015-09-13,114.685281425794,99.70334490008156,45.3,55.92967098873349,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2015-09-20,99.5107924232241,67.74038230850275,37.6,32.282249471283855,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2015-09-29,126.89741998563,130.60123072098352,166.28571428571428,81.9863265165377,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2016-05-10,114.685281425794,99.70334490008156,35.5,55.92967098873349,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2016-06-27,126.89741998563,130.60123072098352,291.5,81.9863265165377,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2017-06-05,114.685281425794,99.70334490008156,50.2,55.92967098873349,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2017-06-14,99.2689678972868,67.31205515292527,44.1,31.994617316854733,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2017-09-02,115.350298872121,101.1965994827024,92.4,57.11215609608109,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2017-09-09,114.685281425794,99.70334490008156,182.0,55.92967098873349,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2017-09-25,114.685281425794,99.70334490008156,78.3,55.92967098873349,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2018-04-21,114.685281425794,99.70334490008156,46.5,55.92967098873349,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2018-04-30,99.2689678972868,67.31205515292527,51.4,31.994617316854733,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2018-06-24,114.685281425794,99.70334490008156,514.4047619047619,55.92967098873349,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2018-07-26,126.89741998563,130.60123072098352,442.875,81.9863265165377,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2018-09-28,99.5107924232241,67.74038230850275,132.125,32.282249471283855,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2018-10-07,114.685281425794,99.70334490008156,81.46521739130435,55.92967098873349,-0.13301220904530964,-0.304670380277543,1.0060446702671468
shuanghetun,2018-11-08,126.232402539303,128.71138036922753,55.1,80.2993792504452,-0.13301220904530964,-0.304670380277543,1.0060446702671468
tangmazhai,2001-12-01,101.445781816475,146.36475907696283,40.6,65.23062242194415,0.20013837181867533,0.1856670703912232,1.0021475708350167
tangmazhai,2002-05-18,108.57249374505568,169.15217333962164,200.5,79.3467986777306,0.20013837181867533,0.1856670703912232,1.0021475708350167
tangmazhai,2002-05-26,105.838752988019,160.41635273013964,320.0,73.88073966651267,0.20013837181867533,0.1856670703912232,1.0021475708350167
tangmazhai,2002-06-11,51.67527602449357,44.66941179649967,6.0,14.148438152298223,0.20013837181867533,0.1856670703912232,1.0021475708350167
tangmazhai,2002-06-27,48.631540178991,41.137610250674605,8.9,12.842997475508273,0.20013837181867533,0.1856670703912232,1.0021475708350167
tangmazhai,2002-08-30,50.96903528892434,44.012737465722026,16.0,13.930702175808074,0.20013837181867533,0.1856670703912232,1.0021475708350167
tangmazhai,2002-09-15,61.98037257950824,58.62298244082128,14.0,19.71622240161756,0.20013837181867533,0.1856670703912232,1.0021475708350167
tangmazhai,2003-03-26,50.67091986504024,43.68261859661288,8.8,13.81089732827656,0.20013837181867533,0.1856670703912232,1.0021475708350167
tangmazhai,2003-06-29,56.58034012639903,51.17614493981976,21.2,16.70637496958245,0.20013837181867533,0.1856670703912232,1.0021475708350167
tangmazhai,2003-08-25,97.23196773167427,134.968620700816,68.0,58.62217767030558,0.20013837181867533,0.1856670703912232,1.0021475708350167
tangmazhai,2003-09-10,82.83770252074903,98.1320689736203,38.5,38.348308277488044,0.20013837181867533,0.1856670703912232,1.0021475708350167
tangmazhai,2004-03-11,43.68531744318497,35.95031726773834,16.3,11.019473960990672,0.20013837181867533,0.1856670703912232,1.0021475708350167
tangmazhai,2004-03-20,41.60346617512547,34.02027250165262,11.8,10.38380724415405,0.20013837181867533,0.1856670703912232,1.0021475708350167
tangmazhai,2004-05-14,102.01138737662455,147.91764959813,126.5,66.14254080521346,0.20013837181867533,0.1856670703912232,1.0021475708350167
tangmazhai,2004-05-23,112.2943940671011,181.73732867055668,48.86666666666667,87.44094261802105,0.20013837181867533,0.1856670703912232,1.0021475708350167
tangmazhai,2004-06-08,62.87352121679999,60.00987378655382,27.4,20.305139664166997,0.20013837181867533,0.1856670703912232,1.0021475708350167
tangmazhai,2004-08-18,91.92822356871262,119.54240550502426,50.5,49.710796353892434,0.20013837181867533,0.1856670703912232,1.0021475708350167
tangmazhai,2004-09-28,64.20056244692326,62.12021588049564,18.9,21.21171027002423,0.20013837181867533,0.1856670703912232,1.0021475708350167
tangmazhai,2004-10-14,63.598751136437606,61.15732088647244,13.3,20.7967278926957,0.20013837181867533,0.1856670703912232,1.0021475708350167
tangmazhai,2004-10-21,58.81933149148733,54.0687074853156,11.6,17.841987802198418,0.20013837181867533,0.1856670703912232,1.0021475708350167
tangmazhai,2004-11-15,72.7923187405374,77.23993996488213,12.8,28.047413972273464,0.20013837181867533,0.1856670703912232,1.0021475708350167
tangmazhai,2005-04-15,59.06118456813613,54.37751508719475,13.3,17.96294230422774,0.20013837181867533,0.1856670703912232,1.0021475708350167
tangmazhai,2005-05-01,92.14885220012265,120.15165488289635,123.5,50.05371185871377,0.20013837181867533,0.1856670703912232,1.0021475708350167
tangmazhai,2005-05-26,107.19107410151976,164.729087916001,168.0,76.56989572527071,0.20013837181867533,0.1856670703912232,1.0021475708350167
tangmazhai,2005-10-08,101.82599692743156,147.40927494299234,34.0,65.8439006205835,0.20013837181867533,0.1856670703912232,1.0021475708350167
tangmazhai,2005-10-17,90.44972425245476,116.0180510653326,29.0,47.80622221249848,0.20013837181867533,0.1856670703912232,1.0021475708350167
tangmazhai,2005-11-02,109.2689540511027,171.36442257952987,64.0,80.73897415333691,0.20013837181867533,0.1856670703912232,1.0021475708350167
tangmazhai,2006-04-27,72.97290837241887,77.58588495283115,19.9,28.210453922400045,0.20013837181867533,0.1856670703912232,1.0021475708350167
