stationid,width,wse,wse_max,wse_min,area
dalai,260.4611003529234,123.28569074599923,123.79294048311837,122.801757900593,811.4156733646827
dalai,262.81991018207225,123.34393959721366,123.83848599271757,122.86478731702049,826.6559322276773
dalai,265.1787200112212,123.40180144325586,123.88369548989415,122.92741693204601,841.931419953046
dalai,267.53752984037004,123.45928226383165,123.92857440965707,122.98965280438519,857.2419035408096
dalai,269.89633966951897,123.51638789451324,123.9731280521287,123.05150084849086,872.5871535748146
dalai,272.25514949866783,123.57312403143871,124.01736158703795,123.11296683921516,887.9669441367103
dalai,274.6139593278167,123.62949623581916,124.0612800580264,123.17405641628193,903.3810527227713
dalai,276.9727691569656,123.6855099382628,124.10488838677631,123.23477508857886,918.8292601633739
dalai,279.3315789861145,123.7411704429248,124.14819137696989,123.29512823827788,934.3113505450284
dalai,281.6903888152634,123.79648293149161,124.19119371808755,123.35512112479236,949.8271111349006
dalai,284.0491986444123,123.85145246700745,124.23389998905331,123.41475888857852,965.3763323076906
dalai,286.40800847356115,123.90608399755054,124.27631466173472,123.47404655478877,980.9588074747866
dalai,288.7668183027101,123.96038235976624,124.31844210430401,123.5329890367837,996.5743330156129
dalai,291.12562813185895,124.0143522822636,124.36028658446729,123.59159113950943,1012.2227082110517
dalai,293.48443796100787,124.0679983888819,124.40185227256794,123.64985756274639,1027.903735178927
dalai,295.84324779015674,124.12132520183297,124.44314324456998,123.70779290423549,1043.6172188113967
dalai,298.2020576193056,124.17433714472504,124.48416348492714,123.76540166268728,1059.362966714231
dalai,300.5608674484545,124.22703854547348,124.52491688934258,123.82268824067938,1075.140789147881
dalai,302.9196772776034,124.28257665587512,124.56540726742472,123.87965694744702,1091.8988737070003
dalai,305.2784871067523,124.33824070450562,124.6056383452434,123.9363120015715,1108.8262598066374
dalai,307.6372969359012,124.39366679277684,124.64597959178141,123.99265753357132,1125.812021981223
dalai,309.99610676505006,124.44885775090293,124.68614671121588,124.04869758839978,1142.85591164169
dalai,312.3549165941989,124.50381635420108,124.72607561428177,124.10443612785338,1159.9576831441882
dalai,314.71372642334785,124.5533076829235,124.76576949679568,124.15987703289484,1175.4749133157413
dalai,317.0725362524968,124.60112122611469,124.80523148813705,124.21502410589437,1190.578883194765
dalai,319.43134608164564,124.6486417998778,124.84446465311188,124.26988107279253,1205.7023980402473
dalai,321.7901559107945,124.69587334298515,124.88347199375096,124.32445158518813,1220.8453385466078
dalai,324.1489657399434,124.74281971285608,124.92225645104494,124.37873922235428,1236.0075870061653
dalai,326.5077755690923,124.78948468781513,124.96082090661962,124.43274749318547,1251.1890272762294
dalai,328.8665853982412,124.83668927278737,124.99916818435311,124.48647983807862,1266.6573646316826
dalai,331.2253952273901,124.88570860986765,125.03730105193796,124.53993963075072,1282.836000282822
dalai,333.58420505653896,124.9344693477511,125.07522222239018,124.59313017999567,1299.0443036137467
dalai,335.94301488568783,124.98297466487097,125.11488216073161,124.64605473138283,1315.2821186755853
dalai,338.30182471483675,125.02745261940589,125.15978507182143,124.6987164688995,1330.2766343361657
dalai,340.6606345439857,125.07923144688077,125.20450816536169,124.75111851653955,1347.854574356106
dalai,343.01944437313455,125.12698896968055,125.24905339911402,124.80326393984042,1364.1800078344274
dalai,345.3782542022834,125.1745031905606,125.29342269623473,124.85515574737056,1380.5343479861415
dalai,347.7370640314323,125.22661845149325,125.33761794611809,124.90679689216903,1398.5952908192255
dalai,350.0958738605812,125.27098490183565,125.38164100521368,124.9581902731392,1414.0754760123623
dalai,352.45468368973013,125.31745165162287,125.42549369781855,125.00933873639843,1430.3980964976463
dalai,354.813493518879,125.36891948425057,125.46917781684506,125.06024507658536,1448.5988765813795
dalai,357.17230334802787,125.4165019385639,125.51269512456552,125.11091203812614,1465.5378924069587
dalai,359.53111317717674,125.45463725634923,125.5587739131945,125.16134231646163,1479.20374868047
dalai,361.88992300632566,125.50052633333704,125.6086749622509,125.21153855923663,1495.7564214154934
dalai,364.2487328354746,125.54619378845007,125.65912906689951,125.2615033674527,1512.3368736512402
dalai,366.60754266462345,125.58529121386519,125.70940234035413,125.311239296586,1526.6241730115096
dalai,368.9663524937723,125.63687376981689,125.75949658800667,125.36074885767118,1545.5955638133173
dalai,371.3251623229212,125.68189115568057,125.80941358581752,125.41003451835289,1562.2585582003755
dalai,373.6839721520701,125.72669664095503,125.85915508097894,125.45909870390572,1578.9488061024012
dalai,376.04278198121904,125.77129255126634,125.9087227925594,125.50794379822409,1595.6661796450621
dalai,378.4015918103679,125.81776450535048,125.9581184121296,125.55657214478276,1613.1964317940024
dalai,380.7604016395168,125.86565012961513,126.00734360437063,125.60498604756938,1631.3729047811748
dalai,383.11921146866564,125.9068772684728,126.05640000766515,125.65318777198982,1647.1191902212497
dalai,385.47802129781456,125.9469533014652,126.10528923467186,125.70117954574724,1662.520354250359
dalai,387.8368311269635,125.98694553687447,126.15401287288414,125.74896355969602,1677.9836490621883
dalai,390.19564095611236,126.02738009881776,126.2025724851731,125.79654196867122,1693.7133501553537
