COMID,node_id,reach_id,time,lat,lon,wse,wse_u,width,width_u,node_q_b,node_q,ice_clim_f,dark_frac,p_width,p_n_ch_max,p_n_ch_mod,xovr_cal_q,xtrk_dist,wse_r_u,p_length,file_name,index_right,stationid,COMID_x,date,COMID_y,width_u_r
42043227,42242100060591,42242100061,757971677.807,45.98666056,129.5916864,114.49744,0.141,363.047864,17.068173,2050,1,2,0.0,202.0,1,1,0,11393.35059,0.10854,185.29699159,SWOT_L2_HR_RiverSP_Node_009_103_AS_20240107T193825_20240107T194428_PGD0_01.zip,12,changjiangtun,42043227,2024-01-07,42043227,0.04701356127521522
42043227,42242100060591,42242100061,758609023.987,45.98650324,129.5918089,112.81547,0.33804,194.421985,5.13442,8203,1,2,0.60307720146,202.0,1,1,0,63791.63281,0.32584,185.29699159,SWOT_L2_HR_RiverSP_Node_009_310_AS_20240115T044035_20240115T044730_PGD0_01.zip,12,changjiangtun,42043227,2024-01-15,42043227,0.026408638920130355
42043227,42242100060591,42242100061,757750891.325,45.98704783,129.5926094,114.77537,0.10812,231.659098,8.923033,8,1,2,0.02092246043,202.0,1,1,0,-28741.50781,0.05992,185.29699159,SWOT_L2_HR_RiverSP_Node_009_032_AS_20240105T061829_20240105T062520_PGD0_01.zip,12,changjiangtun,42043227,2024-01-05,42043227,0.03851794760937902
42043227,42242100060591,42242100061,765182496.109,45.98628686,129.5915556,113.47698,0.11244,166.533752,12.750794,2,1,1,0.03580848385,202.0,1,1,0,11665.20703,0.0674,185.29699159,SWOT_L2_HR_RiverSP_Node_013_103_AS_20240331T063834_20240331T064446_PGD0_01.zip,12,changjiangtun,42043227,2024-03-31,42043227,0.07656582432611019
42043227,42242100060591,42242100061,759553597.167,45.9869388,129.5923338,114.28924,0.10712,269.816005,9.546385,8388616,3,2,0.01802032069,202.0,1,1,0,-28611.94141,0.05809,185.29699159,SWOT_L2_HR_RiverSP_Node_010_032_AS_20240126T030335_20240126T031026_PGD0_01.zip,12,changjiangtun,42043227,2024-01-26,42043227,0.035381092385531394
42043227,42242100060591,42242100061,766764415.401,45.98669384,129.5919549,114.32351,0.09327,256.798613,8.653825,7,1,0,0.0,202.0,1,1,0,-28568.10352,0.02448,185.29699159,SWOT_L2_HR_RiverSP_Node_014_032_AS_20240418T140403_20240418T141054_PGD0_01.zip,12,changjiangtun,42043227,2024-04-18,42043227,0.03369887749354783
42043227,42242100060591,42242100061,764961709.538,45.98653678,129.5916584,113.58768,0.09835,194.977902,6.364988,0,0,1,0.17445496976,202.0,1,1,0,-28598.92773,0.03967,185.29699159,SWOT_L2_HR_RiverSP_Node_013_032_AS_20240328T171857_20240328T172548_PGD0_01.zip,12,changjiangtun,42043227,2024-03-28,42043227,0.03264466349627662
42043227,42242100060591,42242100061,760411729.746,45.98657392,129.5922546,113.08966,0.25154,222.336561,6.439677,8396810,3,2,0.22191688272,202.0,1,1,0,63726.57031,0.23489,185.29699159,SWOT_L2_HR_RiverSP_Node_010_310_AS_20240205T012541_20240205T013236_PGD0_01.zip,12,changjiangtun,42043227,2024-02-05,42043227,0.028963643995555007
42043227,42242100060591,42242100061,767622547.246,45.98671431,129.5920617,114.34501,0.12792,241.270737,4.572575,8193,1,0,0.04516059245,202.0,1,1,0,64040.80469,0.0909,185.29699159,SWOT_L2_HR_RiverSP_Node_014_310_AS_20240428T122618_20240428T123300_PGD0_01.zip,12,changjiangtun,42043227,2024-04-28,42043227,0.018952049705058097
42043227,42242100060591,42242100061,765819841.789,45.9866266,129.5917358,113.0396,0.14876,199.833732,3.7405,8396801,3,1,0.15314507488,202.0,1,1,0,63889.40625,0.11845,185.29699159,SWOT_L2_HR_RiverSP_Node_013_310_AS_20240407T154113_20240407T154754_PGD0_01.zip,12,changjiangtun,42043227,2024-04-07,42043227,0.01871806107289234
42043227,42242100060591,42242100061,769425251.878,45.986722,129.5920833,114.04618,0.13102,229.592404,4.915081,8192,1,0,0.02854838533,202.0,1,1,0,63908.30078,0.09522,185.29699159,SWOT_L2_HR_RiverSP_Node_015_310_AS_20240519T091103_20240519T091758_PGD0_01.zip,12,changjiangtun,42043227,2024-05-19,42043227,0.02140785546197774
42043227,42242100060591,42242100061,768567118.952,45.9866888,129.5918266,112.65547,0.09266,223.923127,7.978607,0,0,0,0.02219657565,202.0,1,1,0,-28109.39844,0.02205,185.29699159,SWOT_L2_HR_RiverSP_Node_015_032_AS_20240509T104856_20240509T105548_PGD0_01.zip,12,changjiangtun,42043227,2024-05-09,42043227,0.03563100920790553
42043227,42242100060591,42242100061,801236591.156,45.98664362,129.5917938,114.70884,0.09323,294.884557,14.04693,2,1,0,0.0,202.0,1,1,0,11529.76562,0.02434,185.29699159,SWOT_L2_HR_RiverSP_Node_033_103_AS_20250522T134019_20250522T134621_PID0_01.zip,12,changjiangtun,42043227,2025-05-22,42043227,0.04763535311209939
42043227,42242100060591,42242100061,802818509.456,45.98672829,129.5920171,115.22699,0.10015,251.256583,8.512089,0,0,0,0.00969713545,202.0,1,1,0,-28656.82422,0.04393,185.29699159,SWOT_L2_HR_RiverSP_Node_034_032_AS_20250609T210527_20250609T211219_PID0_01.zip,12,changjiangtun,42043227,2025-06-09,42043227,0.033878073554793185
42043227,42242100060591,42242100061,800071230.764,45.98672916,129.5920136,114.14246,0.12907,228.423802,4.723144,8200,1,0,0.0382116729,202.0,1,1,0,64023.22656,0.09252,185.29699159,SWOT_L2_HR_RiverSP_Node_032_310_AS_20250509T015722_20250509T020417_PID0_01.zip,12,changjiangtun,42043227,2025-05-09,42043227,0.02067710964726872
42043227,42242100060591,42242100061,803676641.062,45.98657724,129.5916683,113.03093,0.19807,190.217391,3.855164,8197,1,0,0.22943709816,202.0,1,1,0,63996.19141,0.17644,185.29699159,SWOT_L2_HR_RiverSP_Node_034_310_AS_20250619T192732_20250619T193427_PID0_01.zip,12,changjiangtun,42043227,2025-06-19,42043227,0.02026714791814172
42043227,42242100060591,42242100061,801873937.955,45.98674351,129.5920184,114.06977,0.11928,232.312916,4.76501,8192,1,0,0.03794728112,202.0,1,1,0,63387.16406,0.07828,185.29699159,SWOT_L2_HR_RiverSP_Node_033_310_AS_20250529T224229_20250529T224924_PID0_01.zip,12,changjiangtun,42043227,2025-05-29,42043227,0.020511171234233055
42043227,42242100060591,42242100061,804621215.155,45.98673601,129.5920456,114.0549,0.09422,257.809865,9.039406,8,1,0,0.00945551387,202.0,1,1,0,-28698.73242,0.02788,185.29699159,SWOT_L2_HR_RiverSP_Node_035_032_AS_20250630T175033_20250630T175724_PID0_01.zip,12,changjiangtun,42043227,2025-06-30,42043227,0.035062296782165416
42043227,42242100060591,42242100061,804842002.113,45.98637158,129.591449,113.6642,0.10226,271.610349,16.456496,6,1,0,0.0,202.0,1,1,0,11645.12109,0.04855,185.29699159,SWOT_L2_HR_RiverSP_Node_035_103_AS_20250703T071030_20250703T071632_PID0_01.zip,12,changjiangtun,42043227,2025-07-03,42043227,0.06058861917665737
42043227,42242100060591,42242100061,805479348.677,45.98670664,129.5919871,114.13092,0.12242,232.944686,4.444862,8192,1,0,0.04727052786,202.0,1,1,0,63420.83984,0.08298,185.29699159,SWOT_L2_HR_RiverSP_Node_035_310_AS_20250710T161240_20250710T161935_PID0_02.zip,12,changjiangtun,42043227,2025-07-10,42043227,0.019081190802523823
42043227,42242100060591,42242100061,806423920.68,45.98671565,129.5918915,113.0033,0.09715,230.402802,8.416914,8388616,3,0,0.0,202.0,1,1,0,-28629.34375,0.03657,185.29699159,SWOT_L2_HR_RiverSP_Node_036_032_AS_20250721T143538_20250721T144230_PID0_01.zip,12,changjiangtun,42043227,2025-07-21,42043227,0.03653130051777756
42045560,42243100090651,42243100091,750540068.162,45.9649258,128.7525042,101.51178,0.09108,1078.795469,10.752717,8,1,0,0.11211882285,799.0,2,2,0,34834.58984,0.014,201.96998018,SWOT_L2_HR_RiverSP_Node_005_032_AS_20231013T191808_20231013T192500_PGD0_01.zip,19,tonghe,42045560,2023-10-13,42045560,0.009967336078976432
42045560,42243100090651,42243100091,750760854.308,45.96548485,128.7521466,101.41821,0.09333,1113.317696,9.903753,8,1,0,0.01126014115,799.0,2,2,0,-51030.38672,0.0247,201.96998018,SWOT_L2_HR_RiverSP_Node_005_103_AS_20231016T083805_20231016T084407_PGD0_01.zip,19,tonghe,42045560,2023-10-16,42045560,0.008895711471741485
42045560,42243100090651,42243100091,749902720.265,45.96349904,128.7534697,101.50361,0.09158,1097.259395,8.302375,12,1,0,0.38211247535,799.0,2,2,0,40722.35938,0.01696,201.96998018,SWOT_L2_HR_RiverSP_Node_004_409_AS_20231006T101610_20231006T102149_PGD0_01.zip,19,tonghe,42045560,2023-10-06,42045560,0.007566465174809462
42045560,42243100090651,42243100091,744273821.907,45.96595807,128.7518241,103.82363,0.09425,1163.740412,10.624873,12,1,0,0.14269052947,799.0,2,2,0,-57382.91406,0.02798,201.96998018,SWOT_L2_HR_RiverSP_Node_001_338_AS_20230802T064038_20230802T064743_PGD0_01.zip,19,tonghe,42045560,2023-08-02,42045560,0.009129933867072752
42045560,42243100090651,42243100091,751484639.911,45.96629561,128.7516452,100.76991,0.09678,1064.486575,6.432017,13,1,0,0.45242527527,799.0,2,2,0,-57571.42969,0.03559,201.96998018,SWOT_L2_HR_RiverSP_Node_005_338_AS_20231024T174056_20231024T174801_PGD0_01.zip,19,tonghe,42045560,2023-10-24,42045560,0.0060423655413409045
42045560,42243100090651,42243100091,751705425.637,45.96579989,128.7520015,100.94998,0.09164,1108.469132,10.404942,0,0,0,0.08755278963,799.0,2,2,0,41352.04688,0.01725,201.96998018,SWOT_L2_HR_RiverSP_Node_005_409_AS_20231027T070116_20231027T070655_PGD0_01.zip,19,tonghe,42045560,2023-10-27,42045560,0.009386767479240912
42045560,42243100090651,42243100091,752342773.543,45.96535594,128.7515301,100.68298,0.09365,1058.582289,5.460454,10,1,0,0.74657126919,799.0,2,2,0,34615.84375,0.0259,201.96998018,SWOT_L2_HR_RiverSP_Node_006_032_AS_20231103T160313_20231103T161005_PGD0_01.zip,19,tonghe,42045560,2023-11-03,42045560,0.0051582706953828515
42045560,42243100090651,42243100091,744494608.193,45.96503514,128.7524324,103.81204,0.09224,1266.000239,11.389858,8,1,0,0.00243095168,799.0,2,2,0,41842.95312,0.02021,201.96998018,SWOT_L2_HR_RiverSP_Node_001_409_AS_20230804T200058_20230804T200637_PGD0_01.zip,19,tonghe,42045560,2023-08-04,42045560,0.00899672657960691
42045560,42243100090651,42243100091,757113542.108,45.96743118,128.7506766,99.97937,0.0991,1038.992629,17.896449,8388620,3,2,0.56631821634,799.0,2,2,1,41425.49219,0.04147,201.96998018,SWOT_L2_HR_RiverSP_Node_008_409_AS_20231228T211632_20231228T212211_PGD0_01.zip,19,tonghe,42045560,2023-12-28,42045560,0.017224808435094295
42045560,42243100090651,42243100091,753287345.033,45.96467279,128.7533248,100.31425,0.17798,1048.895869,5.698826,13,1,1,0.92327257333,799.0,2,2,0,-57382.94531,0.15355,201.96998018,SWOT_L2_HR_RiverSP_Node_006_338_AS_20231114T142601_20231114T143306_PGD0_01.zip,19,tonghe,42045560,2023-11-14,42045560,0.0054331665977797846
42045560,42243100090651,42243100091,752563559.725,45.96658207,128.7514143,100.43678,0.10003,1048.65422,8.818985,3,1,0,0.3091421338,799.0,2,2,0,-50517.17188,0.04367,201.96998018,SWOT_L2_HR_RiverSP_Node_006_103_AS_20231106T052310_20231106T052913_PGD0_01.zip,19,tonghe,42045560,2023-11-06,42045560,0.008409812149518647
42045560,42243100090651,42243100091,754145478.794,45.96738869,128.7507717,100.30918,0.09364,1003.278226,11.257567,12,1,1,0.50710699069,799.0,2,2,0,34840.59375,0.02586,201.96998018,SWOT_L2_HR_RiverSP_Node_007_032_AS_20231124T124819_20231124T125510_PGD0_01.zip,19,tonghe,42045560,2023-11-24,42045560,0.011220782738286996
42045560,42243100090651,42243100091,754366265.093,45.96683817,128.7518991,100.57674,0.15833,1004.568305,8.939658,7,1,1,0.88332370676,799.0,2,2,0,-50538.98438,0.13026,201.96998018,SWOT_L2_HR_RiverSP_Node_007_103_AS_20231127T020816_20231127T021418_PGD0_01.zip,19,tonghe,42045560,2023-11-27,42045560,0.008899004632641679
42045560,42243100090651,42243100091,756168968.394,45.96709176,128.7509404,100.44114,0.10868,1040.893473,19.537968,10,1,2,0.51687622202,799.0,2,2,0,-51398.69531,0.06092,201.96998018,SWOT_L2_HR_RiverSP_Node_008_103_AS_20231217T225319_20231217T225921_PGD0_01.zip,19,tonghe,42045560,2023-12-17,42045560,0.018770381894785883
42045560,42243100090651,42243100091,755310836.313,45.96618278,128.7516524,100.98355,0.09432,1044.539224,15.306804,10,1,2,0.16070802615,799.0,2,2,0,41330.57031,0.02821,201.96998018,SWOT_L2_HR_RiverSP_Node_007_409_AS_20231208T003126_20231208T003705_PGD0_01.zip,19,tonghe,42045560,2023-12-08,42045560,0.014654120829836829
42045560,42243100090651,42243100091,758695460.83,45.96730316,128.7508788,99.97968,0.11358,1071.795192,16.338937,524296,2,2,0.56709101819,799.0,2,2,2,-57288.81641,0.06928,201.96998018,SWOT_L2_HR_RiverSP_Node_009_338_AS_20240116T044117_20240116T044822_PGD0_01.zip,19,tonghe,42045560,2024-01-16,42045560,0.015244458196823112
42045560,42243100090651,42243100091,757971674.814,45.96699122,128.7509889,99.77751,0.10983,1018.220445,18.581599,10,1,2,0.50864808938,799.0,2,2,0,-50926.39453,0.06295,201.96998018,SWOT_L2_HR_RiverSP_Node_009_103_AS_20240107T193825_20240107T194428_PGD0_01.zip,19,tonghe,42045560,2024-01-07,42045560,0.018249092415346266
42045560,42243100090651,42243100091,757750889.016,45.96566147,128.7521593,100.47438,0.09454,1025.636217,24.446666,10,1,2,0.04838795883,799.0,2,2,0,34740.18359,0.02896,201.96998018,SWOT_L2_HR_RiverSP_Node_009_032_AS_20240105T061829_20240105T062520_PGD0_01.zip,19,tonghe,42045560,2024-01-05,42045560,0.02383561110147498
42045560,42243100090651,42243100091,765182493.134,45.9643255,128.7519172,102.07589,0.1692,1064.62222,4.235693,7,1,1,0.94008223084,799.0,2,2,0,-50543.76562,0.14328,201.96998018,SWOT_L2_HR_RiverSP_Node_013_103_AS_20240331T063834_20240331T064446_PGD0_01.zip,19,tonghe,42045560,2024-03-31,42045560,0.003978587822448418
42045560,42243100090651,42243100091,758916247.16,45.96732457,128.7508369,100.27819,0.09829,1014.367735,17.7621,12,1,2,0.52339818101,799.0,2,2,0,41481.94141,0.03951,201.96998018,SWOT_L2_HR_RiverSP_Node_009_409_AS_20240118T180137_20240118T180716_PGD0_01.zip,19,tonghe,42045560,2024-01-18,42045560,0.017510513581152104
42045560,42243100090651,42243100091,759553594.86,45.96621923,128.7518908,100.53437,0.09504,1057.943814,27.833999,8388618,3,2,0.17650980977,799.0,2,2,0,34922.59766,0.03055,201.96998018,SWOT_L2_HR_RiverSP_Node_010_032_AS_20240126T030335_20240126T031026_PGD0_01.zip,19,tonghe,42045560,2024-01-26,42045560,0.02630952478918696
42045560,42243100090651,42243100091,766764413.089,45.96565984,128.7520504,100.67925,0.09196,1114.450892,11.403005,15,1,0,0.05100657411,799.0,2,2,0,34875.08594,0.0189,201.96998018,SWOT_L2_HR_RiverSP_Node_014_032_AS_20240418T140403_20240418T141054_PGD0_01.zip,19,tonghe,42045560,2024-04-18,42045560,0.010231949278210098
42045560,42243100090651,42243100091,766127065.341,45.96538274,128.7521945,101.27074,0.09125,1125.588097,10.767615,8,1,1,0.00409448228,799.0,2,2,0,41923.53516,0.01503,201.96998018,SWOT_L2_HR_RiverSP_Node_013_409_AS_20240411T050153_20240411T050734_PGD0_01.zip,19,tonghe,42045560,2024-04-11,42045560,0.009566212568077645
42045560,42243100090651,42243100091,760718951.852,45.96721633,128.7508997,100.12636,0.0979,994.136624,18.803591,12,1,2,0.46258748595,799.0,2,2,0,41220.92969,0.03852,201.96998018,SWOT_L2_HR_RiverSP_Node_010_409_AS_20240208T144642_20240208T145221_PGD0_01.zip,19,tonghe,42045560,2024-02-08,42045560,0.018914493788934186
42045560,42243100090651,42243100091,767708983.637,45.96682474,128.7512258,100.36187,0.09402,1073.565364,7.143801,12,1,0,0.40404127695,799.0,2,2,0,-56911.46875,0.0272,201.96998018,SWOT_L2_HR_RiverSP_Node_014_338_AS_20240429T122659_20240429T123351_PGD0_01.zip,19,tonghe,42045560,2024-04-29,42045560,0.006654276711557545
42045560,42243100090651,42243100091,769732473.945,45.9668357,128.7511663,100.42035,0.09233,1088.599737,9.317984,12,1,0,0.33952553467,799.0,2,2,0,41083.65234,0.02063,201.96998018,SWOT_L2_HR_RiverSP_Node_015_409_AS_20240522T223204_20240522T223743_PGD0_01.zip,19,tonghe,42045560,2024-05-22,42045560,0.008559605227977378
42045560,42243100090651,42243100091,768787903.113,45.96647538,128.7515738,99.79921,0.09533,1063.901124,9.539421,14,1,0,0.28325295279,799.0,2,2,0,-50869.15234,0.03142,201.96998018,SWOT_L2_HR_RiverSP_Node_015_103_AS_20240512T000854_20240512T001456_PGD0_01.zip,19,tonghe,42045560,2024-05-12,42045560,0.008966454480407149
42045560,42243100090651,42243100091,769511688.366,45.9652446,128.7525604,100.40401,0.10167,1029.515163,3.967927,7,1,0,0.79507574697,799.0,2,2,0,-57097.84766,0.04729,201.96998018,SWOT_L2_HR_RiverSP_Node_015_338_AS_20240520T091144_20240520T091850_PGD0_01.zip,19,tonghe,42045560,2024-05-20,42045560,0.003854170528618042
42045560,42243100090651,42243100091,768567116.636,45.96578518,128.7524186,99.77302,0.09909,1063.618383,5.672202,786433,2,0,0.73250253169,799.0,2,2,0,35326.92969,0.04146,201.96998018,SWOT_L2_HR_RiverSP_Node_015_032_AS_20240509T104856_20240509T105548_PGD0_01.zip,19,tonghe,42045560,2024-05-09,42045560,0.005332929639671338
42045560,42243100090651,42243100091,800157667.302,45.96701664,128.7510208,100.57216,0.09859,1083.634121,8.13628,5,1,0,0.4097716351,799.0,2,2,0,-56927.28906,0.04025,201.96998018,SWOT_L2_HR_RiverSP_Node_032_338_AS_20250510T015803_20250510T020509_PID0_01.zip,19,tonghe,42045560,2025-05-10,42045560,0.00750832761937366
42045560,42243100090651,42243100091,803763078.653,45.96902072,128.749963,101.00841,0.3351,1051.833197,1.092235,8912899,3,0,0.98498966845,799.0,2,2,2,-57338.17969,0.32278,201.96998018,SWOT_L2_HR_RiverSP_Node_034_338_AS_20250620T192815_20250620T193520_PID0_01.zip,19,tonghe,42045560,2025-06-20,42045560,0.0010384108460497659
42045560,42243100090651,42243100091,802181160.48,45.96352229,128.7533872,101.23738,0.09498,1089.688125,7.306476,13,1,0,0.59055282971,799.0,2,2,0,41446.71094,0.03036,201.96998018,SWOT_L2_HR_RiverSP_Node_033_409_AS_20250602T120330_20250602T120909_PID0_01.zip,19,tonghe,42045560,2025-06-02,42045560,0.006705107482014637
42045560,42243100090651,42243100091,800378453.681,45.96269212,128.7538896,101.00541,0.09613,1103.201597,6.702138,15,1,0,0.61788430302,799.0,2,2,0,41314.09375,0.03377,201.96998018,SWOT_L2_HR_RiverSP_Node_032_409_AS_20250512T151824_20250512T152403_PID0_01.zip,19,tonghe,42045560,2025-05-12,42045560,0.006075170683423149
42045560,42243100090651,42243100091,801960374.595,45.96642383,128.7514998,100.94381,0.09424,1049.632189,8.429328,13,1,0,0.21153882091,799.0,2,2,0,-57609.03125,0.02794,201.96998018,SWOT_L2_HR_RiverSP_Node_033_338_AS_20250530T224310_20250530T225016_PID0_01.zip,19,tonghe,42045560,2025-05-30,42045560,0.008030744567800218
42045560,42243100090651,42243100091,803039292.906,45.96666204,128.7515704,101.39156,0.09917,1051.850107,5.971695,7,1,0,0.68958102801,799.0,2,2,0,-51121.28125,0.04166,201.96998018,SWOT_L2_HR_RiverSP_Node_034_103_AS_20250612T102523_20250612T103126_PID0_01.zip,19,tonghe,42045560,2025-06-12,42045560,0.005677325086776837
42045560,42243100090651,42243100091,802818507.145,45.96581832,128.7519034,101.07216,0.09552,1155.800271,15.83114,10,1,0,0.11132367746,799.0,2,2,0,34795.35156,0.03201,201.96998018,SWOT_L2_HR_RiverSP_Node_034_032_AS_20250609T210527_20250609T211219_PID0_01.zip,19,tonghe,42045560,2025-06-09,42045560,0.013697124319154964
42045560,42243100090651,42243100091,801015802.023,45.96561493,128.7520017,101.38014,0.09204,1091.831348,10.375237,786441,2,0,0.01176269953,799.0,2,2,0,34899.24219,0.01926,201.96998018,SWOT_L2_HR_RiverSP_Node_033_032_AS_20250520T002022_20250520T002713_PID0_01.zip,19,tonghe,42045560,2025-05-20,42045560,0.009502600396119054
42045560,42243100090651,42243100091,803983865.017,45.96721899,128.7507846,102.14603,0.09243,1066.157281,7.846237,4,1,0,0.55072369671,799.0,2,2,0,41219.41406,0.02106,201.96998018,SWOT_L2_HR_RiverSP_Node_034_409_AS_20250623T084835_20250623T085414_PID0_01.zip,19,tonghe,42045560,2025-06-23,42045560,0.007359361643753573
42045560,42243100090651,42243100091,804621212.846,45.96190915,128.754497,101.62637,0.09651,1136.660509,11.668586,262153,2,0,0.0,799.0,2,2,0,34752.00781,0.03486,201.96998018,SWOT_L2_HR_RiverSP_Node_035_032_AS_20250630T175033_20250630T175724_PID0_01.zip,19,tonghe,42045560,2025-06-30,42045560,0.010265673794073898
42045560,42243100090651,42243100091,804841999.13,45.96545841,128.7521299,102.10027,0.0926,1115.254952,9.923521,10,1,0,0.0,799.0,2,2,0,-50647.78906,0.0218,201.96998018,SWOT_L2_HR_RiverSP_Node_035_103_AS_20250703T071030_20250703T071632_PID0_01.zip,19,tonghe,42045560,2025-07-03,42045560,0.008897984252124621
42045560,42243100090651,42243100091,805565785.355,45.96473216,128.7526303,102.30228,0.09844,1081.806981,8.698031,13,1,0,0.31769675781,799.0,2,2,0,-57564.79297,0.03987,201.96998018,SWOT_L2_HR_RiverSP_Node_035_338_AS_20250711T161321_20250711T162027_PID0_01.zip,19,tonghe,42045560,2025-07-11,42045560,0.008040279969315525
42045560,42243100090651,42243100091,805786571.485,45.96528039,128.752278,102.10508,0.09102,1115.254431,10.543963,8,1,0,0.0096622305,799.0,2,2,0,41792.54297,0.01357,201.96998018,SWOT_L2_HR_RiverSP_Node_035_409_AS_20250714T053341_20250714T053920_PID0_01.zip,19,tonghe,42045560,2025-07-14,42045560,0.00945431168611963
42045560,42243100090651,42243100091,806423918.371,45.96566457,128.7520072,101.27116,0.09123,1097.272016,11.655286,8,1,0,0.06359314688,799.0,2,2,0,34817.82031,0.01493,201.96998018,SWOT_L2_HR_RiverSP_Node_036_032_AS_20250721T143538_20250721T144230_PID0_01.zip,19,tonghe,42045560,2025-07-21,42045560,0.0106220570925414
42045560,42243100090651,42243100091,806644704.38,45.96614662,128.7517396,100.88509,0.09331,1111.931654,8.721399,10,1,0,0.20490331517,799.0,2,2,0,-50621.84766,0.02462,201.96998018,SWOT_L2_HR_RiverSP_Node_036_103_AS_20250724T035535_20250724T040137_PID0_01.zip,19,tonghe,42045560,2025-07-24,42045560,0.007843466789191704
42045708,42243200030031,42243200031,750540070.732,45.8057085,128.7214467,109.88056,0.09632,161.356188,5.598713,8,1,0,0.04578927277,241.5,1,1,0,41894.80078,0.0343,208.83850155,SWOT_L2_HR_RiverSP_Node_005_032_AS_20231013T191808_20231013T192500_PGD0_01.zip,13,lianhua,42045708,2023-10-13,42045708,0.0346978511911796
42045708,42243200030031,42243200031,750760851.533,45.8056132,128.7215628,109.98306,0.1004,148.454512,5.031101,4,1,0,0.03416598551,241.5,1,1,0,-48821.33594,0.04451,208.83850155,SWOT_L2_HR_RiverSP_Node_005_103_AS_20231016T083805_20231016T084407_PGD0_01.zip,13,lianhua,42045708,2023-10-16,42045708,0.03388984903335238
42045708,42243200030031,42243200031,748100016.365,45.80567994,128.7212616,110.20716,0.09521,169.668566,6.242465,8,1,0,0.0,241.5,1,1,0,44070.33984,0.03107,208.83850155,SWOT_L2_HR_RiverSP_Node_003_409_AS_20230915T133109_20230915T133648_PGD0_01.zip,13,lianhua,42045708,2023-09-15,42045708,0.03679211268868743
42045708,42243200030031,42243200031,749902717.495,45.80565125,128.7212187,109.98332,0.09827,156.101335,5.360021,0,0,0,0.02749589324,241.5,1,1,0,43154.92188,0.03945,208.83850155,SWOT_L2_HR_RiverSP_Node_004_409_AS_20231006T101610_20231006T102149_PGD0_01.zip,13,lianhua,42045708,2023-10-06,42045708,0.03433680435852774
42045708,42243200030031,42243200031,751484642.496,45.8056993,128.7213887,109.97771,0.1191,103.60875,3.70447,0,0,0,0.16449021133,241.5,1,1,0,-50776.67188,0.07801,208.83850155,SWOT_L2_HR_RiverSP_Node_005_338_AS_20231024T174056_20231024T174801_PGD0_01.zip,13,lianhua,42045708,2023-10-24,42045708,0.03575441263406807
42045708,42243200030031,42243200031,751705422.863,45.80553925,128.7216339,109.88573,0.09767,148.509739,5.637861,12,1,0,0.03800093853,241.5,1,1,0,43835.82031,0.03794,208.83850155,SWOT_L2_HR_RiverSP_Node_005_409_AS_20231027T070116_20231027T070655_PGD0_01.zip,13,lianhua,42045708,2023-10-27,42045708,0.037962904237546335
42045708,42243200030031,42243200031,752342776.119,45.80572621,128.7213272,109.79396,0.09598,109.723578,4.719319,0,0,0,0.06768335396,241.5,1,1,0,41671.58594,0.03334,208.83850155,SWOT_L2_HR_RiverSP_Node_006_032_AS_20231103T160313_20231103T161005_PGD0_01.zip,13,lianhua,42045708,2023-11-03,42045708,0.043010983473397116
42045708,42243200030031,42243200031,753287347.626,45.80521517,128.721841,109.96532,0.13747,82.035884,3.023208,4,1,1,0.5512043542,241.5,1,1,0,-50609.83203,0.10391,208.83850155,SWOT_L2_HR_RiverSP_Node_006_338_AS_20231114T142601_20231114T143306_PGD0_01.zip,13,lianhua,42045708,2023-11-14,42045708,0.03685226333393323
42045708,42243200030031,42243200031,752563556.946,45.80559633,128.721133,109.6039,0.13339,111.20577,3.097322,4,1,0,0.58744872879,241.5,1,1,0,-48302.03125,0.09845,208.83850155,SWOT_L2_HR_RiverSP_Node_006_103_AS_20231106T052310_20231106T052913_PGD0_01.zip,13,lianhua,42045708,2023-11-06,42045708,0.02785216990089633
42045708,42243200030031,42243200031,754366262.322,45.80578383,128.7209894,110.06711,0.37718,42.899299,1.120997,2052,1,1,0.92429767679,241.5,1,1,0,-48325.58203,0.36629,208.83850155,SWOT_L2_HR_RiverSP_Node_007_103_AS_20231127T020816_20231127T021418_PGD0_01.zip,13,lianhua,42045708,2023-11-27,42045708,0.026130893187788454
42045708,42243200030031,42243200031,765182490.35,45.80534509,128.722019,110.86417,0.09536,299.543081,7.176475,0,0,1,0.01284878684,241.5,1,1,0,-48293.0625,0.03151,208.83850155,SWOT_L2_HR_RiverSP_Node_013_103_AS_20240331T063834_20240331T064446_PGD0_01.zip,13,lianhua,42045708,2024-03-31,42045708,0.02395807299585064
42045708,42243200030031,42243200031,766764415.666,45.80556606,128.7215949,110.74858,0.0948,240.209071,7.009064,15,1,0,0.0,241.5,1,1,0,41913.21875,0.02978,208.83850155,SWOT_L2_HR_RiverSP_Node_014_032_AS_20240418T140403_20240418T141054_PGD0_01.zip,13,lianhua,42045708,2024-04-18,42045708,0.02917901464262355
42045708,42243200030031,42243200031,766127062.567,45.80556176,128.721564,110.68103,0.09582,222.564408,6.129552,0,0,1,0.00623159913,241.5,1,1,0,44405.36719,0.03289,208.83850155,SWOT_L2_HR_RiverSP_Node_013_409_AS_20240411T050153_20240411T050734_PGD0_01.zip,13,lianhua,42045708,2024-04-11,42045708,0.027540576029568935
