ID,glow_lat,glow_lon,stationid,gage_lat,gage_lon,distance,COMID,COMID-mean
R73014288XS1546352,33.21083333395585,-87.58777646176856,USGS_02465000,33.209284999999994,-87.590007,10500791.138469338,73014288,174.7544513998262
R73014288XS1546353,33.21083333397826,-87.58613120445293,USGS_02465000,33.209284999999994,-87.590007,10500791.138469338,73014288,174.7544513998262
R73014288XS1546354,33.210833333996966,-87.58448595027772,USGS_02465000,33.209284999999994,-87.590007,10500791.138469338,73014288,174.7544513998262
R73014292XS1546437,33.254166667050605,-87.44319729389294,USGS_02462951,33.253173,-87.44917,10488038.770511413,73014292,396.70435077309
R73014292XS1546438,33.25455869884912,-87.44127463742443,USGS_02462951,33.253173,-87.44917,10488038.770511413,73014292,396.70435077309
R73014296XS1546585,33.461322705150245,-87.35333333347745,USGS_02462500,33.458446,-87.354168,10489217.515919173,73014296,360.03393028692585
R73014296XS1546586,33.46278090526422,-87.35221909739259,USGS_02462500,33.458446,-87.354168,10489217.515919173,73014296,360.03393028692585
R73014296XS1546587,33.464158758962824,-87.35084124114896,USGS_02462500,33.458446,-87.354168,10489217.515919173,73014296,360.03393028692585
R73014311XS1546949,33.291578276315725,-86.3634217248247,USGS_02407000,33.291779,-86.363867,10378432.390097234,73014311,179.13359150484135
R73014334XS1547352,33.205008245211324,-88.28915842156917,USGS_02444160,33.210679,-88.28864499999996,10573361.570229186,73014334,202.21493942711447
R73014334XS1547353,33.20655515968256,-88.28833333339082,USGS_02444160,33.210679,-88.28864499999996,10573361.570229186,73014334,202.21493942711447
R73014334XS1547354,33.20835488953338,-88.28833333334583,USGS_02444160,33.210679,-88.28864499999996,10573361.570229186,73014334,202.21493942711447
R73014351XS1547596,33.47412121171868,-88.44500000002472,GRDC_4149411,33.4813,-88.4479,10602722.979124075,73014351,90.53061085987237
R73014351XS1547597,33.474531377896625,-88.44536470875691,GRDC_4149411,33.4813,-88.4479,10602722.979124075,73014351,90.53061085987237
R73014351XS1547598,33.47493092687998,-88.44576425944942,GRDC_4149411,33.4813,-88.4479,10602722.979124075,73014351,90.53061085987237
R73014351XS1547599,33.47533047814985,-88.44616380907846,GRDC_4149411,33.4813,-88.4479,10602722.979124075,73014351,90.53061085987237
R73014351XS1547600,33.47573002910536,-88.44656336134739,GRDC_4149411,33.4813,-88.4479,10602722.979124075,73014351,90.53061085987237
R73014351XS1547601,33.476219853284384,-88.4466666667859,GRDC_4149411,33.4813,-88.4479,10602722.979124075,73014351,90.53061085987237
R73014351XS1547602,33.47674115690952,-88.4466666667057,GRDC_4149411,33.4813,-88.4479,10602722.979124075,73014351,90.53061085987237
R73014351XS1547603,33.477262460504676,-88.44666666676437,GRDC_4149411,33.4813,-88.4479,10602722.979124075,73014351,90.53061085987237
R73014351XS1547604,33.477717493101544,-88.44688415782984,GRDC_4149411,33.4813,-88.4479,10602722.979124075,73014351,90.53061085987237
R73014432XS1547816,33.37211616551601,-81.93794949661486,USGS_02197000,33.373752,-81.94289300000001,9927943.880279519,73014432,146.19944921767737
R73014432XS1547817,33.37117319083735,-81.93617318866542,USGS_02197000,33.373752,-81.94289300000001,9927943.880279519,73014432,146.19944921767737
R73015418XS1554018,32.520072024381136,-87.87507202362177,USGS_02467000,32.519581,-87.878348,10496946.352059303,73015418,164.71885170779115
R73015418XS1554019,32.51923807346476,-87.87340473937797,USGS_02467000,32.519581,-87.878348,10496946.352059303,73015418,164.71885170779115
R73015418XS1554020,32.518942824769375,-87.87144282288016,USGS_02467000,32.519581,-87.878348,10496946.352059303,73015418,164.71885170779115
R73015426XS1554422,32.78119543124889,-87.83797123825973,USGS_02466030,32.777908000000004,-87.84056899999999,10505970.788855365,73015426,144.79664418145208
R73015426XS1554423,32.78250000031441,-87.83655869595509,USGS_02466030,32.777908000000004,-87.84056899999999,10505970.788855365,73015426,144.79664418145208
R73015426XS1554424,32.78368620030998,-87.83583333346608,USGS_02466030,32.777908000000004,-87.84056899999999,10505970.788855365,73015426,144.79664418145208
R73015485XS1555357,32.84965905828068,-88.15583333345664,USGS_02447025,32.848186,-88.156136,10542339.754251178,73015485,157.06851681588412
R73015485XS1555358,32.85131115050427,-88.15535551898222,USGS_02447025,32.848186,-88.156136,10542339.754251178,73015485,157.06851681588412
R73015486XS1555423,32.87897309318558,-85.18000000014688,USGS_02339500,32.886239,-85.182164,10236141.551356811,73015486,105.4486672345473
R73015486XS1555424,32.88050829904286,-85.1791666668626,USGS_02339500,32.886239,-85.182164,10236141.551356811,73015486,105.4486672345473
R73015486XS1555425,32.88230053462771,-85.17916666681661,USGS_02339500,32.886239,-85.182164,10236141.551356811,73015486,105.4486672345473
R73016469XS1564579,32.41166666733821,-86.40200605869252,USGS_02420000,32.411526,-86.40830600000004,10339311.27586098,73016469,240.0171639573624
R73016469XS1564580,32.411738355026735,-86.39992831256212,USGS_02420000,32.411526,-86.40830600000004,10339311.27586098,73016469,240.0171639573624
R73016498XS1565150,32.45587181693648,-84.99583333337044,USGS_02341500,32.462643,-84.99771,10196196.15581341,73016498,93.38120549653544
R73016498XS1565151,32.45766349269463,-84.99583333346631,USGS_02341500,32.462643,-84.99771,10196196.15581341,73016498,93.38120549653544
R73017445XS1571278,31.76025123728791,-88.12224876506443,USGS_02469761,31.758491000000003,-88.129176,10487523.126628278,73017445,208.88003636890411
R73017445XS1571279,31.759424287299986,-88.12390904841884,USGS_02469761,31.758491000000003,-88.129176,10487523.126628278,73017445,208.88003636890411
R73017445XS1571280,31.759166666801004,-88.12587643423173,USGS_02469761,31.758491000000003,-88.129176,10487523.126628278,73017445,208.88003636890411
R73017455XS1571633,31.603382104659275,-87.54921543748337,GRDC_4149401,31.6104,-87.5521,10420568.556313185,73017455,190.70671815066194
R73017455XS1571634,31.604932526414444,-87.55000000004273,GRDC_4149401,31.6104,-87.5521,10420568.556313185,73017455,190.70671815066194
R73017467XS1572235,31.65166666731192,-81.82303255908873,USGS_02226000,31.654659,-81.827892,9829391.039484376,73017467,113.36664351715307
R73017467XS1572236,31.65231852522943,-81.82481852380666,USGS_02226000,31.654659,-81.827892,9829391.039484376,73017467,113.36664351715307
R73017467XS1572237,31.653707603286414,-81.82620760121992,USGS_02226000,31.654659,-81.827892,9829391.039484376,73017467,113.36664351715307
R73017477XS1572650,31.9388357991185,-82.34633579707551,USGS_02225000,31.939083000000004,-82.35346,9897309.976000601,73017477,109.46893352471068
R73017477XS1572651,31.9391666669286,-82.34824642139534,USGS_02225000,31.939083000000004,-82.35346,9897309.976000601,73017477,109.46893352471068
R73017479XS1572787,31.955833334010048,-82.51367305415859,USGS_02224940,31.95797,-82.51708,9915424.547123197,73017479,116.10269482258552
R73017479XS1572788,31.956982287833096,-82.51531561915087,USGS_02224940,31.95797,-82.51708,9915424.547123197,73017479,116.10269482258552
R73018470XS1577655,31.253983168563305,-85.1075000001428,USGS_02343801,31.259344,-85.110208,10150491.565710148,73018470,101.22055907126895
R73018470XS1577656,31.2555099233499,-85.10833333353082,USGS_02343801,31.259344,-85.110208,10150491.565710148,73018470,101.22055907126895
R73018470XS1577657,31.25694734325722,-85.10944734130919,USGS_02343801,31.259344,-85.110208,10150491.565710148,73018470,101.22055907126895
R73018509XS1577898,31.096169560879403,-88.80450289197962,USGS_02475000,31.102778000000004,-88.80833299999998,10528562.433866583,73018509,61.801041493055685
R73018509XS1577899,31.097736416159428,-88.8052364142738,USGS_02475000,31.102778000000004,-88.80833299999998,10528562.433866583,73018509,61.801041493055685
R73018509XS1577900,31.09930327691055,-88.80596994230541,USGS_02475000,31.102778000000004,-88.80833299999998,10528562.433866583,73018509,61.801041493055685
R73018519XS1578286,31.223962428593964,-89.04812909352808,USGS_02474560,31.221667,-89.05305600000001,10559744.229645077,73018519,44.07035333111814
R73018519XS1578287,31.223547790152264,-89.04978554524718,USGS_02474560,31.221667,-89.05305600000001,10559744.229645077,73018519,44.07035333111814
R73018519XS1578288,31.222724679570987,-89.05144198922436,USGS_02474560,31.221667,-89.05305600000001,10559744.229645077,73018519,44.07035333111814
R73019408XS1583322,30.97387840301104,-88.7252882660971,USGS_02479000,30.978056,-88.72694399999996,10514895.148055656,73019408,94.9874865869068
R73019408XS1583323,30.97566186580148,-88.72566186429421,USGS_02479000,30.978056,-88.72694399999996,10514895.148055656,73019408,94.9874865869068
R73019436XS1583339,30.909341460567077,-84.58000000014712,USGS_02356000,30.911577,-84.579914,10079726.220220136,73019436,121.31786292097154
R73019436XS1583340,30.9110593496104,-84.5802260145941,USGS_02356000,30.911577,-84.579914,10079726.220220136,73019436,121.31786292097154
R73020261XS1587259,30.13166666725374,-85.14139705661289,USGS_02358754,30.134089000000003,-85.144082,10102784.33185413,73020261,109.27888420003734
R73020261XS1587260,30.131666667099633,-85.13933529308143,USGS_02358754,30.134089000000003,-85.144082,10102784.33185413,73020261,109.27888420003734
R73020268XS1587572,30.42766481134187,-85.02566852379368,USGS_02358700,30.425196000000003,-85.031306,10104006.268030085,73020268,175.8575111186048
R73020268XS1587573,30.42901889397514,-85.02431444101539,USGS_02358700,30.425196000000003,-85.031306,10104006.268030085,73020268,175.8575111186048
R73020268XS1587574,30.430000000583927,-85.02276380057869,USGS_02358700,30.425196000000003,-85.031306,10104006.268030085,73020268,175.8575111186048
R73020272XS1587782,30.60354585004646,-88.63750000008729,USGS_02479310,30.61056,-88.64139000000002,10489407.407774162,73020272,88.86239299383183
R73020281XS1587860,30.32083333364204,-81.65260811350139,GRDC_4148851,30.3229,-81.6604,9748278.719390715,73020281,525.2636566937167
R73020281XS1587861,30.32111820263705,-81.65361820087135,GRDC_4148851,30.3229,-81.6604,9748278.719390715,73020281,525.2636566937167
R73020281XS1587862,30.321666667315675,-81.65448964721777,GRDC_4148851,30.3229,-81.6604,9748278.719390715,73020281,525.2636566937167
R73020281XS1587863,30.3216666671366,-81.65564959058315,GRDC_4148851,30.3229,-81.6604,9748278.719390715,73020281,525.2636566937167
R73020887XS1591659,29.94431873911782,-85.01416666679222,USGS_02359170,29.949371000000014,-85.015469,10081443.742287403,73020887,119.77653869360103
R73020887XS1591660,29.946052390523295,-85.01438572225891,USGS_02359170,29.949371000000014,-85.015469,10081443.742287403,73020887,119.77653869360103
R73020887XS1591661,29.947618532042032,-85.01511853103592,USGS_02359170,29.949371000000014,-85.015469,10081443.742287403,73020887,119.77653869360103
R73020901XS1591946,29.58984386700967,-82.93750000016165,USGS_02323500,29.58968,-82.936513,9848953.903751526,73020901,87.90931698658882
R73020901XS1591947,29.591627839930734,-82.93750000004721,USGS_02323500,29.58968,-82.936513,9848953.903751526,73020901,87.90931698658882
R73020901XS1591948,29.593186554612288,-82.93818655348207,USGS_02323500,29.58968,-82.936513,9848953.903751526,73020901,87.90931698658882
R73021227XS1594786,29.339956547300293,-83.08337678659753,USGS_02323592,29.339406,-83.086515,9852810.911543686,73021227,213.96212183871845
R73021227XS1594787,29.340833333724216,-83.08068437687639,USGS_02323592,29.339406,-83.086515,9852810.911543686,73021227,213.96212183871845
R73021516XS1596958,29.00885123521387,-82.61198210080563,USGS_02313230,29.009975,-82.61676999999997,9789093.935401326,73021516,175.28208418961987
R73021516XS1596959,29.0100000005992,-82.61054554579738,USGS_02313230,29.009975,-82.61676999999997,9789093.935401326,73021516,175.28208418961987
R73021516XS1596960,29.01000000045683,-82.60851779515883,USGS_02313230,29.009975,-82.61676999999997,9789093.935401326,73021516,175.28208418961987
R73021526XS1596994,28.728675271011575,-82.2366666669417,USGS_02312598,28.724156,-82.242312,9738045.679820275,73021526,150.43481738009672
R73021526XS1596995,28.72704577485656,-82.23712089463989,USGS_02312598,28.724156,-82.242312,9738045.679820275,73021526,150.43481738009672
R74002032XS1622670,48.122500000089076,-104.46752487959256,GRDC_4120900,48.1229,-104.4729,13129764.65887538,74002032,228.82165358485202
R74002032XS1622671,48.12260488904031,-104.47010488700785,GRDC_4120900,48.1229,-104.4729,13129764.65887538,74002032,228.82165358485202
R74002104XS1623913,48.00213985527508,-110.25547318382547,GRDC_4120902,48.0063,-110.2562,13694806.232621023,74002104,186.89509861086566
R74002104XS1623914,48.00313981203516,-110.2573064752266,GRDC_4120902,48.0063,-110.2562,13694806.232621023,74002104,186.89509861086566
R74003095XS1629424,47.68000000060095,-104.14977841746793,GRDC_4120950,47.6771,-104.1562,13064452.23205557,74003095,170.8795139618923
R74003095XS1629425,47.6791666669862,-104.15176468267397,GRDC_4120950,47.6771,-104.1562,13064452.23205557,74003095,170.8795139618923
R74005773XS1649980,46.8104404326379,-100.82083333312863,GRDC_4121802,46.8146,-100.8229,12670178.405662153,74005773,339.90095279537417
R74005773XS1649981,46.811986726916665,-100.82198672283394,GRDC_4121802,46.8146,-100.8229,12670178.405662153,74005773,339.90095279537417
R74007427XS1662892,46.38000000013597,-94.18170581119712,USGS_05242300,46.377744,-94.183328,11986510.13778266,74007427,80.64439857535706
R74007427XS1662893,46.38098340355982,-94.17984993207601,USGS_05242300,46.377744,-94.183328,11986510.13778266,74007427,80.64439857535706
R74007497XS1663087,46.14500000079554,-111.41372737391039,USGS_06054500,46.14604,-111.42052,13679742.268949892,74007497,107.18423986953344
R74007497XS1663088,46.14325659602464,-111.41166666650778,USGS_06054500,46.14604,-111.42052,13679742.268949892,74007497,107.18423986953344
R74009250XS1674974,45.85811401798042,-94.35811401492367,USGS_05267000,45.861077,-94.358612,11963340.891354306,74009250,251.2850131661305
R74009250XS1674975,45.85973964999096,-94.35890631327126,USGS_05267000,45.861077,-94.358612,11963340.891354306,74009250,251.2850131661305
R74011603XS1694423,45.54172640233066,-94.14589306795968,USGS_05270700,45.547188000000006,-94.145822,11918822.231866643,74011603,148.82903466735038
R74011603XS1694424,45.54335454014145,-94.14666666666366,USGS_05270700,45.547188000000006,-94.145822,11918822.231866643,74011603,148.82903466735038
R74011603XS1694425,45.54497497855377,-94.1474749780996,USGS_05270700,45.547188000000006,-94.145822,11918822.231866643,74011603,148.82903466735038
R74011649XS1694968,45.40280696634685,-92.65052637057134,GRDC_4119080,45.4063,-92.6479,11762109.306981118,74011649,137.5705341405708
R74011649XS1694969,45.40443076801424,-92.64973590198804,GRDC_4119080,45.4063,-92.6479,11762109.306981118,74011649,137.5705341405708
R74013947XS1709123,44.93905311219218,-93.09761355625646,GRDC_4119100,44.9354,-93.1021,11771021.480994385,74013947,159.80061418941318
R74013947XS1709124,44.93806782307689,-93.09943218020976,GRDC_4119100,44.9354,-93.1021,11771021.480994385,74013947,159.80061418941318
R74013993XS1709229,44.630505864603066,-91.9683333333593,USGS_05369500,44.628299,-91.969059,11637457.355753373,74013993,163.38533774658165
R74013993XS1709230,44.63230621840784,-91.96833333335277,USGS_05369500,44.628299,-91.969059,11637457.355753373,74013993,163.38533774658165
R74014087XS1709949,44.92741984425588,-91.40674682375015,GRDC_4119441,44.9271,-91.4104,11604598.091939604,74014087,88.9111140868891
R74014087XS1709950,44.92792208531563,-91.40457791853555,GRDC_4119441,44.9271,-91.4104,11604598.091939604,74014087,88.9111140868891
R74014251XS1710528,44.87899824111439,-89.63766842808072,USGS_05398000,44.88580200000001,-89.634844,11428795.16102896,74014251,201.30644788059504
R74014251XS1710529,44.88075887108293,-89.63750000002885,USGS_05398000,44.88580200000001,-89.634844,11428795.16102896,74014251,201.30644788059504
R74014251XS1710530,44.88255773321258,-89.63750000002285,USGS_05398000,44.88580200000001,-89.634844,11428795.16102896,74014251,201.30644788059504
R74018340XS1729782,43.60417147018312,-89.75083333333532,USGS_05404000,43.604980000000005,-89.756791,11344768.20892188,74018340,182.1312124507261
R74018340XS1729783,43.60583333355911,-89.75173392977862,USGS_05404000,43.604980000000005,-89.756791,11344768.20892188,74018340,182.1312124507261
R74020314XS1737395,43.199166667082984,-90.4398634331215,GRDC_4119450,43.2021,-90.4437,11383206.364213247,74020314,312.0628155448538
R74020314XS1737396,43.199166666979025,-90.43740304219045,GRDC_4119450,43.2021,-90.4437,11383206.364213247,74020314,312.0628155448538
R74022434XS1746413,42.57615878779271,-106.69166666632592,USGS_06642000,42.574129,-106.69254,12972617.480600087,74022434,102.59486786652089
R74022434XS1746414,42.57438530299958,-106.69166666638961,USGS_06642000,42.574129,-106.69254,12972617.480600087,74022434,102.59486786652089
R74022434XS1746415,42.572814729212645,-106.6924999996635,USGS_06642000,42.574129,-106.69254,12972617.480600087,74022434,102.59486786652089
R74022445XS1746596,42.74000000003751,-98.22001040248513,USGS_06465500,42.739683,-98.22431899999998,12125802.595506608,74022445,193.37758787646007
R74022445XS1746597,42.7408333339084,-98.22187723775382,USGS_06465500,42.739683,-98.22431899999998,12125802.595506608,74022445,193.37758787646007
R74022544XS1747606,42.806007968160934,-89.08649203431318,USGS_05427570,42.804173,-89.090113,11222370.941634797,74022544,107.857055842008
R74022544XS1747607,42.8069623751727,-89.08470429491348,USGS_05427570,42.804173,-89.090113,11222370.941634797,74022544,107.857055842008
R74024532XS1755101,42.12266334235687,-89.25316999328358,USGS_05440700,42.123081,-89.25594,11191054.025245257,74024532,155.74338925126628
R74024532XS1755102,42.123333334088144,-89.25122180866714,USGS_05440700,42.123081,-89.25594,11191054.025245257,74024532,155.74338925126628
R74024642XS1756048,42.49481297382941,-92.33481297138451,GRDC_4119261,42.4979,-92.3396,11521940.353227068,74024642,109.46916450338288
R74024642XS1756049,42.495765038582725,-92.3365983708592,GRDC_4119261,42.4979,-92.3396,11521940.353227068,74024642,109.46916450338288
R74026740XS1766320,41.55493977666624,-90.18589355762309,USGS_05446500,41.559756,-90.182066,11245200.655440273,74026740,128.40886653018725
R74026740XS1766321,41.55654622573753,-90.18512044269221,USGS_05446500,41.559756,-90.182066,11245200.655440273,74026740,128.40886653018725
R74026740XS1766322,41.55815268054741,-90.18434732187387,USGS_05446500,41.559756,-90.182066,11245200.655440273,74026740,128.40886653018725
R74026748XS1766685,41.77776748356309,-89.74500000007474,USGS_05443500,41.782808,-89.749832,11216360.043290893,74026748,282.53686287755676
R74026748XS1766686,41.779517873795925,-89.74618453720699,USGS_05443500,41.782808,-89.749832,11216360.043290893,74026748,282.53686287755676
R74026748XS1766696,41.782899407835316,-89.7387672624312,USGS_05443500,41.782808,-89.749832,11216360.043290893,74026748,282.53686287755676
R74026780XS1767540,41.96750000034545,-91.6607237900082,USGS_05464500,41.971945,-91.667124,11419391.542271364,74026780,133.8718141019438
R74026780XS1767541,41.96887790883578,-91.66221123906033,USGS_05464500,41.971945,-91.667124,11419391.542271364,74026780,133.8718141019438
R74026780XS1767542,41.969822937051376,-91.6639896014207,USGS_05464500,41.971945,-91.667124,11419391.542271364,74026780,133.8718141019438
R74026819XS1767725,41.5658101073212,-79.40668989311999,USGS_03016000,41.570895,-79.407824,10189100.608795628,74026819,162.8280842561013
R74026819XS1767726,41.56681737812075,-79.40651595762498,USGS_03016000,41.570895,-79.407824,10189100.608795628,74026819,162.8280842561013
R74026819XS1767727,41.567697169820676,-79.4058333335904,USGS_03016000,41.570895,-79.407824,10189100.608795628,74026819,162.8280842561013
R74026825XS1767951,41.84199033588393,-79.1469903330532,USGS_03015310,41.84394900000001,-79.149767,10184410.135569524,74026825,94.37676671552406
R74026964XS1769118,41.60288617270531,-98.91705283568518,USGS_06788500,41.607464,-98.92195,12123636.300923608,74026964,99.38317767679351
R74026964XS1769119,41.603822389606165,-98.91882238601126,USGS_06788500,41.607464,-98.92195,12123636.300923608,74026964,99.38317767679351
R74026966XS1769164,41.57482842802868,-93.64333333332227,USGS_05484900,41.581656,-93.642996,11591325.172206042,74026966,73.23219146140508
R74026966XS1769165,41.57662983128949,-93.64333333333049,USGS_05484900,41.581656,-93.642996,11591325.172206042,74026966,73.23219146140508
R74028877XS1778215,41.256672273265636,-95.92083893983768,GRDC_4121801,41.2604,-95.9229,11799633.342947358,74028877,183.36406781867882
R74028904XS1779034,41.01583333373873,-96.1515334146183,GRDC_4122600,41.0146,-96.1562,11807960.926715618,74028904,342.47843607286563
R74028904XS1779035,41.01500000000457,-96.15333459857104,GRDC_4122600,41.0146,-96.1562,11807960.926715618,74028904,342.47843607286563
R74028908XS1779086,41.05203050592168,-96.32203050243986,GRDC_4122601,41.0563,-96.3271,11827337.629456997,74028908,305.0655261710813
R74028908XS1779087,41.05363449964079,-96.32280116304052,GRDC_4122601,41.0563,-96.3271,11827337.629456997,74028908,305.0655261710813
R74028921XS1779714,41.366666666772225,-97.48919682199498,GRDC_4122602,41.3646,-97.4979,11964833.768206788,74028921,208.20388948827411
R74028921XS1779715,41.366666667022145,-97.49238677659122,GRDC_4122602,41.3646,-97.4979,11964833.768206788,74028921,208.20388948827411
R74028978XS1780209,41.174166667320094,-91.17359778915474,USGS_05465500,41.178086,-91.182094,11318452.046427403,74028978,205.71398485752002
R74028978XS1780210,41.175000000463996,-91.17650844602345,USGS_05465500,41.178086,-91.182094,11318452.046427403,74028978,205.71398485752002
R74029000XS1780556,41.41916666742142,-97.71789209644923,USGS_06793000,41.418642000000006,-97.723667,11991087.665817672,74029000,110.38640677779425
R74029000XS1780557,41.41916666739646,-97.72033710357744,USGS_06793000,41.418642000000006,-97.723667,11991087.665817672,74029000,110.38640677779425
R74029017XS1780944,41.207717628818926,-98.43978237364945,USGS_06785000,41.203624,-98.446458,12051103.749384915,74029017,110.61908997858411
R74029017XS1780945,41.20628363807041,-98.44121636510663,USGS_06785000,41.203624,-98.446458,12051103.749384915,74029017,110.61908997858411
R74029051XS1781565,41.28029819715899,-92.8577981940216,USGS_05488500,41.281391,-92.861504,11493514.585144306,74029051,121.1497769561093
R74029051XS1781566,41.28166666728279,-92.85940514157751,USGS_05488500,41.281391,-92.861504,11493514.585144306,74029051,121.1497769561093
R74029066XS1781706,41.10500000030909,-89.35676311290062,GRDC_4119401,41.1063,-89.3562,11132803.799361864,74029066,384.96319803697895
R74029066XS1781707,41.10637704281137,-89.35528962708258,GRDC_4119401,41.1063,-89.3562,11132803.799361864,74029066,384.96319803697895
R74029091XS1782406,41.34469932547997,-88.18719932249546,USGS_05527500,41.346698,-88.186449,11032660.636386277,74029091,213.63621409559374
R74029122XS1782704,41.265000000757766,-98.44208847712342,USGS_06790500,41.26334600000001,-98.449236,12054718.949900942,74029122,100.67279434962627
R74029122XS1782705,41.26500000070184,-98.44447004340907,USGS_06790500,41.26334600000001,-98.449236,12054718.949900942,74029122,100.67279434962627
R74029131XS1782940,41.41049520737055,-91.28916666671014,USGS_05465000,41.409192,-91.290434,11345341.117218655,74029131,127.10988888633149
R74029131XS1782941,41.411666667335005,-91.28777561828822,USGS_05465000,41.409192,-91.290434,11345341.117218655,74029131,127.10988888633149
R74029131XS1782942,41.41305049756164,-91.28666666670715,USGS_05465000,41.409192,-91.290434,11345341.117218655,74029131,127.10988888633149
R74029158XS1783260,41.09473198355353,-79.67833333363782,USGS_03031500,41.100618,-79.68115999999998,10180949.093486995,74029158,201.86570887419208
R74029158XS1783261,41.09613904172878,-79.67833333365746,USGS_03031500,41.100618,-79.68115999999998,10180949.093486995,74029158,201.86570887419208
R74029158XS1783262,41.09753676598052,-79.6783700988216,USGS_03031500,41.100618,-79.68115999999998,10180949.093486995,74029158,201.86570887419208
R74029172XS1783606,41.386269591091946,-79.81916666701102,USGS_03025500,41.38950300000001,-79.820332,10215726.128374983,74029172,164.02508379318724
R74029172XS1783607,41.38756610393934,-79.81916666676747,USGS_03025500,41.38950300000001,-79.820332,10215726.128374983,74029172,164.02508379318724
R74029172XS1783608,41.38886261727898,-79.8191666669866,USGS_03025500,41.38950300000001,-79.820332,10215726.128374983,74029172,164.02508379318724
R74029300XS1784327,41.42028140624051,-99.1283333331891,USGS_06779000,41.422061,-99.131794,12133767.191347629,74029300,90.19367435696648
R74029300XS1784328,41.421666667327685,-99.12943338887818,USGS_06779000,41.422061,-99.131794,12133767.191347629,74029300,90.19367435696648
R74031353XS1795759,40.680458880156806,-95.84499999992586,GRDC_4122650,40.6854,-95.8479,11756317.1002095,74031353,207.92756056345357
R74031353XS1795760,40.68204534193959,-95.84583333325902,GRDC_4122650,40.6854,-95.8479,11756317.1002095,74031353,207.92756056345357
R74031376XS1796394,40.87726965797513,-98.27773034456217,GRDC_4122603,40.8729,-98.2812,12014550.750520682,74031376,179.48103298980016
R74031376XS1796395,40.87625890652724,-98.27916666652779,GRDC_4122603,40.8729,-98.2812,12014550.750520682,74031376,179.48103298980016
R74031405XS1797145,40.73209905764953,-91.95623427908907,USGS_05490500,40.727806,-91.959617,11368204.768729763,74031405,158.70950922024164
R74031405XS1797146,40.73057172279684,-91.95776161347418,USGS_05490500,40.727806,-91.959617,11368204.768729763,74031405,158.70950922024164
R74031422XS1797828,41.00629313831352,-92.40462646831483,USGS_05489500,41.010848,-92.411296,11430564.976389384,74031422,161.66564863884585
R74031422XS1797829,41.00722600891071,-92.40639267260401,USGS_05489500,41.010848,-92.411296,11430564.976389384,74031422,161.66564863884585
R74031435XS1797955,40.61298826083485,-79.71750000033771,USGS_03049500,40.615344,-79.71838100000002,10150301.292953707,74031435,301.7989262747666
R74031435XS1797956,40.61454791398128,-79.71666666701216,USGS_03049500,40.615344,-79.71838100000002,10150301.292953707,74031435,301.7989262747666
R74031446XS1798151,40.81583509341092,-79.52583509338666,USGS_03036500,40.820342,-79.53143399999998,10146022.24659838,74031446,241.65208683838625
R74031446XS1798152,40.817247169166016,-79.5272471667273,USGS_03036500,40.820342,-79.53143399999998,10146022.24659838,74031446,241.65208683838625
R74031466XS1798359,40.55315008545233,-89.77434991694057,USGS_05568500,40.553094,-89.77733,11138057.569498835,74031466,207.728529218726
R74031466XS1798360,40.55333333406942,-89.77202139328396,USGS_05568500,40.553094,-89.77733,11138057.569498835,74031466,207.728529218726
R74031499XS1798667,40.74784010983455,-86.37632656036742,USGS_03329000,40.746429,-86.37749999999998,10813033.609461587,74031499,115.05465822255702
R74031499XS1798668,40.748448738620304,-86.37488459645924,USGS_03329000,40.746429,-86.37749999999998,10813033.609461587,74031499,115.05465822255702
R74031499XS1798669,40.74916666718124,-86.37351388155248,USGS_03329000,40.746429,-86.37749999999998,10813033.609461587,74031499,115.05465822255702
R74031726XS1799543,40.855833334072365,-85.49534744499715,USGS_03323500,40.855601,-85.49803100000003,10733261.32519356,74031726,266.6506848555214
R74031726XS1799544,40.85588239299342,-85.49338239230909,USGS_03323500,40.855601,-85.49803100000003,10733261.32519356,74031726,266.6506848555214
R74031754XS1799756,40.81083333403552,-85.68219777838287,USGS_03324500,40.811711,-85.68386999999998,10748575.664473863,74031754,380.38110252157105
R74031754XS1799757,40.80972676463767,-85.68056009524744,USGS_03324500,40.811711,-85.68386999999998,10748575.664473863,74031754,380.38110252157105
R74033938XS1808578,40.0517570026808,-95.41999999997539,GRDC_4122903,40.0563,-95.4187,11675153.590801924,74033938,214.3856700668333
R74033938XS1808579,40.05334035951184,-95.42083333333123,GRDC_4122903,40.0563,-95.4187,11675153.590801924,74033938,214.3856700668333
R74034078XS1809205,40.10560287290625,-80.70583333359136,GRDC_4123301,40.1104,-80.7062,10211265.360532999,74034078,336.9451262328812
R74034078XS1809206,40.107232964242144,-80.70526703913316,GRDC_4123301,40.1104,-80.7062,10211265.360532999,74034078,336.9451262328812
R74034239XS1810755,40.39000000076442,-79.85703661436385,USGS_03085000,40.39118,-79.858104,10148042.077173695,74034239,228.9450773941366
R74034253XS1810850,40.26755919488067,-79.89577413949011,USGS_03075070,40.262292,-79.90116,10143374.056514211,74034253,220.49025424686428
R74034253XS1810851,40.26658669578709,-79.89757997224334,USGS_03075070,40.262292,-79.90116,10143374.056514211,74034253,220.49025424686428
R74034460XS1811636,40.45333333406225,-79.3863527652771,USGS_03044000,40.454512,-79.390872,10106436.658756094,74034460,109.36135927633724
R74034460XS1811637,40.45272960483491,-79.38356293589813,USGS_03044000,40.454512,-79.390872,10106436.658756094,74034460,109.36135927633724
