stationid,width,wse,wse_max,wse_min,area
Brazil_12390000,112.84273870007189,181.62112090559566,181.62112090559566,181.62112090559566,277.4247305813249
Brazil_12390000,114.24254363777715,181.62112090564366,181.62112090564366,181.62112090564366,277.42473058677547
Brazil_12390000,115.64234857548237,181.62112090568849,181.62112090568849,181.62112090568849,277.4247305919273
Brazil_12390000,117.0421535131876,181.6211209057304,181.6211209057304,181.6211209057304,277.4247305968046
Brazil_12390000,118.44195845089286,181.62112090576963,181.62112090576963,181.62112090576963,277.42473060142265
Brazil_12390000,119.84176338859808,181.62112090580638,181.62112090580638,181.62112090580638,277.424730605801
Brazil_12390000,121.24156832630331,181.62112090584083,181.62112090584083,181.62112090584083,277.4247306099533
Brazil_12390000,122.64137326400854,181.62112090587314,181.62112090587314,181.62112090587314,277.4247306138939
Brazil_12390000,124.04117820171379,181.62112090590347,181.62112090590347,181.62112090590347,277.4247306176344
Brazil_12390000,125.44098313941902,181.62112090593195,181.62112090593195,181.62112090593195,277.4247306211868
Brazil_12390000,126.84078807712424,181.62112090595872,181.62112090595872,181.62112090595872,277.424730624564
Brazil_12390000,128.2405930148295,181.6211209059839,181.6211209059839,181.6211209059839,277.4247306277757
Brazil_12390000,129.64039795253473,181.6211209060076,181.6211209060076,181.6211209060076,277.4247306308321
Brazil_12390000,131.04020289023995,181.62112090602994,181.62112090602994,181.62112090602994,277.4247306337438
Brazil_12390000,132.4400078279452,181.62112090605098,181.62112090605098,181.62112090605098,277.4247306365146
Brazil_12390000,133.83981276565044,181.62112090607084,181.62112090607084,181.62112090607084,277.42473063915963
Brazil_12390000,135.23961770335566,181.62112090608954,181.62112090608954,181.62112090608954,277.42473064167575
Brazil_12390000,136.63942264106092,181.62112090610725,181.62112090610725,181.62112090610725,277.4247306440828
Brazil_12390000,138.03922757876614,181.62112090612393,181.62112090612393,181.62112090612393,277.4247306463741
Brazil_12390000,139.43903251647137,181.62112090613974,181.62112090613974,181.62112090613974,277.4247306485665
Brazil_12390000,140.83883745417663,181.6211209061547,181.6211209061547,181.6211209061547,277.42473065066156
Brazil_12390000,142.23864239188185,181.6211209061688,181.6211209061688,181.6211209061688,277.42473065266086
Brazil_12390000,143.63844732958708,181.6211209061822,181.6211209061822,181.6211209061822,277.4247306545743
Brazil_12390000,145.0382522672923,181.62112090619488,181.62112090619488,181.62112090619488,277.42473065640394
Brazil_12390000,146.43805720499756,181.6211209062069,181.6211209062069,181.6211209062069,277.4247306581561
Brazil_12390000,147.8378621427028,181.62112090621832,181.62112090621832,181.62112090621832,277.4247306598372
Brazil_12390000,149.23766708040802,181.62112090622912,181.62112090622912,181.62112090622912,277.42473066144146
Brazil_12390000,150.63747201811327,181.6211209062394,181.6211209062394,181.6211209062394,277.42473066298413
Brazil_12390000,152.0372769558185,181.62112090624916,181.62112090624916,181.62112090624916,277.42473066445945
Brazil_12390000,153.43708189352373,181.62112090625843,181.62112090625843,181.62112090625843,277.4247306658746
Brazil_12390000,154.83688683122898,181.62112090626724,181.62112090626724,181.62112090626724,277.42473066723267
Brazil_12390000,156.2366917689342,181.62112090627562,181.62112090627562,181.62112090627562,277.42473066853677
Brazil_12390000,157.63649670663943,181.62112090628358,181.62112090628358,181.62112090628358,277.4247306697857
Brazil_12390000,159.0363016443447,181.6211209062912,181.6211209062912,181.6211209062912,277.4247306709917
Brazil_12390000,160.43610658204992,181.62112090629842,181.62112090629842,181.62112090629842,277.42473067214485
Brazil_12390000,161.83591151975514,181.6211209063053,181.6211209063053,181.6211209063053,277.4247306732531
Brazil_12390000,163.2357164574604,181.62112090631186,181.62112090631186,181.62112090631186,277.42473067432024
Brazil_12390000,164.63552139516563,181.62112090631814,181.62112090631814,181.62112090631814,277.42473067534996
Brazil_12390000,166.03532633287085,181.6211209063241,181.6211209063241,181.6211209063241,277.42473067633676
Brazil_12390000,167.4351312705761,181.6211209063298,181.6211209063298,181.6211209063298,277.4247306772846
Brazil_12390000,168.83493620828133,181.62112090633525,181.62112090633525,181.62112090633525,277.4247306782021
Brazil_12390000,170.23474114598656,181.62112090634045,181.62112090634045,181.62112090634045,277.42473067908384
Brazil_12390000,171.63454608369182,181.6211209063454,181.6211209063454,181.6211209063454,277.42473067992916
Brazil_12390000,173.03435102139704,181.62112090635014,181.62112090635014,181.62112090635014,277.42473068074713
Brazil_14515000,381.36726269293047,62.96945297502117,62.96946325361244,62.96944269642991,559.7691800263619
Brazil_14515000,381.90216019458563,62.96945297502131,62.96946325361271,62.96944269642991,559.7691800264162
Brazil_14515000,382.43705769624086,62.96945297502144,62.96946325361297,62.96944269642991,559.769180026465
Brazil_14515000,382.971955197896,62.96945297502157,62.969463253613235,62.96944269642991,559.769180026514
Brazil_14515000,383.5068526995512,62.969452975021696,62.96946325361349,62.96944269642991,559.769180026563
Brazil_14515000,384.0417502012064,62.969452975021824,62.969463253613746,62.96944269642991,559.7691800266122
Brazil_14515000,384.5766477028616,62.96945297502195,62.969463253614,62.96944269642991,559.7691800266613
Brazil_14515000,385.11154520451674,62.96945297502208,62.96946325361426,62.96944269642991,559.7691800267105
Brazil_14515000,385.6464427061719,62.96945297502221,62.969463253614514,62.96944269642991,559.7691800267598
Brazil_14515000,386.18134020782713,62.969452975022335,62.96946325361476,62.96944269642991,559.7691800268092
Brazil_14515000,386.7162377094823,62.96945297502246,62.96946325361501,62.96944269642991,559.7691800268586
Brazil_14515000,387.25113521113747,62.969452975022584,62.96946325361526,62.96944269642991,559.7691800269054
Brazil_14515000,387.7860327127927,62.969452975022705,62.9694632536155,62.96944269642991,559.7691800269522
Brazil_14515000,388.32093021444786,62.969452975022826,62.96946325361574,62.96944269642991,559.769180026999
Brazil_14515000,388.855827716103,62.969452975022946,62.969463253615984,62.96944269642991,559.769180027046
Brazil_14515000,389.39072521775824,62.96945297502307,62.969463253616226,62.96944269642991,559.769180027093
Brazil_14515000,389.9256227194134,62.96945297502319,62.96946325361646,62.96944269642991,559.76918002714
Brazil_14515000,390.4605202210686,62.9694529750233,62.9694632536167,62.96944269642991,559.7691800271843
Brazil_14515000,390.9954177227238,62.96945297502342,62.96946325361694,62.96944269642991,559.7691800272315
Brazil_14515000,391.53031522437897,62.969452975023536,62.969463253617164,62.96944269642991,559.769180027276
Brazil_14515000,392.06521272603413,62.96945297502366,62.9694632536174,62.96944269642991,559.7691800273233
Brazil_14515000,392.60011022768936,62.96945297502377,62.969463253617626,62.96944269642991,559.7691800273678
Brazil_14515000,393.1350077293445,62.969452975023884,62.96946325361785,62.96944269642991,559.7691800274125
Brazil_14515000,393.6699052309997,62.969452975024,62.96946325361808,62.96944269642991,559.7691800274572
Brazil_14515000,394.2048027326549,62.96945297502411,62.96946325361831,62.96944269642991,559.769180027502
Brazil_14515000,394.7397002343101,62.96945297502422,62.96946325361853,62.96944269642991,559.769180027544
Brazil_14515000,395.27459773596524,62.969452975024325,62.96946325361875,62.96944269642991,559.7691800275861
Brazil_14515000,395.8094952376204,62.96945297502444,62.96946325361897,62.96944269642991,559.7691800276311
Brazil_14515000,396.34439273927563,62.96945297502455,62.96946325361919,62.96944269642991,559.7691800276762
Brazil_14515000,396.8792902409308,62.96945297502465,62.9694632536194,62.96944269642991,559.7691800277156
Brazil_14515000,397.41418774258597,62.969452975024765,62.96946325361962,62.96944269642991,559.7691800277607
Brazil_14515000,397.9490852442412,62.96945297502487,62.969463253619836,62.96944269642991,559.7691800278031
Brazil_14515000,398.48398274589636,62.96945297502498,62.96946325362005,62.96944269642991,559.7691800278456
Brazil_14515000,399.0188802475515,62.96945297502508,62.969463253620255,62.96944269642991,559.7691800278852
Brazil_14515000,399.55377774920674,62.96945297502519,62.96946325362047,62.96944269642991,559.7691800279306
Brazil_14515000,400.0886752508619,62.96945297502529,62.969463253620674,62.96944269642991,559.7691800279704
Brazil_14515000,400.6235727525171,62.96945297502539,62.96946325362088,62.96944269642991,559.7691800280102
Brazil_14515000,401.1584702541723,62.9694529750255,62.969463253621086,62.96944269642991,559.7691800280529
Brazil_14515000,401.69336775582747,62.9694529750256,62.969463253621285,62.96944269642991,559.7691800280928
Brazil_14515000,402.22826525748263,62.9694529750257,62.96946325362149,62.96944269642991,559.7691800281357
Brazil_14515000,402.7631627591378,62.9694529750258,62.96946325362169,62.96944269642991,559.7691800281757
Brazil_14515000,403.298060260793,62.9694529750259,62.96946325362189,62.96944269642991,559.7691800282158
Brazil_14515000,403.8329577624482,62.969452975026,62.96946325362209,62.96944269642991,559.769180028256
Brazil_14515000,404.36785526410335,62.9694529750261,62.96946325362229,62.96944269642991,559.7691800282962
Brazil_14515000,404.9027527657586,62.96945297502619,62.96946325362248,62.96944269642991,559.7691800283336
Brazil_14515000,405.43765026741374,62.969452975026286,62.96946325362267,62.96944269642991,559.769180028371
Brazil_14515000,405.9725477690689,62.969452975026385,62.96946325362286,62.96944269642991,559.7691800284114
Brazil_14515000,406.50744527072413,62.969452975026485,62.969463253623054,62.96944269642991,559.7691800284517
Brazil_14515000,407.0423427723793,62.96945297502658,62.969463253623246,62.96944269642991,559.7691800284894
Brazil_14515000,407.57724027403447,62.96945297502667,62.96946325362343,62.96944269642991,559.769180028527
Brazil_14515000,408.1121377756897,62.96945297502677,62.96946325362362,62.96944269642991,559.7691800285676
Brazil_14515000,408.64703527734486,62.969452975026854,62.96946325362381,62.96944269642991,559.7691800286024
Brazil_14515000,409.181932779,62.969452975026954,62.96946325362399,62.96944269642991,559.7691800286431
Brazil_14515000,409.71683028065524,62.96945297502704,62.96946325362418,62.96944269642991,559.769180028678
Brazil_14515000,410.2517277823104,62.96945297502713,62.969463253624355,62.96944269642991,559.7691800287158
Brazil_14515000,410.7866252839656,62.969452975027224,62.96946325362454,62.96944269642991,559.7691800287538
Brazil_14515000,411.3215227856208,62.96945297502731,62.96946325362472,62.96944269642991,559.7691800287888
Brazil_14515000,411.85642028727597,62.9694529750274,62.969463253624895,62.96944269642991,559.7691800288268
Brazil_14515000,412.39131778893113,62.969452975027494,62.96946325362507,62.96944269642991,559.7691800288649
Brazil_14515000,412.9262152905863,62.96945297502758,62.96946325362525,62.96944269642991,559.7691800289
Brazil_14515000,413.4611127922415,62.969452975027664,62.96946325362542,62.96944269642991,559.7691800289352
Brazil_14515000,413.9960102938967,62.96945297502775,62.9694632536256,62.96944269642991,559.7691800289705
Brazil_14515000,414.53090779555185,62.969452975027835,62.96946325362577,62.96944269642991,559.7691800290058
Brazil_14515000,415.0658052972071,62.96945297502792,62.96946325362594,62.96944269642991,559.7691800290412
Brazil_14515000,415.60070279886224,62.969452975028005,62.96946325362611,62.96944269642991,559.7691800290766
Brazil_14515000,416.1356003005174,62.96945297502809,62.96946325362628,62.96944269642991,559.769180029112
Brazil_14515000,416.67049780217263,62.969452975028176,62.969463253626444,62.96944269642991,559.7691800291475
Brazil_14515000,417.2053953038278,62.96945297502826,62.969463253626614,62.96944269642991,559.7691800291831
Brazil_14515000,417.74029280548297,62.96945297502835,62.96946325362678,62.96944269642991,559.7691800292187
Brazil_14515000,418.27519030713813,62.969452975028425,62.96946325362694,62.96944269642991,559.7691800292513
Brazil_14515000,418.81008780879336,62.9694529750285,62.969463253627104,62.96944269642991,559.769180029284
Brazil_14515000,419.3449853104485,62.96945297502859,62.96946325362727,62.96944269642991,559.7691800293197
Brazil_14515000,419.8798828121037,62.96945297502867,62.96946325362743,62.96944269642991,559.7691800293555
Brazil_14515000,420.4147803137589,62.969452975028744,62.96946325362759,62.96944269642991,559.7691800293854
Brazil_14515000,420.9496778154141,62.96945297502883,62.96946325362775,62.96944269642991,559.7691800294214
Brazil_14515000,421.48457531706924,62.96945297502891,62.96946325362791,62.96944269642991,559.7691800294543
Brazil_14515000,422.01947281872447,62.969452975028986,62.969463253628064,62.96944269642991,559.7691800294873
Brazil_14515000,422.55437032037963,62.969452975029064,62.96946325362822,62.96944269642991,559.7691800295203
Brazil_14515000,423.0892678220348,62.96945297502914,62.969463253628376,62.96944269642991,559.7691800295534
Brazil_14515000,423.62416532369,62.96945297502921,62.969463253628525,62.96944269642991,559.7691800295835
Brazil_14515000,424.1590628253452,62.9694529750293,62.96946325362868,62.96944269642991,559.7691800296196
Brazil_14515000,424.69396032700035,62.96945297502937,62.96946325362883,62.96944269642991,559.7691800296498
Brazil_14515000,425.2288578286556,62.96945297502944,62.96946325362898,62.96944269642991,559.76918002968
Brazil_14515000,425.76375533031074,62.96945297502952,62.96946325362913,62.96944269642991,559.7691800297133
Brazil_14515000,426.2986528319659,62.9694529750296,62.96946325362928,62.96944269642991,559.7691800297466
Brazil_14515000,426.83355033362113,62.96945297502967,62.96946325362943,62.96944269642991,559.769180029777
Brazil_14515000,427.3684478352763,62.96945297502974,62.96946325362958,62.96944269642991,559.7691800298073
Brazil_14515000,427.90334533693147,62.96945297502981,62.96946325362972,62.96944269642991,559.7691800298377
Brazil_14515000,428.4382428385867,62.96945297502988,62.96946325362986,62.96944269642991,559.7691800298682
Brazil_14515000,428.97314034024186,62.96945297502996,62.96946325363001,62.96944269642991,559.7691800299017
Brazil_14515000,429.508037841897,62.96945297503003,62.96946325363015,62.96944269642991,559.7691800299322
Brazil_14515000,430.04293534355224,62.9694529750301,62.969463253630295,62.96944269642991,559.7691800299627
Brazil_14515000,430.5778328452074,62.96945297503017,62.96946325363044,62.96944269642991,559.7691800299933
Brazil_14515000,431.1127303468626,62.96945297503024,62.96946325363057,62.96944269642991,559.7691800300208
Brazil_14515000,431.64762784851774,62.96945297503031,62.969463253630714,62.96944269642991,559.7691800300515
Brazil_14515000,432.18252535017297,62.96945297503038,62.96946325363085,62.96944269642991,559.7691800300822
Brazil_14515000,432.71742285182813,62.96945297503045,62.96946325363099,62.96944269642991,559.7691800301129
Brazil_14515000,433.2523203534833,62.96945297503052,62.969463253631126,62.96944269642991,559.7691800301437
Brazil_14515000,433.7872178551385,62.969452975030585,62.96946325363126,62.96944269642991,559.7691800301715
Brazil_14515000,434.3221153567937,62.96945297503065,62.969463253631396,62.96944269642991,559.7691800301992
Brazil_14650000,57.00076698831513,163.70536744989113,163.70536744989113,163.70536744989113,99.07294671287424
Brazil_14650000,57.7159066647634,163.73874260026005,163.73874260026005,163.73874260026005,100.98728982937148
Brazil_14650000,58.431046341211676,163.77203675645697,163.77203675645697,163.77203675645697,102.9207972269599
Brazil_14650000,59.14618601765995,163.8052511027902,163.8052511027902,163.8052511027902,104.87342268519552
Brazil_14650000,59.861325694108224,163.83838679215614,163.83838679215614,163.83838679215614,106.84512065534251
Brazil_14650000,60.5764653705565,163.87144494723728,163.87144494723728,163.87144494723728,108.83584624266508
Brazil_14650000,61.29160504700477,163.90442666164114,163.90442666164114,163.90442666164114,110.84555518939584
Brazil_14650000,62.006744723453046,163.9373330009832,163.9373330009832,163.9373330009832,112.87420385832647
Brazil_14650000,62.72188439990132,163.9701650039177,163.9701650039177,163.9701650039177,114.92174921702518
Brazil_14650000,63.437024076349594,164.00292368311935,164.00292368311935,164.00292368311935,116.98814882262613
Brazil_14650000,64.15216375279788,164.03561002621794,164.03561002621794,164.03561002621794,119.07336080715308
Brazil_14650000,64.86730342924615,164.06822499669025,164.06822499669025,164.06822499669025,121.17734386340081
Brazil_14650000,65.58244310569442,164.10076953470994,164.10076953470994,164.10076953470994,123.30005723128362
Brazil_14650000,66.2975827821427,164.13324455795896,164.13324455795896,164.13324455795896,125.44146068467808
Brazil_14650000,67.01272245859097,164.16565096240225,164.16565096240225,164.16565096240225,127.6015145187231
Brazil_14650000,67.72786213503925,164.19798962302778,164.19798962302778,164.19798962302778,129.78017953755236
Brazil_14650000,68.44300181148752,164.23026139455357,164.23026139455357,164.23026139455357,131.9774170424279
Brazil_14650000,69.1581414879358,164.26246711210428,164.26246711210428,164.26246711210428,134.1931888203059
Brazil_14650000,69.87328116438407,164.29460759185784,164.29460759185784,164.29460759185784,136.427457132739
Brazil_14650000,70.58842084083234,164.32668363166488,164.32668363166488,164.32668363166488,138.68018470518078
Brazil_14650000,71.30356051728062,164.35869601164148,164.35869601164148,164.35869601164148,140.95133471661552
Brazil_14650000,72.01870019372889,164.39064549473716,164.39064549473716,164.39064549473716,143.24087078952553
Brazil_14650000,72.73383987017716,164.4225328272793,164.4225328272793,164.4225328272793,145.54875698019418
Brazil_14650000,73.44897954662544,164.45435873949478,164.45435873949478,164.45435873949478,147.87495776927955
Brazil_14650000,74.16411922307371,164.48612394601085,164.48612394601085,164.48612394601085,150.2194380527278
Brazil_14650000,74.87925889952199,164.51782914633523,164.51782914633523,164.51782914633523,152.58216313292755
Brazil_14650000,75.59439857597026,164.5494750253174,164.5494750253174,164.5494750253174,154.9630987101649
Brazil_14650000,76.30953825241853,164.58106225359128,164.58106225359128,164.58106225359128,157.36221087431443
Brazil_14650000,77.02467792886681,164.61259148800073,164.61259148800073,164.61259148800073,159.77946609679873
Brazil_14650000,77.73981760531508,164.64406337200836,164.64406337200836,164.64406337200836,162.21483122277428
Brazil_14650000,78.45495728176336,164.67547853608866,164.67547853608866,164.67547853608866,164.66827346355586
Brazil_14650000,79.17009695821163,164.7068375981061,164.7068375981061,164.7068375981061,167.1397603892619
Brazil_14650000,79.8852366346599,164.73814116367876,164.73814116367876,164.73814116367876,169.62925992166564
Brazil_14650000,80.60037631110818,164.7693898265286,164.7693898265286,164.7693898265286,172.1367403272612
Brazil_14650000,81.31551598755645,164.80058416881835,164.80058416881835,164.80058416881835,174.66217021051875
Brazil_14650000,82.03065566400473,164.8317247614763,164.8317247614763,164.8317247614763,177.20551850733702
Brazil_14650000,82.745795340453,164.86281216450902,164.86281216450902,164.86281216450902,179.76675447867612
Brazil_14650000,83.46093501690127,164.8938469273028,164.8938469273028,164.8938469273028,182.34584770436126
Brazil_14650000,84.17607469334956,164.92482958891426,164.92482958891426,164.92482958891426,184.94276807706618
Brazil_14650000,84.89121436979784,164.95576067835063,164.95576067835063,164.95576067835063,187.55748579645416
Brazil_14650000,85.60635404624611,164.98664071484018,164.98664071484018,164.98664071484018,190.18997136348756
Brazil_14650000,86.32149372269438,165.0174702080929,165.0174702080929,165.0174702080929,192.84019557486158
Brazil_14650000,87.03663339914266,165.0482496585526,165.0482496585526,165.0482496585526,195.50812951762842
Brazil_14650000,87.75177307559093,165.07897955763988,165.07897955763988,165.07897955763988,198.19374456392563
Brazil_14650000,88.4669127520392,165.10966038798705,165.10966038798705,165.10966038798705,200.8970123658646
Brazil_14650000,89.18205242848748,165.14029262366503,165.14029262366503,165.14029262366503,203.6179048505446
Brazil_14650000,89.89719210493575,165.1708767304025,165.1708767304025,165.1708767304025,206.3563942151832
Brazil_14650000,90.61233178138403,165.201413165798,165.201413165798,165.201413165798,209.11245292239454
Brazil_14650000,91.3274714578323,165.23190237952474,165.23190237952474,165.23190237952474,211.88605369557646
Brazil_14650000,92.04261113428058,165.26234481352887,165.26234481352887,165.26234481352887,214.67716951439755
Brazil_14650000,92.75775081072885,165.2927409022212,165.2927409022212,165.2927409022212,217.48577361042493
Brazil_14650000,93.47289048717712,165.3230910726627,165.3230910726627,165.3230910726627,220.31183946283502
Brazil_14650000,94.1880301636254,165.35339574474415,165.35339574474415,165.35339574474415,223.15534079424842
Brazil_14650000,94.90316984007367,165.38365533136005,165.38365533136005,165.38365533136005,226.01625156665645
Brazil_14650000,95.61830951652195,165.41387023857692,165.41387023857692,165.41387023857692,228.89454597744694
Brazil_14650000,96.33344919297022,165.4440408657964,165.4440408657964,165.4440408657964,231.7901984555218
Brazil_14650000,97.0485888694185,165.4741676059134,165.4741676059134,165.4741676059134,234.7031836575223
Brazil_14650000,97.76372854586677,165.50425084546907,165.50425084546907,165.50425084546907,237.63347646412146
Brazil_14650000,98.47886822231504,165.53429096479934,165.53429096479934,165.53429096479934,240.5810519764202
Brazil_14650000,99.19400789876332,165.5642883381788,165.5642883381788,165.5642883381788,243.54588551241935
Brazil_14650000,99.90914757521159,165.5942433339604,165.5942433339604,165.5942433339604,246.52795260358184
Brazil_14650000,100.62428725165987,165.6241563147106,165.6241563147106,165.6241563147106,249.5272289914554
Brazil_14650000,101.33942692810814,165.6540276373409,165.6540276373409,165.6540276373409,252.5436906243941
Brazil_14650000,102.05456660455641,165.6838576532353,165.6838576532353,165.6838576532353,255.57731365434555
Brazil_14650000,102.76970628100469,165.71364670837386,165.71364670837386,165.71364670837386,258.62807443369775
Brazil_14650000,103.48484595745296,165.743395143453,165.743395143453,165.743395143453,261.6959495122194
Brazil_14650000,104.19998563390124,165.77310329400203,165.77310329400203,165.77310329400203,264.780915634052
Brazil_14650000,104.91512531034951,165.80277149049635,165.80277149049635,165.80277149049635,267.8829497347656
Brazil_14650000,105.63026498679778,165.8324000584676,165.8324000584676,165.8324000584676,271.00202893849263
Brazil_14650000,106.34540466324606,165.8619893186106,165.8619893186106,165.8619893186106,274.13813055512185
Brazil_14650000,107.06054433969433,165.89153958688703,165.89153958688703,165.89153958688703,277.29123207753423
Brazil_14650000,107.7756840161426,165.92105117462665,165.92105117462665,165.92105117462665,280.46131117892037
Brazil_14650000,108.49082369259088,165.9505243886253,165.9505243886253,165.9505243886253,283.6483457101396
Brazil_14650000,109.20596336903915,165.97995953124044,165.97995953124044,165.97995953124044,286.85231369714825
Brazil_14650000,109.92110304548743,166.00935690048405,166.00935690048405,166.00935690048405,290.0731933384768
Brazil_14650000,110.6362427219357,166.03871679011277,166.03871679011277,166.03871679011277,293.31096300274453
Brazil_14650000,111.35138239838398,166.06803948971591,166.06803948971591,166.06803948971591,296.56560122625353
Brazil_14650000,112.06652207483225,166.0973252848008,166.0973252848008,166.0973252848008,299.8370867106024
Brazil_14650000,112.78166175128052,166.12657445687617,166.12657445687617,166.12657445687617,303.1253983203843
Brazil_14650000,113.4968014277288,166.15578728353293,166.15578728353293,166.15578728353293,306.4305150808876
Brazil_14650000,114.21194110417707,166.18496403852325,166.18496403852325,166.18496403852325,309.75241617589086
Brazil_14650000,114.92708078062535,166.2141049918371,166.2141049918371,166.2141049918371,313.09108094545473
Brazil_14650000,115.64222045707362,166.24321040977722,166.24321040977722,166.24321040977722,316.4464888837966
Brazil_14650000,116.3573601335219,166.27228055503187,166.27228055503187,166.27228055503187,319.81861963718984
Brazil_14650000,117.07249980997017,166.30131568674577,166.30131568674577,166.30131568674577,323.20745300189776
