stationid,width,wse,wse_max,wse_min,area
Australia_204007,50.26143621542366,10.748454191396423,10.809867954161657,10.731883030624216,15.912516737746254
Australia_204007,51.08395659799304,10.767994878558834,10.8235165605183,10.755874319932296,16.902696045905596
Australia_204007,51.906476980562424,10.786811495391678,10.837412595603045,10.776027796254759,17.87166180895365
Australia_204007,52.7289973631318,10.80576043728639,10.851556517500104,10.791879370348388,18.86302757068577
Australia_204007,53.55151774570118,10.826507393845917,10.865948777919211,10.807971975928286,19.965526185729352
Australia_204007,54.37403812827057,10.847653601911148,10.88058982238173,10.824305491461054,21.106634315762697
Australia_204007,55.19655851083995,10.868843039300458,10.895480090398564,10.840879797325858,22.267503964359598
Australia_204007,56.01907889340933,10.89007514818772,10.910620015640372,10.857694775756068,23.448175226026198
Australia_204007,56.84159927597871,10.911349386038925,10.92769689413399,10.874750310783515,24.648687681738153
Australia_204007,57.664119658548096,10.932665224977493,10.949963417216008,10.892046288185211,25.8690804129148
Australia_204007,58.486640041117475,10.954022151184617,10.972200720550802,10.909582595432402,27.10939201481839
Australia_204007,59.309160423686855,10.973684766797138,10.99440925263496,10.927359121641782,28.26747878747274
Australia_204007,60.13168080625624,10.99342910024369,11.016589448959717,10.945375757528806,29.446618685663044
Australia_204007,60.95420118882562,11.015196393656087,11.03874173256076,10.963632395362929,30.764474646405965
Australia_204007,61.776721571395,11.036576644316412,11.060866514537652,10.982128928924698,32.076483592599224
Australia_204007,62.59924195396438,11.056264006717267,11.082964194544994,11.000865253464589,33.300800926538884
Australia_204007,63.42176233653377,11.076088097481437,11.105647798409667,11.01984126566349,34.549926840162186
Australia_204007,64.24428271910315,11.096048074451861,11.128357754904888,11.039056863594759,35.82403249977004
Australia_204007,65.06680310167253,11.116143111411727,11.150998695159139,11.058511946687744,37.123288024214474
Australia_204007,65.88932348424191,11.136372397584356,11.173571697455147,11.078206415692739,38.44786250459723
Australia_204007,66.7118438668113,11.15673513715487,11.196077809996945,11.098140172647245,39.79792402335503
Australia_204007,67.53436424938067,11.17723054881241,11.218518052108934,11.118313120843522,41.17363967275763
Australia_204007,68.35688463195005,11.197857865311773,11.240893415373169,11.138725164797343,42.575175572842085
Australia_204007,69.17940501451943,11.21861633305344,11.263204864708719,11.15937621021788,44.00269688880946
Australia_204007,70.00192539708883,11.239505211681003,11.285453339396708,11.180266163978704,45.45636784790487
Australia_204007,70.8244457796582,11.260523773695072,11.307639754054396,11.201394934089809,46.936351755802235
Australia_204007,71.64696616222759,11.281671304082803,11.329764999561363,11.22276242967063,48.44281101251423
Australia_204007,72.46948654479696,11.302947099962259,11.351829943940709,11.244368560924014,49.97590712784718
Australia_204007,73.29200692736634,11.324350470240812,11.373835433197916,11.266213239111082,51.535800736417045
Australia_204007,74.11452730993572,11.345880735286922,11.395782292119861,11.288296376526954,53.12265161224583
Australia_204007,74.9370476925051,11.367537226614596,11.417671325036302,11.310617886477296,54.736618682954074
Australia_204007,75.7595680750745,11.389319286579909,11.439503316545984,11.333177683255657,56.37786004356362
Australia_204007,76.58208845764388,11.411226268089013,11.46127903220938,11.355975682121548,58.04653296992794
Australia_204007,77.40460884021326,11.43325753431707,11.482999219209942,11.379011799279239,59.74279393180207
Australia_204007,78.22712922278264,11.455412458437578,11.504664606985605,11.402285951857255,61.46679860556634
Australia_204007,79.04964960535202,11.47769042336162,11.526275907832181,11.425798057888514,63.218701886616074
Australia_204007,79.8721699879214,11.500090821486562,11.547833817480196,11.449548036291102,64.99865790143085
Australia_204007,80.69469037049078,11.522613054453764,11.569339015646557,11.473535806849654,66.80682001933297
Australia_204007,81.51721075306017,11.545256532914888,11.590792166562444,11.497761290197305,68.64334086394749
Australia_204007,82.33973113562955,11.56802067630643,11.612193919478624,11.522224407798209,70.50837232437439
Australia_204007,83.16225151819893,11.591194185198031,11.633544909149432,11.546925081930574,72.42600315767741
Australia_204007,83.98477190076831,11.614638383704907,11.654845756296462,11.571863235670223,74.3853171561113
Australia_204007,84.80729228333769,11.638176215304739,11.676097068053043,11.597038792874638,76.37181674718805
Australia_204007,85.62981266590708,11.661807140386351,11.69729943839047,11.62245167816748,78.38560997627927
Australia_204007,86.45233304847645,11.685530627612152,11.718453448526905,11.648101816923546,80.42680426910111
Australia_204007,87.27485343104584,11.709346153713618,11.7395596673198,11.6739891352542,82.49550644116972
Australia_204007,88.09737381361522,11.733253203293703,11.760618651642668,11.699903430318743,84.59182270702377
Australia_204007,88.9198941961846,11.757251268635908,11.78163094674697,11.72533342711072,86.71585868922267
Australia_204007,89.74241457875398,11.781339849519684,11.802597086609818,11.75102725390718,88.86771942712627
Australia_204007,90.56493496132336,11.805518453041955,11.823517594268198,11.77698519215478,91.04750938546684
Australia_204007,91.38745534389275,11.82978659344445,11.844392982140333,11.803207521028432,93.25533246271505
Australia_204007,92.20997572646212,11.85414379194665,11.865223752334808,11.829694517470019,95.49129199925233
Australia_204007,93.03249610903151,11.878589576584082,11.886010396948025,11.856446456226127,97.75549078535039
Australia_204007,93.85501649160089,11.903123482051775,11.906753398350512,11.883463609884789,100.04803106896856
Australia_204007,94.67753687417027,11.926579184393189,11.92913105873431,11.910746248911313,102.25911279567566
Australia_204007,95.50005725673965,11.948214604216378,11.952453826650622,11.938294641683196,104.31639884066884
Australia_204007,96.32257763930903,11.972948787982713,11.97724936712833,11.96610905452418,106.68868699169948
Australia_204007,97.14509802187843,11.99742926676185,12.003111013114722,11.989298294016729,109.05677765593589
Australia_204007,97.96761840444779,12.022536995637983,12.032075253028742,12.009829993261263,111.5061962480949
