stationid,date,width,area_hypso,qobs,Q_est,kge,nse,nrmse
Chile_08317001,2005-09-13,117.34535745583202,116.399831157573,674.0,174.71931436478206,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2005-10-15,112.875678789666,103.5185153066162,405.0,147.46674082791716,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2005-10-31,105.89868258547948,85.53911128720907,404.0,111.96401380521255,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2006-02-20,86.2054263658222,46.09635454711431,180.0,45.830244451624985,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2006-05-11,117.34535745583202,116.399831157573,370.0,174.71931436478206,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2006-05-27,98.28679760914656,68.41192209704242,255.0,81.08748024585208,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2006-06-28,119.49010943842,122.91435635325557,826.0,189.02271083529192,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2006-11-19,99.6151215096394,71.22139733179675,548.0,85.94057302900858,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2006-12-05,99.6151215096394,71.22139733179675,285.0,85.94057302900858,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2007-01-06,111.274896280448,99.19297708192545,210.0,138.65462177457957,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2007-02-07,111.425929632401,99.59515098643715,272.0,139.46666656530658,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2007-02-23,99.1016081129976,70.12613415660859,379.0,84.03824419611382,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2007-03-27,99.1016081129976,70.12613415660859,94.3,84.03824419611382,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2007-06-15,102.6358811853485,77.89033418393416,155.0,97.79967450709152,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2007-08-18,112.3322223807615,102.0365254252168,284.0,144.42891303162713,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2008-01-25,103.72322868277396,80.38677119593896,172.0,102.35786805978236,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2008-10-23,110.91241623575952,98.22965209583822,518.0,136.71468719682073,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
