,reach_id,date,reach_slp,q_slp
102,81140800051,2024-10-16,0.00084339641,
103,62296900531,2024-10-16,0.00012537858,
104,24221000111,2024-10-16,0.00012445263,
105,24222100061,2024-10-16,0.00026424477,
106,74294400141,2025-01-15,0.0009359612,
107,74294400161,2025-01-15,0.00106148798,
108,74294400171,2025-01-15,0.0011313916,
109,71187000081,2025-01-15,0.0016206906,
110,78220000201,2025-01-15,0.00030609636,
111,21302300161,2025-01-15,0.00040822065,
112,74294700251,2025-01-05,0.00104548071,
113,74294400161,2025-01-05,0.0010859405,
114,74294400171,2025-01-05,0.00107524072,
115,74294400231,2025-01-05,0.00111653558,
116,74294400311,2025-01-05,0.00128665002,
117,74294400321,2025-01-05,0.00132624566,
118,74295600061,2025-01-05,0.00132031192,
119,73160300071,2025-01-05,0.00023295133,
120,78299700101,2024-11-27,0.00075109494,
121,24222100061,2024-11-27,0.00026717422,
122,72582200141,2024-11-27,0.00203853587,
123,14443000061,2024-11-27,0.00012069777,
124,14443000141,2024-11-27,0.00015745703,
125,14449100061,2024-11-27,0.00031415089,
126,74299100051,2024-11-27,0.00017761361,
127,65220700151,2024-11-27,0.00340944475,
128,66252000311,2024-11-27,0.00125972477,
129,78299700101,2024-11-27,0.00075109494,
130,64294300021,2024-11-27,0.00020529962,
131,78299700101,2024-11-27,0.00075109494,
132,74294900361,2024-12-28,0.00089262344,
133,75219500421,2024-12-28,0.00072877283,
134,75219500471,2024-12-28,0.0009042863,
135,63516300051,2024-12-28,0.00059056617,
136,63516700171,2024-12-28,0.00014900331,
137,63550600161,2024-12-28,0.00116909137,
138,64284300071,2025-01-09,0.00063064638,
139,12797900511,2025-01-09,0.00028004925,
140,24222100061,2025-03-11,0.00027014438,
141,74294900951,2025-03-11,0.00076350538,
142,74299100051,2025-03-11,0.00016188694,
143,14298500031,2025-03-11,0.00010717431,
144,63540100391,2025-03-11,0.00016876649,
145,75219500421,2025-03-11,0.00073349771,
146,75219500421,2025-03-11,0.00073349765,
147,73254300151,2025-01-28,0.00013989141,
148,73254500021,2025-01-28,0.00021803702,
149,75219500421,2025-01-28,0.00073708926,
150,74294900951,2025-01-28,0.00078119903,
151,63540100391,2025-01-28,0.00013425702,
152,73140800121,2024-05-29,0.00261260049,
153,74299900951,2025-03-03,0.00122071974,
154,63491000021,2025-03-03,0.00010714382,
155,57201000061,2025-04-10,0.00163064872,
156,57201000071,2025-04-10,0.00145520169,
157,22720300031,2025-04-10,0.00014240867,
158,44560500011,2025-04-10,0.000253256,
159,44560500021,2025-04-10,0.00026976145,
160,71260100031,2025-04-10,0.00030491218,
161,23285000111,2025-01-19,0.00020010366,
162,73286000021,2025-01-19,0.00015113241,
163,74294700251,2025-03-09,0.00099583089,
164,57201000071,2025-01-16,0.00146676933,
165,71381000051,2024-11-08,0.00051726615,
166,41200100671,2024-11-08,0.00065820726,
167,82249200021,2024-11-08,0.00113227778,
168,62297200921,2024-11-08,0.00013489423,
169,23261000231,2025-04-15,0.00014337247,
170,74299900461,2025-04-15,0.00304349267,
171,41200102171,2025-04-15,0.00042206247,
172,41301400381,2025-04-15,0.00023268471,
173,73112000321,2025-04-15,0.00030818351,
174,74294700281,2025-01-18,0.00092226794,
175,74294900361,2025-01-18,0.00083750729,
176,75219500461,2025-01-18,0.00091852853,
177,75219500471,2025-01-18,0.00090564215,
178,24478000151,2025-01-18,0.00017136402,
179,65220700151,2025-01-18,0.00337834808,
180,71249000081,2025-01-18,0.00168406459,
181,74299900461,2025-01-18,0.00304697709,
182,63516300051,2025-01-18,0.00058818298,
183,74294900441,2025-03-30,0.00092537824,
184,74294700251,2025-03-29,0.00100242269,
185,74225000191,2025-06-29,0.00016920701,
186,74295600031,2025-06-29,0.00131776853,
187,74248300011,2025-06-29,0.00041117375,
188,74248300021,2025-06-29,0.00053445577,
189,74249200041,2025-06-29,0.00031221035,
190,74249300111,2025-06-29,0.0006672978,
191,74288100051,2025-06-29,0.00010848878,
192,74294100021,2025-06-29,0.00067749607,
193,81160500011,2025-06-29,0.00034042301,
194,81160500021,2025-06-29,0.00038424876,
195,57205200021,2025-06-29,0.0020564147,
196,77449100061,2025-06-29,0.00015307391,
197,77449100071,2025-06-29,0.00014586585,
198,77449300051,2025-06-29,0.00058638429,
199,23285000111,2025-06-29,0.00023008698,
200,23285000121,2025-06-29,0.00032382283,
201,73112000161,2025-06-29,0.00059732167,
202,73112000161,2025-06-29,0.00059732167,
203,61680700041,2025-06-29,0.00023270142,
204,64247800351,2025-06-29,0.00033149134,
205,64247800361,2025-06-29,0.00036343214,
206,78268500251,2025-06-29,0.00106779123,
207,23285000111,2025-01-02,0.0001943692,
208,72530400071,2025-01-02,0.00020880711,
209,62224100041,2025-01-02,0.0001903702,
210,64186700111,2025-01-02,0.00015539466,
211,74222900301,2025-01-02,0.00039589557,
212,74287400051,2025-01-02,0.00028619563,
213,64184000061,2025-01-02,0.00010217863,
214,74293700011,2025-01-02,0.00018957432,
215,82298000301,2024-11-26,0.00102923671,
216,75219500421,2024-11-26,0.00073961303,
217,57201000061,2024-11-26,0.00147917951,
218,57201000071,2024-11-26,0.00146902937,
219,62296900531,2024-11-26,0.00010747608,
220,21602600191,2024-10-03,0.00026272837,
221,64247800391,2025-03-24,0.00036139508,
222,64249400751,2025-03-24,0.00038931235,
223,74299900951,2025-03-24,0.00121248002,
224,14223000081,2025-03-24,0.00014506042,
225,72599700011,2025-03-24,0.0028672597,
226,74287800181,2025-03-24,0.00063777202,
227,64247800391,2025-03-24,0.00036139508,
228,64249400751,2025-03-24,0.00038931235,
229,74299100051,2024-11-06,0.00015082678,
230,82289800011,2024-11-06,0.00351161088,
231,82219000351,2024-10-28,0.00066901883,
232,66230000071,2024-10-28,0.00122100089,
233,71381000051,2024-10-28,0.00053813173,
234,22769200051,2025-01-26,0.00062166079,
235,78220000201,2025-01-26,0.00033891262,
236,63540100191,2025-03-22,0.00039456232,
237,73260400581,2025-03-22,0.00035257869,
238,71249000081,2025-03-22,0.00172203181,
239,74299900461,2025-03-22,0.00306118281,
240,23285000111,2025-03-22,0.00019787252,
241,74294900951,2025-03-22,0.00075362958,
242,22720300031,2024-12-24,0.00015246813,
243,74248300061,2024-12-24,0.00041301078,
244,74248300181,2024-12-24,0.00087150022,
245,74248300191,2024-12-24,0.00098181087,
246,74294400311,2024-12-24,0.00128457356,
247,74294400321,2024-12-24,0.001337222,
248,74248300021,2024-12-24,0.00039119624,
249,64186100061,2024-12-24,0.00010172298,
250,64247800361,2024-12-24,0.00031085318,
251,64247800381,2024-12-24,0.00031514474,
252,14443000061,2024-12-24,0.00011826798,
253,14449100061,2024-12-24,0.00032024117,
254,71249000181,2024-12-24,0.0017305371,
255,21406100071,2024-12-22,0.00011334247,
256,62284900081,2024-12-22,0.0002248951,
257,64187300181,2024-12-22,0.00022796655,
258,74299900951,2025-01-21,0.00119248414,
259,72582400501,2025-01-21,0.00248895482,
260,73290000231,2025-01-21,0.00015945016,
261,74287800181,2025-01-21,0.00066668608,
262,72556000171,2024-12-07,0.00036875186,
263,62420300021,2024-12-07,0.0001004042,
264,71249000081,2024-12-07,0.00166769961,
265,74299900461,2024-12-07,0.00302713758,
266,22762100021,2025-03-13,0.000185879,
267,74298600221,2025-03-13,0.00271621945,
268,41200100671,2025-03-13,0.00066075224,
269,73286000021,2025-02-09,0.00013314336,
270,78299700101,2025-02-09,0.00078954151,
271,64249400141,2025-03-15,0.00010148637,
272,73290000261,2025-03-15,0.00022677867,
273,74100600171,2025-03-15,0.0002030588,
274,74284100161,2025-03-15,0.00020588909,
275,74286100021,2025-03-15,0.00025602475,
276,74287200101,2025-03-15,0.00031862716,
277,74287400051,2025-03-15,0.00027610341,
278,74299900461,2025-06-16,0.00121732579,
279,78299700011,2025-06-16,0.0010962459,
280,78299700161,2025-06-16,0.00016153614,
281,73290000441,2025-06-16,0.00023951595,
282,74100600121,2025-06-16,0.00016741319,
283,74100600171,2025-06-16,0.00016842547,
284,82248000011,2025-06-16,0.0010670711,
285,82299700051,2025-06-16,0.00096194644,
286,78380300301,2025-06-16,0.00246250342,
287,74287800181,2025-06-16,0.00066038022,
288,64289900041,2025-06-16,0.00067623974,
289,64247800351,2025-06-16,0.00032372992,
290,64249400781,2025-06-16,0.00014921632,
291,64247800201,2025-06-27,0.00033184634,
292,64249400131,2025-06-27,0.00011455374,
293,64249500181,2025-06-27,0.00016638115,
294,78380200011,2025-06-27,0.00057541227,
295,78380300151,2025-06-27,0.00123818912,
296,82248000101,2025-06-27,0.00033485867,
297,82249500031,2025-06-27,0.00049509931,
298,82249900051,2025-06-27,0.00099869376,
299,23261000231,2025-06-27,0.00013949067,
300,74100600111,2025-06-27,0.00014699187,
301,74100600121,2025-06-27,0.00014527616,
302,74287200101,2025-06-27,0.00032661002,
303,75120500111,2025-06-27,0.0001314542,
304,81160500011,2025-06-27,0.00033488686,
305,74224000101,2025-02-13,0.00017014151,
306,74288100051,2025-02-13,0.00012739808,
307,23285000111,2025-02-13,0.0001905398,
308,62480900181,2025-02-13,0.00012093752,
309,64186700111,2025-02-13,0.00014506194,
310,63540100191,2025-04-29,0.00041110378,
311,14449100061,2025-04-29,0.00032821598,
312,81280100011,2025-04-29,0.00187913175,
313,21302300161,2025-04-29,0.00042692168,
314,74294700281,2025-03-21,0.0009247478,
315,52174000461,2025-03-21,0.0001512957,
316,62445300531,2025-03-21,0.00011443713,
317,64249400141,2025-04-25,0.00011848167,
318,74100600121,2025-04-25,0.0001503833,
319,23261000231,2025-04-25,0.00014241807,
320,82248000101,2025-04-25,0.00135359824,
321,82299700051,2025-04-25,0.00269506717,
322,74299900951,2025-04-25,0.00122902478,
323,62491000021,2024-12-08,0.00012800255,
324,72589000181,2024-12-08,0.00026808216,
325,23283000041,2024-12-08,0.00016976901,
326,23285000111,2024-12-08,0.00020100218,
327,82289800011,2024-12-08,0.00349398762,
328,72110600231,2024-12-08,0.00031737104,
329,72150000051,2024-12-08,0.00189731258,
330,63516700171,2024-12-08,0.00017170641,
331,63580500031,2024-12-08,0.0005849286,
332,65220700151,2025-04-12,0.00335119931,
333,82289800011,2025-04-12,0.00348748924,
334,63580500031,2025-04-12,0.00061227015,
335,62224100041,2025-04-12,0.00016968068,
336,78299700101,2025-04-12,0.00075697307,
337,73260400581,2025-04-12,0.00039704665,
338,74294700281,2025-04-09,0.00092584982,
339,23261000231,2025-04-09,0.00015125896,
340,74294700281,2025-04-09,0.00092584982,
341,63580500031,2025-04-09,0.00059037179,
342,73140700011,2025-04-17,0.00032210948,
343,21406100071,2025-04-17,0.00012039024,
344,82289200081,2025-04-17,0.00026479882,
345,74242100031,2025-04-17,0.00016017366,
346,74226000261,2025-04-17,0.00048450264,
347,74248300021,2025-04-17,0.00042242376,
348,74294400141,2025-04-17,0.00093477294,
349,74294400281,2025-04-17,0.00115348837,
350,24222100061,2025-05-02,0.0002709431,
351,71249000081,2025-05-02,0.00165832962,
352,74299900461,2025-05-02,0.00304053771,
353,72556000171,2025-05-02,0.00038361922,
354,72556000371,2025-05-02,0.00030275896,
355,82248000101,2025-06-15,0.00032140785,
356,82248000261,2025-06-15,0.00140182616,
357,82249100021,2025-06-15,0.00052557914,
358,64284300071,2025-02-20,0.00062391307,
359,64284300071,2025-02-20,0.00062391307,
360,73290000161,2025-02-20,0.00013934569,
361,73290000231,2025-02-20,0.0001273854,
362,74100600171,2025-04-14,0.00019400198,
363,74299900951,2025-04-14,0.00122650253,
364,72599700011,2025-04-14,0.00273567268,
365,73290000201,2025-04-14,0.00011255457,
366,73290000231,2025-04-14,0.00013553061,
367,74287600101,2025-04-14,0.00026750885,
368,74287800181,2025-04-14,0.00067219947,
369,82248000011,2025-04-14,0.00121646211,
370,82299700051,2025-04-14,0.00267124766,
371,64247800381,2025-04-14,0.00029592501,
372,64247800391,2025-04-14,0.00035085033,
373,64249400701,2025-04-14,0.00022742105,
374,14223000081,2025-04-14,0.00015330383,
375,63540100191,2025-02-05,0.00038717048,
376,62252600011,2025-02-05,0.00035957675,
377,62252600021,2025-02-05,0.00015875522,
378,23261000231,2025-02-05,0.00014531651,
379,74294400091,2025-06-21,0.00111796871,
380,74294400171,2025-06-21,0.00130781541,
381,74294400321,2025-06-21,0.00105471285,
382,63540100371,2025-06-21,0.00027137643,
383,78220000221,2025-06-21,0.00063074459,
384,23228000091,2025-06-21,0.0007653016,
385,82212700031,2025-06-21,0.00134767308,
386,74294700251,2025-06-21,0.00111969967,
387,74294700281,2025-06-21,0.00102675542,
388,78340500021,2025-06-14,0.00129873052,
389,82289800011,2025-06-14,0.00342480855,
390,82289900081,2025-06-14,0.0007904339,
391,82299700051,2025-06-14,0.00094243437,
392,82299700071,2025-06-14,0.00089321901,
393,71249000181,2025-06-14,0.00173920929,
394,74294900331,2025-06-14,0.00082735276,
395,74299100051,2025-06-14,0.00015455961,
396,22762100021,2025-06-14,0.00017558682,
397,22762300091,2025-06-14,0.00061697061,
398,23265000051,2024-11-03,0.00010919709,
399,63550600161,2024-11-03,0.00118758229,
400,72350200011,2024-11-03,0.00253832829,
401,74294400161,2024-11-03,0.00106062324,
402,74294400171,2024-11-03,0.00110316082,
403,74294400231,2024-11-03,0.00111665494,
404,74294400311,2024-11-03,0.00128709762,
405,74294400321,2024-11-03,0.00133720373,
406,74295600061,2024-11-03,0.00131975069,
407,14223000081,2024-12-09,0.00011709899,
408,65220700151,2025-01-29,0.0033756101,
409,66252000311,2025-01-29,0.0017674698,
410,63560300171,2025-01-29,0.00049760072,
411,72589000251,2025-01-29,0.00024212367,
412,66210800011,2025-01-29,0.00117818093,
413,24221000111,2025-01-29,0.00011696315,
414,24222100061,2025-01-29,0.0002600805,
415,72306000061,2025-01-29,0.00105072263,
416,57201000071,2025-02-27,0.00147186299,
417,63540100371,2025-02-27,0.00033820977,
418,83160000111,2025-06-13,0.00067014323,
419,63516300051,2025-06-13,0.00153060259,
420,63540100261,2025-06-13,0.00042325733,
421,63570000061,2025-06-13,0.0001798409,
422,63580500031,2025-06-13,0.00055383926,
423,65220700151,2025-06-13,0.00334401801,
424,72180600111,2025-06-13,0.00016522587,
425,73252000111,2025-06-13,0.00013903756,
426,74269900481,2025-06-13,0.00119654597,
427,24221000131,2025-06-13,0.00014818665,
428,28281500201,2025-06-13,0.00010044869,
429,75219500011,2025-06-13,0.00072986997,
430,75219500061,2025-06-13,0.00088959049,
431,75219500091,2025-06-13,0.00118680332,
432,71187000081,2025-04-08,0.00159044745,
433,72554000121,2025-04-08,0.00021521498,
434,73160300071,2025-04-08,0.00021044732,
435,74294400141,2025-04-08,0.00094088586,
436,74294400161,2025-04-08,0.00106675993,
437,74294400171,2025-04-08,0.00109882278,
438,74294500011,2025-04-08,0.00118093978,
439,14449100061,2025-04-08,0.00031952337,
440,63540100191,2025-04-08,0.00040587705,
441,78220000131,2025-04-08,0.00037998968,
442,78220000201,2025-04-08,0.00028133633,
443,78270700031,2025-04-13,0.00082122904,
444,82248000011,2025-06-05,0.00109299264,
445,82248000101,2025-06-05,0.00030930292,
446,72589000181,2025-06-05,0.00013727687,
447,72589000181,2025-06-05,0.00013727687,
448,74262200341,2025-06-05,0.00041144249,
449,72589000181,2025-06-05,0.00013727687,
450,82297200091,2025-06-05,0.00192233187,
451,71187000081,2025-06-20,0.00153057023,
452,74227700031,2025-06-20,0.00069886274,
453,74248300181,2025-06-20,0.00099050328,
454,74248300191,2025-06-20,0.00103182494,
455,74294400281,2025-06-20,0.00144951874,
456,22720300041,2025-06-20,0.00016696719,
457,81110200101,2025-06-20,0.00151118963,
458,72554000541,2025-06-20,0.00019704659,
459,82289700031,2025-06-20,0.00125903703,
460,82292300081,2025-06-20,0.00075596899,
461,74294100021,2025-06-20,0.00068055727,
462,74294100041,2025-06-20,0.00071278093,
463,23283000151,2025-02-14,0.00018014233,
464,74248300061,2025-02-14,0.00040716035,
465,73112000101,2025-02-14,0.00019049703,
466,22720300031,2025-02-14,0.00012809177,
467,77449300051,2025-02-14,0.00065712466,
468,64249400141,2025-02-14,0.00010401329,
469,64249400751,2025-02-14,0.00038284756,
470,74294400141,2025-02-14,0.00099054369,
471,74294400281,2025-02-14,0.00111542493,
472,62297200921,2024-12-20,0.00010429735,
473,72599700011,2024-12-20,0.00307287497,
474,74287800181,2024-12-20,0.0006680179,
475,78261300101,2025-01-14,0.00024892559,
476,74294400311,2025-01-14,0.00128028581,
477,74294400321,2025-01-14,0.00134238039,
478,24260300041,2025-01-14,0.00012919958,
479,14449100061,2025-01-14,0.00032055829,
480,82232000241,2025-06-26,0.00195915632,
481,82297200091,2025-06-26,0.00191944813,
482,81140400011,2025-06-26,0.00177674892,
483,77111400031,2025-06-26,0.00038537877,
484,63280300021,2025-06-26,0.00029922296,
485,64294500081,2025-06-26,0.00014876086,
486,24260300031,2025-06-26,0.00011414802,
487,82248000011,2025-06-26,0.00104258127,
488,82248000011,2025-06-26,0.00104258127,
489,23261000231,2025-03-14,0.00014180316,
490,63550600161,2025-04-19,0.00116917944,
491,82286100021,2025-04-19,0.00034523014,
492,74294400161,2025-04-19,0.00105728095,
493,74294400171,2025-04-19,0.00110488762,
494,74294400231,2025-04-19,0.00112372751,
495,74294400311,2025-04-19,0.00129329379,
496,74294400321,2025-04-19,0.00133224673,
497,74295600061,2025-04-19,0.00131792782,
498,74294700251,2025-04-19,0.00100450358,
499,23265000051,2025-04-19,0.00010568313,
500,22769200051,2025-04-19,0.00061775167,
501,64186100061,2025-02-03,0.00010177207,
502,64247800381,2025-02-03,0.00031175407,
503,78261300101,2025-02-03,0.0002119881,
504,24260300041,2025-02-03,0.00012451795,
505,74294400031,2025-02-03,0.00084613042,
506,77449100071,2025-02-03,0.000153872,
507,23229000101,2025-02-03,0.00059047686,
508,74248300021,2025-02-03,0.00042273955,
509,74249200181,2025-02-03,0.00033217754,
510,74292200011,2025-02-03,0.00045543727,
511,74294100021,2025-02-03,0.0006919984,
512,63470800031,2024-12-06,0.00018067634,
513,57201000071,2024-12-06,0.00146769406,
514,44560500011,2024-12-06,0.00026466233,
515,44560500021,2024-12-06,0.00026365647,
516,82248000011,2024-10-18,0.00119511074,
517,82248000261,2024-10-18,0.00049586046,
518,22762100021,2024-10-18,0.00017700943,
519,71381000051,2024-10-18,0.00053961442,
520,71384000041,2024-10-18,0.00045011962,
521,62297200921,2024-10-18,0.00013077476,
522,72306000061,2025-03-08,0.00102565417,
523,23265000051,2025-03-08,0.00011495216,
524,74294400161,2025-03-08,0.00106507573,
525,74294400171,2025-03-08,0.00108996158,
526,74294400231,2025-03-08,0.00112454633,
527,74294400311,2025-03-08,0.00129398661,
528,74294400321,2025-03-08,0.00133175673,
529,74227700031,2025-03-08,0.0005928363,
530,74227700041,2025-03-08,0.00073743052,
531,72192500251,2023-11-11,0.00153775256,
532,64247800351,2025-06-08,0.00032965618,
533,77449100061,2025-06-08,0.00014503474,
534,77449100071,2025-06-08,0.00015275095,
535,77449300051,2025-06-08,0.00057918025,
536,23229000101,2025-06-08,0.00061798912,
537,74225000191,2025-06-08,0.00018751653,
538,74294400031,2025-06-08,0.00077740893,
539,74295600031,2025-06-08,0.00131091583,
540,75120500091,2025-06-08,0.00018933491,
541,75120500111,2025-06-08,0.00010994207,
542,75140100141,2025-06-08,0.00012431278,
543,75140100171,2025-06-08,0.00010829922,
544,57205200021,2025-06-08,0.0021086919,
545,81160500011,2025-06-08,0.0003366396,
546,81160500021,2025-06-08,0.00038837567,
547,82285000051,2025-06-08,0.00010006934,
548,23285000111,2025-06-08,0.00025068771,
549,23285000121,2025-06-08,0.00031342056,
550,57201000071,2025-03-10,0.00145845243,
551,71260100031,2025-03-10,0.00029463807,
552,23285000111,2024-11-01,0.00020102475,
553,24222100061,2024-11-01,0.00027571405,
554,31283000021,2024-11-01,0.00045659329,
555,73140700011,2024-11-01,0.00036301314,
556,23229000101,2025-04-06,0.00060178955,
557,57205200011,2025-04-06,0.00214961453,
558,57205200021,2025-04-06,0.0032258813,
559,31283000021,2025-04-06,0.00029879827,
560,74242100031,2025-04-06,0.00016201038,
561,74295600061,2025-04-06,0.00131064517,
562,75120500051,2025-04-06,0.00022099004,
563,74294400141,2025-03-27,0.00094740387,
564,62224100041,2025-03-27,0.00018231069,
565,64186700111,2025-03-27,0.00014183137,
566,31283000021,2025-03-27,0.0003784534,
567,23285000111,2025-03-27,0.00018613598,
568,74287800181,2025-03-27,0.00066228579,
569,73140700011,2025-03-27,0.00031046526,
570,74299900951,2024-11-19,0.00122059326,
571,62252600021,2024-11-19,0.00016716413,
572,64187800021,2024-11-19,0.0004432179,
573,64247800381,2024-11-19,0.00032061589,
574,64247800391,2024-11-19,0.00031613974,
575,64249400751,2024-11-19,0.00038909285,
576,64256100101,2024-11-19,0.00010766141,
577,14223000081,2024-11-19,0.00012719411,
578,73290000261,2024-11-19,0.00022095242,
579,74100600171,2024-11-19,0.00021249396,
580,74100600181,2024-11-19,0.00014543122,
581,74287600101,2024-11-19,0.00026372633,
582,61660100175,2024-11-28,0.00026837102,
583,64284300071,2024-11-28,0.00062696628,
584,72306000061,2024-11-28,0.00101993024,
585,23282000051,2024-11-28,0.00016132396,
586,74298600221,2025-01-30,0.00272300003,
587,22799300031,2025-01-30,0.00010370884,
588,64284300071,2025-01-30,0.00061124486,
589,66252000311,2024-10-17,0.00169349266,
590,71321000071,2024-10-17,0.00027713026,
591,72582200141,2024-10-17,0.00204160904,
592,63516700271,2024-10-17,0.00101458106,
593,63560300171,2024-10-17,0.00047025339,
594,82237000091,2024-10-17,0.00062986959,
595,61660100175,2024-10-17,0.00026206115,
596,24380100023,2024-10-17,0.00065245959,
597,24380200041,2024-10-17,0.00064702765,
598,82237000091,2024-10-17,0.00062986959,
599,82241000021,2024-10-17,0.0004237837,
600,82289800011,2024-10-17,0.00349504071,
601,72306000061,2024-10-17,0.00105576643,
602,66210800011,2024-10-17,0.00125031874,
603,74294900951,2025-02-18,0.00081135084,
604,62284600321,2025-02-18,0.00035391509,
605,75219500421,2025-02-18,0.0007320228,
606,78268900051,2025-03-23,0.00021575587,
607,78299700101,2025-03-23,0.0007804905,
608,73260400581,2025-03-22,0.00035257869,
609,65220700151,2025-01-08,0.00339080724,
610,66252000311,2025-01-08,0.00126475649,
611,66254000031,2025-01-08,0.00237322536,
612,24222100061,2025-01-08,0.00027368486,
613,72306000061,2025-01-08,0.00103316504,
614,74299900951,2025-01-31,0.00122858449,
615,64294500081,2025-01-31,0.0001525749,
616,31320100701,2025-01-31,0.00015574981,
617,72599700011,2025-01-31,0.00297056252,
618,74287600101,2025-01-31,0.00025903096,
619,65220700151,2025-06-03,0.0033673951,
620,66252000111,2025-06-03,0.00145348165,
621,73254500021,2025-06-03,0.00018572555,
622,78299700071,2025-06-03,0.00074431702,
623,78299700161,2025-06-03,0.00016631478,
624,24222100061,2025-06-03,0.00027242259,
625,74294900331,2025-06-03,0.00077335389,
626,82241000021,2025-06-03,0.00037763882,
627,82289800011,2025-06-03,0.00339819909,
628,82294100061,2025-06-03,0.00081565903,
629,31283000021,2025-06-03,0.00032609141,
630,66210800071,2025-06-03,0.00123896807,
631,66220000111,2025-06-03,0.00178966685,
632,72360000171,2025-06-12,0.00155320348,
633,72551001511,2025-06-12,0.00141077845,
