stationid,date,width,area_hypso,area_median,area_lower_95,area_upper_95,qobs,Q_est,Q_est_median,Q_est_lower_95,Q_est_upper_95,Q_est_lower_50,Q_est_upper_50,kge,nse,nrmse,kge_median,nse_median,coverage_95,coverage_50,ci_width_95,ci_width_50,relative_ci_width_95
GRDC_6340120,2006-07-06,144.259353982343,396.9996169303601,363.1548933923781,176.42074485720545,431.9171381201552,454.0,477.8602642653109,496.880022923462,170.3970309182177,531.993185566907,332.75926060265544,531.993185566907,0.573794290592863,-0.09297982516209347,0.47024621269696193,0.5889016923480423,-0.032890101886598355,0.7610619469026548,0.6460176991150443,369.8606727639678,250.60086163989118,1.5846764245972684
GRDC_6340120,2006-09-17,96.7315834172057,202.45802717098232,210.88904216593954,155.00992807191446,431.9171381201552,140.0,203.0452797810934,236.11347222156792,144.72167732614727,531.993185566907,144.72167732614727,363.83625839919006,0.573794290592863,-0.09297982516209347,0.47024621269696193,0.5889016923480423,-0.032890101886598355,0.7610619469026548,0.6460176991150443,369.8606727639678,250.60086163989118,1.5846764245972684
GRDC_6340120,2006-09-24,96.7315834172057,202.45802717098232,189.47965503202136,155.00992807191446,428.95491667872756,122.0,203.0452797810934,188.0723130799261,144.72167732614727,531.993185566907,144.72167732614727,364.9278887776691,0.573794290592863,-0.09297982516209347,0.47024621269696193,0.5889016923480423,-0.032890101886598355,0.7610619469026548,0.6460176991150443,369.8606727639678,250.60086163989118,1.5846764245972684
GRDC_6340120,2007-05-22,96.7315834172057,202.45802717098232,188.26050679629122,155.00992807191446,431.9171381201552,142.0,203.0452797810934,201.00245750541592,144.72167732614727,531.4634829716745,144.72167732614727,293.4507664600151,0.573794290592863,-0.09297982516209347,0.47024621269696193,0.5889016923480423,-0.032890101886598355,0.7610619469026548,0.6460176991150443,369.8606727639678,250.60086163989118,1.5846764245972684
GRDC_6340120,2008-07-27,83.4429624279609,158.1216804933913,155.00992807191446,155.00992807191446,363.32653191271754,117.0,148.4132427018681,173.11151450135873,144.72167732614727,450.41698300608084,144.72167732614727,315.9432402441904,0.573794290592863,-0.09297982516209347,0.47024621269696193,0.5889016923480423,-0.032890101886598355,0.7610619469026548,0.6460176991150443,369.8606727639678,250.60086163989118,1.5846764245972684
GRDC_6340120,2008-08-21,83.7422556934844,159.06857169495242,155.00992807191446,155.00992807191446,378.52737252138456,108.0,149.54008641658402,145.68221004052248,144.72167732614727,420.1746744691335,144.72167732614727,252.92609005842303,0.573794290592863,-0.09297982516209347,0.47024621269696193,0.5889016923480423,-0.032890101886598355,0.7610619469026548,0.6460176991150443,369.8606727639678,250.60086163989118,1.5846764245972684
GRDC_6340120,2009-04-25,138.512923284291,370.61273041039095,366.25365007951507,155.53253090255237,431.9171381201552,311.0,437.81145451811915,465.3568405974593,146.35045619954812,531.993185566907,282.51198330976285,531.993185566907,0.573794290592863,-0.09297982516209347,0.47024621269696193,0.5889016923480423,-0.032890101886598355,0.7610619469026548,0.6460176991150443,369.8606727639678,250.60086163989118,1.5846764245972684
GRDC_6340120,2009-08-15,138.512923284291,370.61273041039095,326.9432896617707,155.00992807191446,431.9171381201552,264.0,437.81145451811915,433.98430108043533,144.72167732614727,531.993185566907,227.7684650463647,531.993185566907,0.573794290592863,-0.09297982516209347,0.47024621269696193,0.5889016923480423,-0.032890101886598355,0.7610619469026548,0.6460176991150443,369.8606727639678,250.60086163989118,1.5846764245972684
GRDC_6340120,2009-09-09,94.217519986808,193.71794159049463,181.7140487179731,155.00992807191446,422.38303827070706,124.0,191.98857798552825,209.40129612523853,144.72167732614727,531.8041507625685,144.72167732614727,407.5442972179432,0.573794290592863,-0.09297982516209347,0.47024621269696193,0.5889016923480423,-0.032890101886598355,0.7610619469026548,0.6460176991150443,369.8606727639678,250.60086163989118,1.5846764245972684
GRDC_6340120,2009-11-12,151.621968314222,431.9171381201552,431.9171381201552,191.8226159236077,431.9171381201552,251.0,531.993185566907,466.91358360876876,196.4849386252248,531.993185566907,365.58133993695293,531.993185566907,0.573794290592863,-0.09297982516209347,0.47024621269696193,0.5889016923480423,-0.032890101886598355,0.7610619469026548,0.6460176991150443,369.8606727639678,250.60086163989118,1.5846764245972684
GRDC_6340120,2010-04-28,138.512923284291,370.61273041039095,372.17303955138834,160.27547174947176,431.9171381201552,257.0,437.81145451811915,478.3758374416957,144.72167732614727,531.993185566907,264.53700204847087,531.993185566907,0.573794290592863,-0.09297982516209347,0.47024621269696193,0.5889016923480423,-0.032890101886598355,0.7610619469026548,0.6460176991150443,369.8606727639678,250.60086163989118,1.5846764245972684
GRDC_6340120,2010-07-10,89.0996051463556,176.43170392886842,198.38183491104536,155.00992807191446,386.5056352263046,165.0,170.52600688805495,164.97838510589156,144.72167732614727,469.5551972494903,144.72167732614727,285.352458201204,0.573794290592863,-0.09297982516209347,0.47024621269696193,0.5889016923480423,-0.032890101886598355,0.7610619469026548,0.6460176991150443,369.8606727639678,250.60086163989118,1.5846764245972684
GRDC_6340120,2010-09-12,123.248966742591,304.28096706679855,355.01209772383675,155.00992807191446,431.9171381201552,287.0,340.68202224221204,352.3442637870645,144.72167732614727,531.993185566907,196.56154983263423,531.993185566907,0.573794290592863,-0.09297982516209347,0.47024621269696193,0.5889016923480423,-0.032890101886598355,0.7610619469026548,0.6460176991150443,369.8606727639678,250.60086163989118,1.5846764245972684
GRDC_6340120,2011-02-26,151.262816395593,430.18641940304315,431.9171381201552,191.35487797531943,431.9171381201552,323.0,529.2811979459321,531.993185566907,195.1588972505414,531.993185566907,351.49932567505357,531.993185566907,0.573794290592863,-0.09297982516209347,0.47024621269696193,0.5889016923480423,-0.032890101886598355,0.7610619469026548,0.6460176991150443,369.8606727639678,250.60086163989118,1.5846764245972684
GRDC_6340120,2011-03-07,143.989990043371,395.7446852828288,375.6462287235786,177.08211208558615,431.9171381201552,273.0,475.93799739197436,472.6839257303348,161.27708961642105,531.993185566907,275.66191585664114,531.993185566907,0.573794290592863,-0.09297982516209347,0.47024621269696193,0.5889016923480423,-0.032890101886598355,0.7610619469026548,0.6460176991150443,369.8606727639678,250.60086163989118,1.5846764245972684
GRDC_6340120,2011-03-30,149.706491414871,422.7142646553626,399.50344414005065,179.45867774848028,431.9171381201552,369.0,517.6042645497485,499.25229847245765,193.03271190713485,531.993185566907,367.82725693233306,531.993185566907,0.573794290592863,-0.09297982516209347,0.47024621269696193,0.5889016923480423,-0.032890101886598355,0.7610619469026548,0.6460176991150443,369.8606727639678,250.60086163989118,1.5846764245972684
GRDC_6340120,2011-04-24,109.12232460988,247.87045646784483,279.6848498634524,155.00992807191446,431.9171381201552,235.0,262.530016760059,197.47928593496607,144.72167732614727,531.993185566907,144.72167732614727,469.3005744756117,0.573794290592863,-0.09297982516209347,0.47024621269696193,0.5889016923480423,-0.032890101886598355,0.7610619469026548,0.6460176991150443,369.8606727639678,250.60086163989118,1.5846764245972684
GRDC_6340120,2011-05-01,95.8337036206351,199.3174604953127,210.29848335900766,155.00992807191446,431.9171381201552,187.0,199.05671001881063,238.42664658872755,144.72167732614727,517.1269273506206,144.72167732614727,355.8499252120858,0.573794290592863,-0.09297982516209347,0.47024621269696193,0.5889016923480423,-0.032890101886598355,0.7610619469026548,0.6460176991150443,369.8606727639678,250.60086163989118,1.5846764245972684
GRDC_6340120,2011-06-27,83.7422556934844,159.06857169495242,170.1514088887038,155.00992807191446,368.9405853278313,140.0,149.54008641658402,145.9579362582009,144.72167732614727,449.62847326027077,144.72167732614727,267.1096919631313,0.573794290592863,-0.09297982516209347,0.47024621269696193,0.5889016923480423,-0.032890101886598355,0.7610619469026548,0.6460176991150443,369.8606727639678,250.60086163989118,1.5846764245972684
GRDC_6340120,2011-09-06,97.9287564792998,206.67576129934443,170.56097372111032,155.00992807191446,429.6031873445735,245.0,208.4278962290454,217.545136465295,144.72167732614727,531.993185566907,144.72167732614727,407.907199603848,0.573794290592863,-0.09297982516209347,0.47024621269696193,0.5889016923480423,-0.032890101886598355,0.7610619469026548,0.6460176991150443,369.8606727639678,250.60086163989118,1.5846764245972684
