stationid,width,wse,wse_max,wse_min,area
humaqiao,30.0,168.13761514955547,168.51913758786463,167.73805129035767,41.07379405772337
humaqiao,33.625323300350324,168.17443955685167,168.55105510518868,167.76649844489302,42.24527646750544
humaqiao,37.25064660070065,168.21271372081839,168.58698095056187,167.79214298326875,43.60163571415197
humaqiao,40.875969901050965,168.25068965417796,168.62225814821866,167.8186846130247,45.08510130509179
humaqiao,44.50129320140129,168.2883959067357,168.65695460173748,167.84607088276243,46.694729627706636
humaqiao,48.12661650175161,168.32585618845727,168.69112616670117,167.87425650948745,48.42966342408651
humaqiao,51.75193980210193,168.36309049381546,168.72481953450847,167.90320192309903,50.2891177561633
humaqiao,55.377263102452254,168.4001159041541,168.75807427205402,167.93287218942575,52.27236910455897
humaqiao,59.00258640280258,168.43694717541854,168.79092430356158,167.96323619461003,54.37874673671629
humaqiao,62.6279097031529,168.4735971783814,168.8233990120912,167.9942660150141,56.60762575804488
humaqiao,66.25323300350323,168.51007723480834,168.85552407472036,168.02593642200026,58.95842143719846
humaqiao,69.87855630385354,168.53901418779387,168.88732210685137,168.05822448681783,60.92804103071013
humaqiao,73.50387960420386,168.5684295432487,168.9188131669092,168.0911092611528,63.036863689817594
humaqiao,77.12920290455419,168.60505367946215,168.95001515707526,168.1245715157909,65.7952669558437
humaqiao,80.75452620490451,168.64061171118846,168.98094414535203,168.158593524558,68.60228428021487
humaqiao,84.37984950525484,168.6786538576415,169.01161462723923,168.19315888399183,71.74331733281441
humaqiao,88.00517280560516,168.72261570505486,169.04203974045203,168.22825236153986,75.53249935640348
humaqiao,91.63049610595547,168.7571681850087,169.07223144269358,168.26385976677042,78.63592828093462
humaqiao,95.2558194063058,168.77817790347686,169.1022006600485,168.29996784132803,80.59914271816587
humaqiao,98.88114270665612,168.79899796495062,169.1319574117848,168.33656416428886,82.62011446092596
humaqiao,102.50646600700645,168.82045939981757,169.16151091604186,168.37363707027157,84.7811479846355
humaqiao,106.13178930735677,168.8425582341748,169.19086967990333,168.41117557819018,87.08647910702156
humaqiao,109.75711260770709,168.86529065567035,169.2200415766165,168.44916932894725,89.54031786429515
humaqiao,113.38243590805742,168.8913887282869,169.24903391215548,168.48760853068504,92.45207393468928
humaqiao,117.00775920840773,168.93045698778,169.27785348289268,168.526483910464,96.9525458984264
humaqiao,120.63308250875805,168.96927658874412,169.30650662580402,168.56578667143688,101.5651072225468
humaqiao,124.25840580910838,169.0078565185923,169.33499926237042,168.6055084547458,106.28905544240524
humaqiao,127.8837291094587,169.04620518777423,169.36333693712686,168.6456413054985,111.1237131018157
humaqiao,131.50905240980902,169.0843304820894,169.39152485164522,168.68617764228244,116.0684261711414
humaqiao,135.13437571015936,169.12223980894805,169.4195678946024,168.7271102297617,121.12256260679722
humaqiao,138.75969901050968,169.15994013842354,169.4474706684775,168.76843215396917,126.28551103597329
humaqiao,142.38502231086,169.19687114870518,169.47523751333406,168.81013679996622,131.47699033284863
humaqiao,146.0103456112103,169.22856784131633,169.5028725280716,168.852217831587,136.04757999660117
humaqiao,149.63566891156063,169.2651310960732,169.53037958947206,168.8946691730267,141.45247027002387
humaqiao,153.26099221191095,169.30007921485245,169.55776236931754,168.9374849920642,146.74530451541526
humaqiao,156.88631551226126,169.33238028657686,169.58502434981568,168.98065968473924,151.75434973138218
humaqiao,160.5116388126116,169.36490092707274,169.61216883753525,169.02418786132682,156.91534211474485
humaqiao,164.13696211296192,169.3991600225658,169.63919897602594,169.06806433347228,162.47642582514524
humaqiao,167.76228541331224,169.4347761341254,169.66611775727338,169.112284102367,168.38690613836528
humaqiao,171.38760871366256,169.47219346292457,169.69292803211914,169.1568423478603,174.73194768874083
humaqiao,175.0129320140129,169.50898501979268,169.71963251975947,169.2017344184147,181.10425528540398
humaqiao,178.63825531436322,169.54533124270128,169.7462338164216,169.24695582182306,187.53119772866904
humaqiao,182.26357861471354,169.5815516263939,169.77273440330384,169.29250221661582,194.06719917880767
humaqiao,185.88890191506385,169.61472756728912,169.7991366538555,169.3383694040937,200.17410164605246
humaqiao,189.51422521541417,169.65136440808027,169.82544284046327,169.38455332092946,207.0508939466414
humaqiao,193.1395485157645,169.6856980059846,169.85165514060284,169.43105003228777,213.6198343485702
humaqiao,196.76487181611483,169.7187572027105,169.87777564250783,169.47785572541773,220.06479781659522
humaqiao,200.39019511646515,169.7520501759032,169.90380635040194,169.5249667036775,226.6760343149639
humaqiao,204.01551841681547,169.78557430433665,169.92974918933544,169.57237938095463,233.45470885481754
humaqiao,207.64084171716578,169.8193270423983,169.9556060096622,169.62009027644922,240.40197350232495
humaqiao,211.2661650175161,169.85330591662148,169.9813785911902,169.66809600979042,247.5189677488483
humaqiao,214.89148831786645,169.8875085224332,170.00706864703372,169.71639329645961,254.8068188641859
