stationid,width,wse,wse_max,wse_min,area
changjiangtun,224.1879499326133,113.70716238166479,113.75061734875567,113.64455462890315,391.7901932903568
changjiangtun,225.05621999963478,113.73233840198233,113.779103787081,113.6656844047886,397.4452834652333
changjiangtun,225.92449006665626,113.75765218308854,113.80779369038562,113.68689113652934,403.15329695410304
changjiangtun,226.79276013367775,113.78310394501082,113.83668772158799,113.70817480703148,408.914522789208
changjiangtun,227.6610302006992,113.80869390728203,113.86578654321116,113.72953539927055,414.729250463541
changjiangtun,228.5293002677207,113.83442228894346,113.89509081738454,113.75097289629082,420.59776992981216
changjiangtun,229.39757033474217,113.8602893085477,113.92460120584569,113.77248728120485,426.5203715994053
changjiangtun,230.26584040176365,113.88629518416175,113.95431836994194,113.79407853719293,432.49734634137627
changjiangtun,231.13411046878514,113.91244013336977,113.98424297063222,113.81574664750254,438.5289854814224
changjiangtun,232.00238053580662,113.93872437327609,114.01437566848861,113.83749159544783,444.61558080088975
changjiangtun,232.8706506028281,113.96514812050798,114.04471712369812,113.85931336440913,450.75742453575424
dalai,186.2761011740878,121.53874468393293,122.09041938206872,121.48418642849872,650.8692457140949
dalai,188.63827225524545,121.56357316775163,122.11770117500015,121.50303405108151,655.523523441138
dalai,191.00044333640312,121.58882281224965,122.14526226128112,121.52234562031998,660.3163947443246
dalai,193.36261441756076,121.61449542899254,122.1731019929673,121.54212660664666,665.250197480247
dalai,195.7247854987184,121.64059281506941,122.2012197315548,121.56238247656802,670.3272795268774
dalai,198.08695657987607,121.66711675338402,122.22961484772969,121.58311869271523,675.5499987041085
dalai,200.4491276610337,121.6940690129364,122.25828672112726,121.6043407138936,680.9207226958323
dalai,202.81129874219135,121.72145134909584,122.2872347401002,121.6260539951309,686.4418289736201
dalai,205.17346982334902,121.7492655038652,122.31645830149559,121.64826398772433,692.1157047218317
dalai,207.53564090450666,121.77751320613709,122.34595681043993,121.67097613928662,697.9447467641988
dalai,209.89781198566433,121.80619617194239,122.37572968013221,121.69419589379079,703.9313614918178
dalai,212.25998306682197,121.83531610469115,122.40577633164423,121.71792869161406,710.0779647924636
dalai,214.62215414797961,121.86487469540629,122.4360961937282,121.74217996958056,716.386981981232
dalai,216.98432522913728,121.89487362295068,122.46668870263102,121.76695516100327,722.8608477324954
dalai,219.34649631029492,121.92531455424734,122.49755330191503,121.7922596957248,729.5020060130423
dalai,221.7086673914526,121.9561991444933,122.52868944228506,121.81809900015737,736.3129100164391
dalai,224.07083847261023,121.98752903736768,122.5600965814212,121.84447849732197,743.2960220985971
dalai,226.43300955376787,122.01930586523353,122.59177418381739,121.87140360688646,750.4538137144168
dalai,228.79518063492554,122.05153124933427,122.62372172062523,121.89887974520305,757.7887653555747
dalai,231.15735171608318,122.08420679998467,122.65593866950306,121.92691232534486,765.3033664893812
dalai,233.51952279724082,122.11733411675655,122.68842451446997,121.95550675714172,773.0001154986667
dalai,235.8816938783985,122.15091478865955,122.72117874576452,121.98466844721523,780.8815196226926
dalai,238.24386495955613,122.184950394317,122.75420085970794,122.01440279901313,788.9500948990561
dalai,240.60603604071378,122.21944250213717,122.78749035857174,122.04471521284286,797.2083661065458
dalai,242.96820712187144,122.25439267048003,122.82104675044947,122.07561108590454,805.6588667089475
dalai,245.33037820302908,122.28980244781958,122.85486954913239,122.10709581232322,814.304138799734
dalai,247.69254928418673,122.32567337290224,122.88895827398909,122.13917478318052,823.1467330476984
dalai,250.0547203653444,122.36200697490094,122.92331244984868,122.17185338654562,832.1892086433892
dalai,252.41689144650204,122.39880477356547,122.95793160688763,122.20513700750561,841.434133246438
