stationid,date,width,area_hypso,qobs,Q_est,kge,nse,nrmse
humaqiao,2011-09-23,95.87314514178404,80.9665312638891,115.0,55.522761637815655,0.3063876978453648,0.008550994375774779,0.8964882523158894
humaqiao,2013-09-12,237.112530353867,303.3675021310107,393.0,274.41335411592615,0.3063876978453648,0.008550994375774779,0.8964882523158894
humaqiao,2013-09-28,244.757891140898,321.60905674281287,646.0,296.1300419785705,0.3063876978453648,0.008550994375774779,0.8964882523158894
humaqiao,2014-06-27,157.990541659852,153.25383089414245,108.0,115.26337354632369,0.3063876978453648,0.008550994375774779,0.8964882523158894
humaqiao,2014-07-29,242.66526360890447,316.54195109643285,325.0,290.0504444497716,0.3063876978453648,0.008550994375774779,0.8964882523158894
humaqiao,2014-08-23,147.46349442974264,138.00288467123536,114.0,101.34066417185818,0.3063876978453648,0.008550994375774779,0.8964882523158894
humaqiao,2014-08-30,146.56747318981814,136.66083789116422,112.0,100.10940592848402,0.3063876978453648,0.008550994375774779,0.8964882523158894
humaqiao,2014-10-01,214.7161205189185,254.48677988930064,127.0,218.7553899130444,0.3063876978453648,0.008550994375774779,0.8964882523158894
humaqiao,2014-10-10,161.74828623532,158.65785338062256,100.0,120.2179498986332,0.3063876978453648,0.008550994375774779,0.8964882523158894
humaqiao,2015-05-22,245.3224647226305,322.992663903201,1020.0,297.798635718075,0.3063876978453648,0.008550994375774779,0.8964882523158894
humaqiao,2015-06-14,233.334822670864,294.64859341872085,482.0,264.2088748447135,0.3063876978453648,0.008550994375774779,0.8964882523158894
humaqiao,2015-08-26,251.65024422128351,338.8159705755005,1230.0,317.0794070398192,0.3063876978453648,0.008550994375774779,0.8964882523158894
humaqiao,2015-09-02,244.757891140898,321.60905674281287,660.0,296.1300419785705,0.3063876978453648,0.008550994375774779,0.8964882523158894
humaqiao,2015-10-20,216.814847009476,258.8010954246491,144.0,223.51705031089833,0.3063876978453648,0.008550994375774779,0.8964882523158894
humaqiao,2016-06-25,241.493945535727,313.72984036973395,487.0,286.6918643988743,0.3063876978453648,0.008550994375774779,0.8964882523158894
humaqiao,2016-08-19,224.5501532175305,275.13773050219766,275.0,241.80642339230064,0.3063876978453648,0.008550994375774779,0.8964882523158894
humaqiao,2016-08-28,209.55151145262948,244.17594386308693,149.0,207.52515469787699,0.3063876978453648,0.008550994375774779,0.8964882523158894
humaqiao,2016-09-13,250.450665169406,335.7075157972292,737.0,313.24210490851226,0.3063876978453648,0.008550994375774779,0.8964882523158894
humaqiao,2016-10-06,244.757891140898,321.60905674281287,282.0,296.1300419785705,0.3063876978453648,0.008550994375774779,0.8964882523158894
humaqiao,2017-05-11,181.481361638701,192.2800802020249,155.0,153.37772476324636,0.3063876978453648,0.008550994375774779,0.8964882523158894
humaqiao,2017-06-12,224.716385370639,275.4960672659203,278.0,242.2120052526977,0.3063876978453648,0.008550994375774779,0.8964882523158894
humaqiao,2017-07-05,136.40381487007755,122.8516742739377,125.0,87.93813976904836,0.3063876978453648,0.008550994375774779,0.8964882523158894
humaqiao,2017-07-21,215.49564750112552,256.08400010943325,198.0,220.51504530339398,0.3063876978453648,0.008550994375774779,0.8964882523158894
humaqiao,2017-08-15,234.0829030635195,296.37057264457843,450.0,266.2186570854528,0.3063876978453648,0.008550994375774779,0.8964882523158894
humaqiao,2017-08-31,251.65024422128351,338.8159705755005,985.0,317.0794070398192,0.3063876978453648,0.008550994375774779,0.8964882523158894
humaqiao,2017-10-09,239.840874791592,309.7823634994902,248.0,281.9933290582538,0.3063876978453648,0.008550994375774779,0.8964882523158894
